#{"t_start": 1668588868.2470324, "env_id": null}
r,l,t
1139.669138,1,5.028737
1175.585359,1,9.855897
1205.420155,1,14.597987
1196.683938,1,20.354061
1218.643312,1,26.114944
1163.283925,1,31.557161
1205.88549,1,36.474452
1161.156161,1,41.72552
1230.768478,1,49.144814
1225.763654,1,52.890444
1195.231356,1,59.923871
1136.152509,1,63.135223
1186.584931,1,68.819962
1197.050116,1,75.548787
1176.841054,1,79.664068
1181.479274,1,85.005316
1127.698991,1,89.016442
1189.550175,1,95.929243
1170.839335,1,100.543183
1175.675864,1,108.298422
1172.192596,1,111.839388
1184.317758,1,117.143888
1199.850174,1,122.734735
1157.773357,1,126.959342
1151.990018,1,134.829529
1182.618822,1,138.596439
1177.341343,1,143.202626
1154.459974,1,148.779948
1188.860564,1,155.193469
1233.933056,1,161.54483
1211.154713,1,166.731886
1234.323215,1,172.623379
1130.508931,1,176.536471
1182.533911,1,181.588863
1184.598374,1,187.057727
1192.435132,1,192.427187
1200.973128,1,198.015343
1179.982769,1,203.737773
1208.486738,1,208.85584
1175.016623,1,214.849386
1198.516361,1,219.143701
1208.565138,1,223.871663
1177.081243,1,229.768536
1180.556583,1,234.777448
1253.816818,1,241.386894
1193.414749,1,245.311943
1137.982554,1,249.754008
1215.234016,1,256.538722
1193.31741,1,260.00985
1201.218889,1,266.589729
1172.429647,1,271.06646
1163.213839,1,274.711735
1196.212248,1,281.511975
1181.541206,1,285.078586
1159.831858,1,289.439806
2778.146853,1,303.091655
1225.792213,1,308.387762
1167.080086,1,312.943933
1233.876426,1,319.145034
1143.925834,1,324.539962
1175.744289,1,328.675893
1202.697453,1,334.174562
1248.129834,1,339.743737
1252.939205,1,345.827147
1206.530257,1,349.327952
1218.364636,1,356.074605
1172.561879,1,361.180405
1212.189961,1,368.567847
1197.97573,1,373.011973
1176.542961,1,379.454169
1193.141696,1,384.792202
1210.230774,1,389.211923
1195.180885,1,394.783881
1192.521681,1,399.214878
1193.737914,1,405.987635
1168.079268,1,410.887861
1202.871364,1,418.374559
1186.220371,1,421.757447
1161.225302,1,427.903886
1263.138896,1,434.393466
1186.234387,1,439.447442
1194.546461,1,445.245406
1177.775312,1,450.399889
1191.995039,1,457.162308
1147.841072,1,461.093696
1188.53628,1,466.714648
1256.323041,1,473.054996
1205.71574,1,478.296291
1234.821842,1,484.425472
1183.817519,1,490.821799
1213.434988,1,495.013494
1211.669968,1,500.693872
1167.093332,1,504.550858
1171.383706,1,509.845622
1169.756303,1,515.64357
1257.664322,1,521.437334
1136.742596,1,526.109244
1157.837844,1,531.683869
1223.611998,1,538.898398
1159.626549,1,542.619331
1218.578177,1,548.992107
1196.321136,1,563.944643
1186.938961,1,568.383101
1204.763327,1,576.957874
1154.00921,1,580.267381
1186.400082,1,586.867422
1186.9011,1,592.21467
1186.004251,1,598.01932
1252.60216,1,604.090196
1190.532049,1,608.957366
1189.482217,1,615.562895
1269.482026,1,622.659187
1228.758112,1,626.024257
1227.814532,1,631.768403
1209.537984,1,639.360966
1202.437088,1,643.117828
1262.245962,1,649.862717
1245.346314,1,656.625995
1218.302312,1,662.222426
1217.647743,1,668.502763
1257.549239,1,674.988925
1198.533549,1,682.741867
1219.413271,1,688.844348
1203.328248,1,694.71459
1231.578901,1,700.759825
1211.96687,1,706.583228
1308.251139,1,714.09553
1225.711043,1,718.50053
1225.583598,1,726.868021
1237.1929,1,731.361862
1248.749151,1,737.764638
1259.455116,1,743.40873
1234.518437,1,749.605758
1230.174465,1,755.515531
1213.436721,1,764.154359
1552.124012,1,771.091117
1236.624555,1,783.702804
1234.841272,1,790.02874
1131.847161,1,794.001062
1161.496459,1,803.016121
1277.271114,1,811.583849
1260.338283,1,818.777247
