#{"t_start": 1668588868.4165227, "env_id": null}
r,l,t
1149.399558,1,6.112914
1149.98861,1,9.761308
1145.612852,1,16.14256
1208.931644,1,21.749068
1222.887802,1,26.463098
1250.30565,1,30.812052
1204.247449,1,38.463564
1241.284014,1,43.396953
1214.809743,1,48.516752
1190.271609,1,52.086304
1159.145699,1,57.268387
1204.29628,1,63.700027
1206.900653,1,69.9778
1208.294216,1,74.111774
1155.22465,1,80.589935
1204.095047,1,84.760361
1159.260779,1,91.327811
1154.992605,1,96.437714
1145.476601,1,101.563353
1205.408677,1,107.44358
1133.416098,1,112.807642
1168.170776,1,117.022516
1160.066613,1,121.335338
1205.185087,1,129.559774
1141.3521,1,134.478472
1177.121202,1,138.510865
1195.017831,1,143.43806
1166.432095,1,148.812013
1208.144989,1,154.274055
1208.197298,1,162.206442
1229.762948,1,168.403621
1168.464766,1,172.409286
1188.952749,1,177.30753
1233.139083,1,182.971672
1293.790894,1,188.446417
1172.923187,1,193.22489
1236.116408,1,199.005538
1150.045483,1,204.54605
1167.86844,1,209.694553
1164.776312,1,214.986771
1137.87591,1,218.039284
1185.710588,1,224.767217
1233.163844,1,230.231293
1213.546512,1,233.159864
1192.577764,1,240.168607
1183.29254,1,244.838382
1205.655147,1,251.075152
1174.86351,1,254.281056
1146.678294,1,259.814364
1187.448758,1,265.208604
1237.87502,1,270.499955
1231.297655,1,275.004333
1144.414884,1,280.65239
1132.260987,1,285.44239
1175.548243,1,289.18241
1233.834222,1,295.032739
1168.905306,1,308.712906
1168.546362,1,311.915919
1240.466013,1,319.898248
1215.12091,1,323.379552
1206.714653,1,328.850979
1160.051055,1,333.515334
1187.179875,1,340.11738
1218.602534,1,343.784324
1167.781936,1,350.826693
1200.587502,1,355.944693
1176.098104,1,360.414827
1193.733262,1,366.774563
1164.33227,1,372.146782
1169.156478,1,380.2058
1168.262581,1,383.538385
1219.378307,1,389.002586
1234.584134,1,396.097969
1250.99363,1,401.653837
1143.156862,1,404.757807
1178.036746,1,410.326442
1186.627473,1,418.082268
1179.685543,1,422.750466
1136.95138,1,427.5686
1239.716765,1,434.142387
1191.888668,1,439.882615
1203.269278,1,444.878496
1205.053927,1,452.076247
1228.560735,1,458.093472
1241.461874,1,461.460993
1254.753936,1,467.174461
1178.638127,1,471.218695
1198.009246,1,477.55718
1201.141834,1,483.241488
1187.871571,1,488.205281
1231.672043,1,495.807461
1170.026674,1,499.732311
1187.892146,1,505.961753
1190.135,1,510.004087
1215.255395,1,515.961705
1145.612877,1,520.317445
1181.028785,1,526.434397
1205.89446,1,533.317574
1215.761528,1,537.240168
1213.971211,1,543.477949
1237.452425,1,548.042433
1165.837081,1,564.301591
1222.398421,1,570.921129
1186.6751,1,576.007354
1150.223577,1,580.029576
1173.792318,1,587.836668
1226.276555,1,593.794718
1218.099395,1,599.246068
1160.555795,1,605.130364
1222.894969,1,609.081706
1133.527832,1,614.295041
1126.003114,1,622.73063
1227.458972,1,626.911066
1145.828204,1,632.783535
1187.360838,1,637.911472
1200.389371,1,645.234485
1192.430469,1,651.882526
1220.713224,1,656.315197
1178.395152,1,663.678804
1231.929069,1,668.221747
1239.633697,1,675.546922
1234.830606,1,680.903932
1218.944495,1,688.006838
1206.826358,1,693.160586
1144.595889,1,700.708735
1184.244363,1,706.572913
1234.293519,1,714.380127
1230.293335,1,719.383576
1258.428853,1,725.510443
1147.391126,1,732.048592
1206.806695,1,737.068329
1250.647634,1,742.536098
1264.598352,1,751.581539
1130.253138,1,757.804614
1195.615581,1,762.659012
1219.357767,1,769.090309
1227.51708,1,784.702161
1161.807037,1,788.283027
1162.829878,1,793.806937
1307.739525,1,806.082173
1228.783707,1,810.785158
1208.333154,1,816.982569
1231.417483,1,823.344174
1268.278385,1,831.920336
1177.928372,1,839.443619
1289.189796,1,845.853993
1252.565342,1,853.879318
1452.732191,1,864.562632
1198.177143,1,869.767286
1203.679061,1,877.903658
1257.782723,1,883.259508
1237.731567,1,891.013493
1259.999341,1,897.527518
1258.16894,1,903.91706
1287.580569,1,913.220567
1297.456742,1,918.38431
1266.650035,1,927.757309
1234.605531,1,935.399086
1311.860103,1,942.165387
1161.289418,1,945.771009
1415.953019,1,958.892412
1209.062245,1,968.464893
1230.212406,1,976.463593
1437.621655,1,987.861567
1270.593472,1,994.839
1144.915671,1,1003.941871
1406.462864,1,1016.10263
1149.248792,1,1022.792217
1232.30131,1,1033.239102
1700.075066,1,1050.515984
1142.337039,1,1055.000113
1292.229768,1,1067.375561
1271.905897,1,1075.203047
1781.615267,1,1097.959757
1383.884553,1,1105.398644
1283.761786,1,1116.015063
1420.979699,1,1127.943994
1154.065067,1,1139.451093
1355.335881,1,1148.571455
1305.137904,1,1161.338749
1320.408903,1,1178.326655
1253.816134,1,1190.781787
1386.685082,1,1202.287606
1329.606256,1,1215.875957
1545.672029,1,1236.780753
1279.568001,1,1245.531132
1439.949707,1,1267.621477
1449.287717,1,1279.488575
1301.743429,1,1290.867447
1345.095971,1,1307.578439
1331.347156,1,1321.249668
1318.506195,1,1341.83862
1356.958656,1,1362.459713
1265.358829,1,1380.932791
1279.352787,1,1392.131161
1542.943248,1,1416.474284
1785.270743,1,1439.975342
1717.660337,1,1455.715472
1768.529718,1,1472.295601
1322.075284,1,1492.811028
1364.812051,1,1505.416073
1566.333919,1,1532.74849
2681.749128,1,1551.417125
2670.485945,1,1571.194133
1444.567931,1,1578.218363
1715.139212,1,1611.192506
2147.803646,1,1635.112728
