#{"t_start": 1668588868.3464592, "env_id": null}
r,l,t
1181.857417,1,6.407879
1198.710665,1,11.058069
1202.435481,1,16.171198
1174.528691,1,20.314645
1161.666443,1,27.238533
1173.236446,1,30.277161
1179.699387,1,36.349275
1140.459553,1,42.368457
1205.328136,1,48.122071
1192.255831,1,51.994661
1169.197188,1,58.714256
1179.741343,1,63.264486
1209.970632,1,67.895937
1220.662227,1,73.308139
1158.969623,1,78.441028
1182.621898,1,84.948866
1196.525035,1,90.294982
1176.88457,1,95.066839
1196.786266,1,100.452135
1210.598879,1,106.109046
1179.227181,1,113.371742
1153.183466,1,116.215779
1201.495792,1,123.785394
1176.774082,1,127.785912
1163.379858,1,134.069198
1207.013333,1,139.256234
1166.053165,1,144.362707
1169.792594,1,148.653294
1207.091846,1,156.297419
1216.050381,1,162.115489
1244.377114,1,167.650389
1156.41353,1,173.5567
1212.887995,1,177.220526
1230.895006,1,182.928563
1187.384908,1,189.122036
1198.065002,1,194.284097
1218.43359,1,199.732567
1218.740751,1,204.515388
1195.971908,1,208.976026
1192.495241,1,214.194789
1172.403015,1,218.967631
1208.104062,1,223.002718
1197.581671,1,229.228239
1208.915987,1,235.696852
1168.226723,1,240.156852
1223.602349,1,244.709001
1177.742912,1,249.300443
1183.760627,1,256.309608
1154.626151,1,259.280283
1231.779232,1,265.088553
1254.15607,1,270.608902
1196.328886,1,275.029164
1196.020004,1,280.408434
1204.67524,1,284.578888
1191.037696,1,290.539719
1200.782927,1,295.080457
1232.883008,1,307.821948
1199.946928,1,312.467734
1187.532246,1,318.0938
1202.941024,1,323.641729
1151.967262,1,330.166388
1161.708098,1,333.85451
1193.863518,1,338.757463
1185.337886,1,343.892441
1144.255412,1,351.042248
1184.29456,1,354.291793
1193.814998,1,361.163941
1168.151633,1,368.166656
1220.43462,1,374.245499
1171.489989,1,377.693132
1184.099889,1,383.874339
1192.17022,1,388.936305
1213.865465,1,394.847093
1199.829535,1,400.296243
1178.668256,1,406.418308
1160.518995,1,411.563393
1183.260326,1,415.828556
1248.940168,1,423.140532
1165.460396,1,428.028441
1153.720033,1,433.353094
1141.763531,1,440.086171
1235.651722,1,446.882246
1133.437566,1,450.068443
1211.169185,1,455.787684
1169.312362,1,462.804891
1187.081597,1,467.757909
1159.036246,1,471.702448
1192.168411,1,476.843295
1199.671458,1,482.441531
1158.050414,1,490.480708
1214.890177,1,495.561719
1229.478029,1,500.201929
1232.466332,1,506.261386
1202.339986,1,510.716031
1205.122829,1,517.351314
1189.924022,1,520.656465
1215.507252,1,525.835431
1191.236777,1,531.838752
1197.361041,1,536.685824
1173.603325,1,542.495476
1201.711285,1,548.212302
1152.648907,1,564.526866
1243.583961,1,569.92196
