#{"t_start": 1668588868.960121, "env_id": null}
r,l,t
1234.338919,1,3.46333
1193.413759,1,9.749743
1146.667976,1,15.291468
1192.686009,1,19.755082
1190.108667,1,25.19049
1212.856122,1,30.394654
1209.288529,1,37.586559
1153.44334,1,42.077983
1209.028072,1,46.273728
1165.958852,1,52.066305
1220.939017,1,57.400433
1164.723926,1,62.453797
1150.373702,1,68.502027
1201.43116,1,73.340338
1181.732943,1,77.96892
1132.918602,1,83.287729
1215.535212,1,89.472918
1236.830811,1,95.157148
1185.106521,1,101.079364
1202.195003,1,106.434653
1198.999975,1,110.84959
1229.115827,1,115.773513
1208.891196,1,123.214466
1194.500392,1,127.585867
1242.971133,1,133.040847
1179.243116,1,137.570882
1197.637298,1,144.641648
1210.464459,1,149.278536
1176.785345,1,155.878181
1154.433886,1,159.900677
1212.213307,1,167.363514
1178.053301,1,172.928856
1168.831438,1,176.345706
1180.487433,1,182.042874
1215.234549,1,188.843467
1170.734292,1,193.683966
1236.22704,1,199.17481
1169.493571,1,204.254708
1181.282821,1,208.010781
1242.147722,1,213.71188
1213.646437,1,219.112282
1172.310435,1,222.930345
1194.64178,1,228.015578
1212.1518,1,235.192119
1182.246134,1,238.66018
1161.146948,1,243.808671
1201.709805,1,249.138962
1142.680167,1,253.986971
1177.523251,1,260.595893
1176.12468,1,263.833484
1179.964933,1,269.020265
1220.501267,1,274.700807
1211.620535,1,279.239245
1164.845449,1,284.119398
1206.6896,1,289.150771
1205.614647,1,294.48565
1196.400836,1,305.616497
1228.994969,1,312.246283
1228.845409,1,319.273635
1154.712559,1,322.263397
1205.9926,1,328.09353
1152.26673,1,332.637933
1163.336353,1,337.448799
1199.410863,1,345.184469
1195.139669,1,348.850247
1240.176755,1,353.553047
1141.722671,1,358.65596
1191.815746,1,365.73092
1276.092029,1,373.805689
1207.863241,1,378.470181
1182.768922,1,382.976712
1227.796946,1,390.042558
1175.450369,1,395.474797
1182.397049,1,399.142012
1156.238944,1,404.248842
1171.664934,1,410.584443
1239.968811,1,417.324911
1211.726917,1,423.808103
1196.105903,1,427.424974
1200.84459,1,434.860943
1184.376621,1,438.936364
1213.871656,1,444.812903
1211.963564,1,450.816612
1199.080532,1,455.735981
1133.764984,1,461.538448
1181.089017,1,465.691395
1135.908162,1,472.578686
1230.885361,1,478.457276
1158.022572,1,483.967146
1204.897616,1,488.95322
1208.657839,1,494.300687
1191.000024,1,500.284729
1159.283403,1,503.834245
1166.219959,1,510.871849
1202.154786,1,515.408955
1205.046829,1,520.911453
1167.593112,1,525.509525
1200.990667,1,530.978775
1181.852185,1,536.542805
1277.050243,1,543.370512
1198.760511,1,547.284393
1194.832994,1,562.985118
1225.017191,1,570.320762
1149.553675,1,573.351416
1153.194679,1,582.105122
1194.105673,1,585.739699
1207.15066,1,591.270843
1193.421169,1,599.012619
1201.944884,1,602.608921
1216.889241,1,610.968569
1163.706612,1,615.300381
1195.373146,1,620.061249
1202.494517,1,626.310494
1181.187591,1,630.477257
1246.815412,1,639.104618
1237.071079,1,645.077639
1199.414185,1,649.263483
1176.113457,1,655.17682
1213.072364,1,660.916857
1230.236984,1,667.707926
1206.583317,1,674.63745
1204.469133,1,679.785576
1152.712245,1,686.131699
1268.778198,1,693.700807
1251.755585,1,700.294756
1244.08684,1,707.46006
1200.76404,1,711.175209
1304.497552,1,720.067637
1229.299288,1,726.607932
1197.554124,1,730.412933
1259.552556,1,737.831196
1246.600622,1,743.397271
1224.984693,1,748.1164
1217.860604,1,755.476288
1235.016231,1,761.988095
1283.92078,1,768.10647
1291.802544,1,782.663323
1129.895708,1,787.686291
1185.148382,1,794.891613
1191.60371,1,803.2502
1209.124992,1,810.30969
1233.554448,1,819.360359
1218.576706,1,825.909662
1277.725296,1,831.551721
1241.508452,1,836.630973
1617.442472,1,848.270033
1278.262692,1,855.766418
1251.234546,1,859.260272
1266.144895,1,868.634152
1229.291123,1,876.733119
1204.536451,1,883.768263
1267.981197,1,888.453112
1294.70562,1,897.474212
1267.967797,1,905.170058
1596.782068,1,912.253389
1247.029447,1,917.723435
1278.161569,1,924.265664
1234.760369,1,932.959842
1257.059136,1,940.854663
1249.164203,1,946.423956
2065.034825,1,963.325229
1278.824238,1,969.591668
1231.239077,1,974.81338
1262.655616,1,984.684509
1144.015061,1,993.685347
1306.390318,1,1005.30396
2418.992466,1,1018.742725
1384.807173,1,1027.185731
1265.91987,1,1032.117467
1268.798664,1,1039.84377
1259.450988,1,1056.416848
1145.707728,1,1064.118938
1297.000521,1,1072.971105
1377.600681,1,1088.91752
1225.043824,1,1101.497608
1152.265874,1,1115.807839
1234.682303,1,1129.275359
1130.804807,1,1136.981636
1317.86821,1,1146.751668
1617.837835,1,1165.510669
1411.579376,1,1178.415592
1751.501428,1,1192.472805
1238.675004,1,1197.250275
1434.057196,1,1216.113931
1492.469202,1,1237.28815
1699.176554,1,1250.121723
1334.69808,1,1265.045143
1382.991771,1,1276.297788
1628.841303,1,1297.56639
