#{"t_start": 1661337325.649527, "env_id": null}
r,l,t
2971.522134,1,31.773957
40000,1,57.858021
40000,1,80.510566
40000,1,122.986367
40000,1,143.701395
40000,1,182.146212
40000,1,209.856439
40000,1,239.123719
3026.885139,1,284.785998
2952.752483,1,315.440202
40000,1,337.150049
2987.080131,1,376.131162
40000,1,393.779736
40000,1,432.642253
40000,1,461.408154
40000,1,485.532553
40000,1,520.561867
40000,1,553.640659
40000,1,579.372132
40000,1,598.597002
40000,1,638.408775
40000,1,660.774587
40000,1,675.831844
40000,1,714.257858
40000,1,740.357207
40000,1,761.594184
2974.097923,1,789.404663
40000,1,811.75043
40000,1,849.209733
40000,1,871.765971
40000,1,905.794977
40000,1,918.415915
40000,1,948.968447
40000,1,974.041277
40000,1,999.639753
2972.084336,1,1036.650477
40000,1,1054.877689
3012.668716,1,1088.03484
40000,1,1106.534038
40000,1,1126.629893
40000,1,1166.010614
3022.076515,1,1203.52851
40000,1,1227.389615
40000,1,1259.927296
40000,1,1285.803219
40000,1,1316.438249
40000,1,1341.653589
3000.047861,1,1376.12295
2960.618399,1,1412.375653
40000,1,1435.853334
40000,1,1452.782019
40000,1,1482.427996
40000,1,1504.243307
40000,1,1531.457176
40000,1,1568.497991
40000,1,1595.357496
2951.39291,1,1635.280498
40000,1,1656.006452
40000,1,1689.625475
40000,1,1721.636679
40000,1,1742.804538
40000,1,1772.08343
40000,1,1796.54148
40000,1,1827.89545
3015.637638,1,1860.972137
40000,1,1881.79568
40000,1,1919.073946
40000,1,1941.818818
40000,1,1971.132408
40000,1,1993.221544
40000,1,2018.190031
40000,1,2052.81343
40000,1,2082.074134
40000,1,2109.599805
40000,1,2141.674602
40000,1,2170.868824
40000,1,2204.037059
40000,1,2226.429651
40000,1,2254.335371
40000,1,2295.648979
40000,1,2318.095854
40000,1,2336.218153
40000,1,2368.534925
40000,1,2390.107957
2967.268169,1,2437.387753
40000,1,2457.281915
40000,1,2487.620339
40000,1,2511.47854
40000,1,2536.27804
40000,1,2561.501978
40000,1,2584.676279
40000,1,2610.801986
40000,1,2644.341816
40000,1,2667.273952
40000,1,2689.971922
3037.833883,1,2730.539895
3078.146181,1,2763.859886
40000,1,2779.607356
40000,1,2819.07198
40000,1,2843.9032
40000,1,2869.967518
40000,1,2903.773866
40000,1,2933.698454
40000,1,2959.296926
40000,1,2974.427887
40000,1,3003.289649
40000,1,3041.67693
40000,1,3072.649388
40000,1,3088.462962
40000,1,3125.792846
40000,1,3153.880373
3023.839654,1,3191.950981
40000,1,3215.030006
40000,1,3244.619475
40000,1,3275.4042
40000,1,3302.274289
40000,1,3329.668931
40000,1,3356.452058
40000,1,3381.910614
40000,1,3414.782779
40000,1,3437.336731
40000,1,3465.048245
2947.364166,1,3496.420167
40000,1,3506.327577
40000,1,3541.431615
40000,1,3563.20976
40000,1,3588.574493
40000,1,3624.691858
40000,1,3651.249304
40000,1,3672.52591
40000,1,3692.94497
40000,1,3728.862544
40000,1,3750.430723
40000,1,3778.833043
40000,1,3806.195539
40000,1,3832.091163
2998.506072,1,3873.713574
40000,1,3893.729601
40000,1,3921.252346
40000,1,3948.89321
40000,1,3970.565235
40000,1,3999.829225
40000,1,4023.128486
40000,1,4051.888788
40000,1,4081.419025
40000,1,4093.785139
2959.750884,1,4144.69568
40000,1,4162.759416
40000,1,4188.21866
40000,1,4209.801926
40000,1,4226.2602
40000,1,4263.894075
40000,1,4304.446366
40000,1,4326.662597
40000,1,4358.207742
40000,1,4386.384688
40000,1,4418.511158
40000,1,4452.327987
40000,1,4480.039484
40000,1,4500.662235
40000,1,4527.861615
40000,1,4556.27605
40000,1,4573.852328
40000,1,4599.911445
40000,1,4637.540997
40000,1,4664.582821
40000,1,4694.267495
40000,1,4720.932875
40000,1,4756.042063
40000,1,4776.583856
40000,1,4808.26802
40000,1,4841.747333
40000,1,4867.414965
40000,1,4883.518521
40000,1,4911.145613
2965.065635,1,4952.54434
40000,1,4974.487761
3019.730351,1,5012.993334
2955.731165,1,5044.670478
40000,1,5063.696014
40000,1,5088.318924
40000,1,5119.433508
40000,1,5144.260557
40000,1,5175.373549
40000,1,5195.629041
40000,1,5228.388253
40000,1,5243.510805
40000,1,5283.135523
40000,1,5311.735178
40000,1,5333.09121
40000,1,5362.718712
40000,1,5385.26641
40000,1,5421.930182
40000,1,5451.787411
40000,1,5481.726677
40000,1,5499.856153
40000,1,5524.924193
40000,1,5559.259796
40000,1,5584.53736
40000,1,5611.966073
40000,1,5635.889762
40000,1,5667.84632
40000,1,5684.323948
40000,1,5719.75336
40000,1,5742.707399
2994.581897,1,5783.643485
40000,1,5801.235163
2939.242954,1,5843.091188
40000,1,5861.164603
40000,1,5889.855473
40000,1,5920.250715
40000,1,5943.054424
40000,1,5974.803195
40000,1,5995.748774
40000,1,6033.177784
40000,1,6055.625055
40000,1,6078.49856
2961.384362,1,6133.461337
40000,1,6159.033754
40000,1,6181.310525
40000,1,6216.755174
40000,1,6240.39972
40000,1,6259.13494
40000,1,6295.055667
40000,1,6320.598152
40000,1,6334.63522
40000,1,6369.143528
40000,1,6389.182195
40000,1,6415.986867
40000,1,6455.127931
40000,1,6474.391005
40000,1,6505.344502
40000,1,6523.946048
40000,1,6540.410281
40000,1,6577.960833
40000,1,6606.205956
40000,1,6630.449798
40000,1,6638.853637
40000,1,6684.055389
40000,1,6701.303552
40000,1,6731.057319
40000,1,6754.132745
40000,1,6796.178984
40000,1,6833.555707
40000,1,6856.884424
40000,1,6878.648909
40000,1,6914.931185
40000,1,6941.96243
40000,1,6968.441619
40000,1,6990.217041
