#{"t_start": 1661337326.466967, "env_id": null}
r,l,t
40000,1,25.610155
40000,1,51.397469
2936.742825,1,99.327425
40000,1,121.520036
40000,1,147.833609
40000,1,171.599368
40000,1,206.972562
40000,1,241.547845
40000,1,276.850239
40000,1,296.214749
40000,1,336.94668
40000,1,365.157768
40000,1,396.031843
40000,1,434.552316
40000,1,456.011628
40000,1,493.746936
40000,1,518.057748
40000,1,553.675553
40000,1,579.276647
40000,1,606.783813
40000,1,638.925778
40000,1,662.530589
40000,1,689.623336
40000,1,710.034949
40000,1,732.592088
40000,1,766.804339
40000,1,792.414365
40000,1,815.947954
40000,1,840.127744
40000,1,871.665669
40000,1,900.706951
40000,1,918.872357
40000,1,952.222227
40000,1,975.985322
40000,1,993.775182
40000,1,1028.931077
40000,1,1058.540488
40000,1,1070.602026
40000,1,1106.449397
40000,1,1132.497294
40000,1,1164.627557
40000,1,1194.099993
40000,1,1224.599142
40000,1,1254.372623
40000,1,1281.078613
40000,1,1300.993796
40000,1,1341.95207
40000,1,1367.192948
40000,1,1396.939048
40000,1,1429.398094
40000,1,1457.306098
40000,1,1481.641875
40000,1,1502.027688
2962.141782,1,1539.517935
40000,1,1567.183251
3011.61427,1,1601.4188
40000,1,1623.831075
40000,1,1659.355198
40000,1,1681.147919
40000,1,1716.120113
40000,1,1748.068532
40000,1,1769.161029
40000,1,1796.884372
40000,1,1829.514411
40000,1,1846.238731
40000,1,1888.071217
40000,1,1921.741559
40000,1,1941.508543
40000,1,1970.802217
40000,1,1993.914116
40000,1,2029.628655
40000,1,2056.533752
2971.112872,1,2088.238467
40000,1,2106.938723
40000,1,2138.983294
40000,1,2171.462608
40000,1,2208.055378
40000,1,2228.878364
3029.102375,1,2274.292075
40000,1,2289.902655
40000,1,2314.392673
40000,1,2338.204048
40000,1,2364.747763
3018.805828,1,2405.34983
40000,1,2426.142655
40000,1,2462.135924
40000,1,2485.658554
40000,1,2511.944566
40000,1,2527.178405
40000,1,2558.823252
40000,1,2587.526846
40000,1,2614.939158
40000,1,2639.169693
40000,1,2665.095684
40000,1,2692.826515
40000,1,2715.626397
40000,1,2755.887202
40000,1,2790.603356
40000,1,2819.014715
40000,1,2840.659409
40000,1,2878.370185
40000,1,2906.518525
40000,1,2933.046078
40000,1,2950.982269
40000,1,2985.117712
2960.225928,1,3015.200696
40000,1,3044.903005
40000,1,3070.052252
40000,1,3096.246274
40000,1,3123.74978
40000,1,3152.274387
40000,1,3178.329241
40000,1,3216.774293
40000,1,3241.359979
40000,1,3267.296917
40000,1,3299.575417
40000,1,3328.122021
40000,1,3355.282373
40000,1,3385.001188
40000,1,3409.990145
40000,1,3435.464239
40000,1,3456.995052
3005.217149,1,3494.757418
40000,1,3510.125821
40000,1,3538.806981
40000,1,3565.472848
40000,1,3589.008874
40000,1,3621.63583
40000,1,3645.421012
40000,1,3673.004226
40000,1,3703.389166
40000,1,3727.104002
40000,1,3746.570546
40000,1,3784.017776
40000,1,3813.690483
40000,1,3835.237664
40000,1,3864.129076
40000,1,3896.148381
40000,1,3925.385588
40000,1,3939.773829
40000,1,3976.277293
40000,1,3996.294025
40000,1,4024.157441
3007.089405,1,4060.529013
40000,1,4084.426667
40000,1,4106.146705
2956.873843,1,4143.208601
40000,1,4162.745861
40000,1,4189.473891
40000,1,4212.026415
40000,1,4230.712435
40000,1,4261.54292
40000,1,4302.572603
40000,1,4329.237158
40000,1,4364.41491
40000,1,4387.083371
40000,1,4411.429193
40000,1,4451.610587
40000,1,4475.606882
40000,1,4502.392282
40000,1,4527.214234
40000,1,4552.318466
40000,1,4580.374101
40000,1,4607.83161
40000,1,4638.036318
40000,1,4662.384152
40000,1,4697.636217
40000,1,4728.095057
40000,1,4756.27284
40000,1,4774.933812
40000,1,4812.428893
40000,1,4840.229485
40000,1,4857.20803
40000,1,4890.089349
40000,1,4922.221425
40000,1,4938.0018
40000,1,4975.888122
40000,1,5003.033334
40000,1,5034.826726
40000,1,5066.012376
40000,1,5084.684463
40000,1,5123.020505
2963.457226,1,5152.446668
40000,1,5170.41675
40000,1,5193.57993
40000,1,5225.726013
40000,1,5250.074879
40000,1,5281.341219
40000,1,5305.929726
40000,1,5340.888626
40000,1,5370.701406
40000,1,5392.270436
40000,1,5425.210488
40000,1,5446.643651
40000,1,5481.249842
40000,1,5497.673933
40000,1,5530.522432
40000,1,5560.610242
40000,1,5573.930612
40000,1,5615.395529
40000,1,5636.124357
40000,1,5657.98686
40000,1,5679.176343
40000,1,5711.604176
40000,1,5736.896112
40000,1,5769.896895
40000,1,5801.157768
40000,1,5834.179339
40000,1,5864.251606
40000,1,5879.652047
40000,1,5920.264539
40000,1,5942.001216
40000,1,5965.391326
2968.016232,1,6009.141159
40000,1,6032.665621
40000,1,6058.687693
40000,1,6091.672514
2986.383376,1,6135.804031
40000,1,6158.482613
40000,1,6183.805377
40000,1,6213.576046
40000,1,6233.457683
40000,1,6264.762563
40000,1,6287.731351
40000,1,6317.562942
40000,1,6342.674837
40000,1,6369.690166
40000,1,6394.280291
40000,1,6423.174231
40000,1,6456.100252
40000,1,6473.651526
40000,1,6495.000348
40000,1,6526.657723
2982.633288,1,6557.32213
40000,1,6578.373548
40000,1,6594.614106
40000,1,6620.866774
2954.614622,1,6657.933074
40000,1,6680.857777
40000,1,6705.199206
40000,1,6734.076279
40000,1,6765.793833
40000,1,6792.730555
40000,1,6822.856705
40000,1,6858.16396
40000,1,6888.633237
2964.130251,1,6924.504681
40000,1,6946.77847
40000,1,6968.718596
40000,1,6992.729694
