#{"t_start": 1661337327.5925984, "env_id": null}
r,l,t
40000,1,24.002419
40000,1,47.752993
40000,1,77.052549
40000,1,114.993914
40000,1,147.387717
40000,1,164.256907
2955.393833,1,215.124266
40000,1,241.612972
40000,1,263.686032
40000,1,308.15329
40000,1,329.179648
40000,1,362.872551
40000,1,399.03868
40000,1,424.907521
40000,1,464.589994
2965.522027,1,496.443745
40000,1,518.952862
40000,1,549.026938
40000,1,582.691089
40000,1,606.388612
40000,1,633.325667
40000,1,657.769568
40000,1,683.789471
40000,1,701.251328
40000,1,732.195656
40000,1,759.001549
40000,1,788.626629
40000,1,814.986841
40000,1,844.386563
40000,1,867.657328
40000,1,901.721136
40000,1,926.803545
40000,1,952.608421
40000,1,966.878832
40000,1,1000.490024
40000,1,1022.225833
40000,1,1053.666349
40000,1,1081.95226
40000,1,1096.58571
40000,1,1127.688594
40000,1,1164.827327
40000,1,1197.382118
40000,1,1219.393074
40000,1,1255.221481
40000,1,1282.878861
40000,1,1308.120099
40000,1,1329.044653
40000,1,1370.787707
40000,1,1401.783187
40000,1,1429.694774
40000,1,1455.079765
40000,1,1474.453117
40000,1,1502.416582
40000,1,1522.958505
40000,1,1560.465602
40000,1,1591.0096
2958.776286,1,1633.181225
40000,1,1653.690581
40000,1,1681.213177
40000,1,1719.086692
40000,1,1747.161456
40000,1,1770.920452
40000,1,1787.775794
40000,1,1821.258243
40000,1,1848.091321
40000,1,1881.031656
40000,1,1914.353519
40000,1,1943.301259
40000,1,1968.676865
2978.901548,1,2003.529151
40000,1,2017.508441
40000,1,2055.122783
40000,1,2081.852359
40000,1,2102.762571
40000,1,2138.433935
40000,1,2170.838191
40000,1,2201.884828
40000,1,2233.905185
40000,1,2264.568893
40000,1,2285.272032
40000,1,2307.497014
40000,1,2338.435321
40000,1,2369.298176
40000,1,2385.479608
40000,1,2426.17707
40000,1,2458.836851
40000,1,2485.036801
40000,1,2502.857556
40000,1,2533.832179
40000,1,2548.487169
40000,1,2583.322259
40000,1,2614.237609
40000,1,2630.743801
40000,1,2667.495147
40000,1,2687.502759
40000,1,2718.806652
40000,1,2749.389469
40000,1,2786.471747
40000,1,2818.556413
2960.369534,1,2853.966542
40000,1,2876.66535
2946.43865,1,2913.709143
40000,1,2932.086786
40000,1,2962.204691
40000,1,2980.546952
2980.244793,1,3017.342899
40000,1,3031.097454
40000,1,3061.184665
40000,1,3087.467113
40000,1,3113.213916
40000,1,3152.972456
40000,1,3177.67298
40000,1,3200.535149
40000,1,3244.709407
40000,1,3274.222404
40000,1,3303.366397
40000,1,3335.082032
2985.143565,1,3366.970524
40000,1,3381.943797
40000,1,3410.205977
40000,1,3424.673079
40000,1,3461.889451
40000,1,3485.377342
40000,1,3513.181844
40000,1,3539.336384
40000,1,3556.989771
40000,1,3590.493421
40000,1,3621.773924
40000,1,3650.788551
40000,1,3675.058842
40000,1,3696.953896
40000,1,3724.146632
40000,1,3748.335231
40000,1,3769.849788
40000,1,3807.439128
40000,1,3835.715479
40000,1,3860.385317
40000,1,3894.62637
40000,1,3921.614221
40000,1,3942.680331
40000,1,3965.686258
40000,1,3990.161837
40000,1,4024.295627
40000,1,4051.077711
40000,1,4081.898817
40000,1,4102.846002
40000,1,4127.492534
40000,1,4160.202668
40000,1,4187.071211
40000,1,4209.450653
40000,1,4231.658685
40000,1,4255.699698
40000,1,4301.234696
2958.768098,1,4342.683607
40000,1,4361.605987
40000,1,4380.017616
2968.307821,1,4427.935911
40000,1,4449.226225
40000,1,4477.007838
40000,1,4497.181809
40000,1,4527.675073
40000,1,4550.112538
40000,1,4573.737403
40000,1,4601.683095
40000,1,4634.607692
40000,1,4664.414987
40000,1,4690.739844
40000,1,4726.12683
40000,1,4750.98301
40000,1,4782.992004
40000,1,4808.192055
40000,1,4832.119748
40000,1,4859.572155
40000,1,4887.264051
40000,1,4920.585855
2943.700195,1,4951.671631
40000,1,4974.291305
2956.706684,1,5010.48357
40000,1,5028.247418
40000,1,5064.464854
2973.823137,1,5100.071639
40000,1,5116.59052
40000,1,5134.672032
40000,1,5168.090174
40000,1,5194.239015
40000,1,5227.446771
40000,1,5248.560431
40000,1,5281.663356
40000,1,5300.845963
40000,1,5340.064696
40000,1,5367.667431
40000,1,5393.143791
40000,1,5425.909768
40000,1,5439.542403
40000,1,5469.921525
40000,1,5500.32033
40000,1,5529.086119
40000,1,5554.145041
40000,1,5584.285893
40000,1,5607.474724
40000,1,5637.702946
40000,1,5663.387305
2970.527395,1,5696.209946
40000,1,5708.796194
40000,1,5741.428404
40000,1,5762.21072
40000,1,5799.934146
40000,1,5834.084595
40000,1,5860.355645
40000,1,5883.292225
40000,1,5919.174632
2973.697428,1,5950.572533
40000,1,5970.969001
40000,1,5991.551604
40000,1,6029.206673
40000,1,6055.327487
40000,1,6083.612563
40000,1,6119.721562
40000,1,6151.59345
2987.718988,1,6192.458583
40000,1,6205.282844
40000,1,6238.987397
40000,1,6266.411705
40000,1,6295.009081
40000,1,6308.690465
40000,1,6336.621175
40000,1,6362.811853
40000,1,6391.354958
40000,1,6422.726929
40000,1,6451.221004
40000,1,6474.947973
40000,1,6499.922166
40000,1,6520.128496
40000,1,6550.53475
40000,1,6577.142886
40000,1,6595.880691
40000,1,6625.438274
40000,1,6648.488297
40000,1,6677.807588
40000,1,6701.341098
40000,1,6734.811503
40000,1,6758.595073
3066.937685,1,6809.671872
40000,1,6827.933859
40000,1,6862.064055
40000,1,6875.472062
40000,1,6918.551126
40000,1,6944.782772
40000,1,6964.099924
40000,1,6989.814942
