#{"t_start": 1656000121.0614882, "env_id": null}
r,l,t
688.370819,1,6.00183
710.961448,1,14.125653
794.116668,1,19.434052
647.78466,1,25.718253
662.097591,1,30.951604
697.068441,1,37.390722
654.412902,1,43.657349
658.376679,1,50.375665
681.680677,1,55.632475
666.606881,1,60.442867
688.931903,1,65.897663
647.749939,1,70.767008
681.191469,1,75.72909
640.848257,1,82.601951
639.87493,1,88.077619
682.243922,1,92.745332
642.856329,1,97.724216
658.003074,1,102.477858
668.439134,1,107.437756
642.821204,1,111.869431
723.632738,1,120.213183
671.491471,1,127.177605
739.71738,1,132.620184
683.084515,1,138.067406
673.799239,1,142.597738
679.453253,1,147.269618
682.643543,1,151.923133
665.554304,1,158.388569
644.950365,1,165.62802
650.537667,1,172.330185
667.563932,1,177.528511
679.629945,1,182.23894
635.74588,1,186.736503
644.771419,1,192.916466
723.450195,1,199.073813
687.461177,1,204.41947
723.745424,1,210.207167
665.546978,1,215.2792
658.203678,1,223.020348
641.555519,1,230.862899
682.391395,1,236.779597
628.297098,1,241.445218
652.702481,1,246.12779
653.221242,1,250.691995
659.605659,1,255.549345
659.289624,1,260.952142
669.217751,1,268.677731
647.092628,1,273.797548
638.591933,1,279.469322
679.979899,1,284.477108
663.860133,1,292.306229
669.909772,1,298.835131
658.430767,1,306.38503
623.272272,1,311.020941
690.277341,1,316.07501
637.142228,1,320.603341
690.488834,1,325.356433
713.366022,1,331.051412
657.528633,1,336.084855
698.485699,1,340.891956
704.180561,1,349.072068
708.90588,1,355.313174
642.019528,1,359.813627
691.552265,1,364.912463
649.092327,1,369.964087
668.708192,1,377.274393
668.674878,1,382.549976
686.762741,1,387.323276
672.417922,1,393.07846
671.820922,1,398.064929
670.412048,1,403.169477
644.206175,1,408.258062
680.868878,1,413.730902
656.654785,1,419.179292
661.875542,1,424.288928
633.189155,1,428.74421
652.808063,1,433.407578
711.045772,1,439.67345
652.032263,1,447.415619
675.038401,1,452.411628
641.739493,1,456.963783
642.870532,1,461.823727
641.649295,1,466.679483
659.315607,1,474.147739
649.455037,1,481.340389
688.458186,1,486.506442
722.35773,1,491.887243
668.146062,1,499.496425
661.385562,1,504.179418
631.456961,1,508.831959
652.643287,1,516.633438
665.2916,1,524.430893
661.164648,1,529.687492
688.596446,1,534.876467
688.303256,1,539.914711
652.39062,1,546.491462
722.871969,1,551.612931
664.892568,1,557.692815
647.242431,1,562.449683
671.07243,1,570.330511
709.795742,1,574.870004
649.578121,1,579.896175
660.469072,1,584.808323
667.331863,1,590.146628
682.905868,1,595.119616
645.462087,1,601.916442
678.74121,1,607.234509
642.613123,1,612.097806
659.715149,1,616.847265
682.02029,1,624.197148
661.403241,1,629.437879
673.221793,1,634.661679
680.74583,1,640.555612
656.063936,1,645.45914
685.331524,1,650.376184
663.378186,1,655.137134
707.3462,1,660.362745
662.588423,1,664.587619
680.407019,1,669.723669
647.926921,1,674.715586
681.794649,1,683.26511
641.732844,1,688.119589
653.54091,1,692.949677
670.997968,1,697.937659
659.12593,1,702.680861
654.186695,1,707.439794
702.566734,1,712.228568
659.592578,1,717.049768
672.079604,1,721.699609
680.616415,1,726.668715
686.787021,1,731.824675
683.046683,1,736.757425
697.935905,1,741.889789
671.272978,1,749.29993
658.774083,1,756.102801
678.809056,1,761.358149
672.100817,1,766.697027
669.181606,1,771.536171
656.317287,1,776.599835
690.836687,1,781.551248
670.099122,1,789.437453
649.148883,1,793.964152
667.110894,1,798.90163
651.69519,1,803.34633
749.346995,1,808.634087
662.997614,1,813.715603
675.086434,1,819.037463
670.840429,1,823.826401
656.296224,1,831.138956
646.438583,1,835.746825
671.18129,1,841.848746
630.106544,1,846.569635
643.340052,1,851.159597
687.58239,1,856.369641
660.308866,1,861.180994
679.615973,1,865.831577
712.466456,1,870.836034
664.810998,1,875.467606
742.409226,1,880.760054
671.92039,1,885.948503
663.06245,1,890.417086
683.060114,1,896.90122
649.810012,1,902.822613
642.661355,1,907.515634
648.649397,1,914.321072
650.820336,1,921.455526
677.248966,1,926.622583
660.947695,1,931.824298
650.111579,1,936.619232
634.082127,1,940.928532
653.451614,1,945.233503
647.959631,1,950.352935
647.052055,1,955.096265
653.7864,1,959.980834
665.689071,1,964.712731
679.752273,1,970.122223
617.091289,1,976.73604
652.288522,1,984.374115
662.99025,1,992.071038
650.952782,1,997.256508
683.897036,1,1002.353014
697.234355,1,1008.033612
669.041942,1,1012.950277
654.014695,1,1017.590369
682.468684,1,1022.780022
658.650619,1,1027.648752
652.149926,1,1034.069339
659.257487,1,1038.884965
669.197642,1,1043.876661
724.958002,1,1049.329319
666.619672,1,1057.317073
661.22232,1,1064.623553
695.992207,1,1069.8098
682.754385,1,1076.200117
656.661595,1,1084.040094
674.762797,1,1091.716648
654.26372,1,1096.513376
650.785672,1,1101.985845
710.800794,1,1109.617242
681.514686,1,1116.349183
707.224251,1,1124.431629
695.218447,1,1129.779484
656.798882,1,1135.874764
693.288405,1,1140.842219
729.364847,1,1146.698246
