#{"t_start": 1655399625.4640863, "env_id": null}
r,l,t
697.165726,1,5.109667
700.424669,1,9.685701
815.27234,1,14.630258
662.100996,1,19.301249
668.912217,1,23.891033
673.334347,1,28.305958
658.876878,1,32.504922
663.651274,1,36.568487
684.909569,1,41.241812
679.868611,1,45.680876
702.414552,1,50.327095
659.111728,1,54.709492
683.662873,1,59.172808
643.419052,1,63.056259
644.916764,1,67.510369
682.73419,1,71.763395
654.82804,1,76.234192
656.463385,1,80.398628
690.563394,1,84.992096
653.963893,1,89.011763
700.888143,1,94.000756
745.755665,1,98.962276
727.83879,1,103.779419
695.562676,1,108.339369
683.20588,1,112.659089
694.473291,1,116.936043
693.975855,1,121.330054
729.919196,1,126.063935
650.040764,1,130.146484
677.726,1,134.654523
675.35523,1,139.263587
691.910196,1,143.561276
673.60307,1,147.83826
664.482181,1,152.264673
744.308138,1,157.020489
736.269541,1,161.725207
720.521857,1,166.470857
656.767188,1,170.536772
660.954974,1,174.894413
662.567182,1,179.273521
709.900677,1,183.991657
634.529042,1,188.136482
659.187406,1,192.323999
659.119893,1,196.481896
673.139896,1,200.864399
666.388838,1,205.152113
670.426571,1,209.318198
657.836565,1,213.790338
642.374484,1,217.754297
707.386654,1,222.466173
672.779976,1,226.884957
716.146392,1,231.748509
660.941845,1,236.003055
672.532647,1,240.538632
704.564459,1,244.922219
641.172856,1,249.106831
680.928191,1,253.341752
729.599703,1,258.199629
653.66066,1,262.242789
698.043934,1,266.906288
675.604118,1,271.339027
688.103971,1,276.094106
645.769754,1,280.077077
718.537473,1,284.832758
623.290788,1,288.819225
673.390597,1,293.158871
670.879518,1,297.369794
692.091638,1,301.75374
682.160486,1,306.526201
692.46855,1,310.94867
682.435199,1,315.423337
651.349902,1,319.506291
693.801007,1,323.957022
645.599073,1,328.25365
672.657808,1,332.78614
637.073756,1,336.885132
664.366646,1,341.374332
718.012239,1,346.207283
661.056468,1,350.598212
681.222813,1,355.029873
656.939932,1,359.161211
648.10134,1,363.39685
651.312512,1,367.773645
678.285275,1,371.84361
660.713973,1,376.318997
693.213647,1,380.893902
765.284685,1,385.725369
682.998019,1,390.094572
677.613546,1,394.469198
641.536153,1,398.667387
627.379085,1,402.880352
673.12182,1,407.127198
680.709046,1,411.6515
692.443957,1,415.848464
688.529565,1,420.527709
660.360009,1,425.004767
742.669669,1,429.873868
685.884829,1,434.1919
656.207837,1,438.740469
685.657278,1,443.217679
697.605879,1,447.709755
658.34548,1,452.155622
664.884421,1,456.643955
674.699486,1,461.050749
679.186473,1,465.615383
667.181261,1,470.107719
738.244334,1,475.356683
653.066253,1,479.698562
650.765956,1,483.885467
705.943297,1,488.335261
671.207772,1,492.90677
675.985706,1,497.171546
692.473383,1,501.845846
657.6274,1,506.168298
702.820939,1,510.945381
671.079479,1,515.26045
719.703728,1,520.153483
702.608512,1,524.609185
682.531367,1,529.049604
656.879618,1,533.563699
659.228037,1,537.732171
658.477024,1,541.897149
658.895698,1,546.256703
678.00386,1,550.758532
666.779638,1,555.259078
665.959282,1,559.710528
707.613225,1,564.062327
665.168277,1,568.64841
677.707801,1,572.913501
691.979575,1,577.348119
694.966273,1,581.852744
681.481466,1,586.401383
690.447332,1,590.682184
665.318749,1,595.103602
663.276592,1,599.524994
676.121513,1,603.943278
689.409653,1,608.222152
693.294541,1,612.789182
660.18252,1,617.142031
704.527392,1,621.557572
677.036777,1,626.098238
653.557957,1,630.406393
670.151369,1,634.708808
662.279845,1,639.011059
739.452403,1,643.648858
684.30577,1,648.171285
661.558181,1,652.587402
665.258162,1,656.762733
660.705184,1,660.90925
653.354548,1,665.1507
682.15871,1,669.500292
639.333389,1,673.954512
646.442606,1,678.052633
699.423417,1,682.791631
682.622399,1,687.135049
668.988197,1,691.555639
728.473435,1,695.97373
670.176003,1,700.381498
809.43136,1,705.569588
706.311138,1,710.371456
665.022365,1,714.449789
675.707572,1,718.819133
655.982291,1,722.930721
678.506571,1,727.449789
655.732976,1,731.758175
664.914353,1,736.117826
684.854723,1,740.543498
693.696948,1,745.130968
658.230562,1,749.389747
639.10705,1,753.554549
656.999948,1,757.623373
652.864845,1,762.057221
649.456551,1,766.369416
673.442138,1,770.65256
685.038993,1,774.867654
633.348927,1,779.074263
626.651167,1,783.273579
657.528664,1,787.605042
668.238015,1,791.974509
666.893391,1,796.438265
689.798757,1,800.932132
715.150848,1,805.54473
676.193131,1,810.003651
664.7417,1,814.434242
703.572888,1,818.886226
689.887401,1,823.621218
637.660555,1,827.721498
700.174266,1,832.207771
667.863839,1,836.682709
714.030877,1,841.219594
674.137945,1,845.699136
667.020479,1,849.949878
681.435703,1,854.500559
688.894077,1,858.659224
661.263564,1,863.118229
699.464283,1,867.427411
663.202853,1,871.72976
678.343724,1,875.905909
711.87747,1,880.146379
686.983213,1,884.445128
702.646328,1,889.252594
692.796095,1,893.634757
671.434405,1,897.95869
700.053883,1,902.417021
738.054461,1,907.310107
676.616943,1,911.568413
643.368015,1,916.103254
668.047343,1,920.494374
665.255613,1,925.035889
798.372906,1,929.573719
684.443024,1,934.078726
667.067832,1,938.305423
703.595336,1,942.949352
691.73004,1,947.360279
672.621417,1,951.725034
736.210478,1,956.576518
672.074772,1,960.941536
713.408289,1,965.349467
737.111797,1,970.197445
647.059804,1,974.498545
675.631222,1,979.143317
618.747483,1,983.175018
688.834794,1,987.682048
672.442337,1,992.073569
630.845714,1,996.425208
609.131367,1,1000.523268
658.792467,1,1004.843758
675.587344,1,1009.508543
708.665487,1,1014.015208
680.703221,1,1018.54225
664.778062,1,1022.704225
706.395815,1,1027.684216
640.936988,1,1031.772798
639.996394,1,1036.1486
688.750671,1,1040.504685
713.684662,1,1044.950736
650.013404,1,1049.302394
680.690252,1,1053.606646
681.474549,1,1058.003856
694.502459,1,1062.628307
726.144815,1,1067.34748
654.767108,1,1071.868521
690.904515,1,1076.192099
697.400249,1,1081.094714
677.872933,1,1085.326439
672.758801,1,1089.710778
731.807541,1,1094.244135
700.072256,1,1098.710508
692.520209,1,1102.983511
654.06021,1,1107.390636
674.124819,1,1111.686947
644.576039,1,1116.010209
671.903822,1,1120.123171
649.049271,1,1124.606949
665.671566,1,1128.793808
630.160249,1,1132.985824
733.931082,1,1137.671525
643.859943,1,1142.137399
724.650799,1,1146.587028
642.79988,1,1150.777326
645.771897,1,1154.791471
675.246027,1,1159.384912
706.568103,1,1163.832287
652.251482,1,1167.991266
705.08323,1,1172.451155
673.548583,1,1176.742609
685.017637,1,1181.207638
724.015339,1,1185.73824
617.886989,1,1189.786821
688.76242,1,1194.182752
652.138314,1,1198.381877
693.538019,1,1202.730409
720.897023,1,1207.156735
743.862451,1,1211.856138
664.420208,1,1216.310526
655.613712,1,1220.729367
663.141046,1,1225.014961
686.58378,1,1229.569528
637.539135,1,1233.575038
699.328832,1,1238.056615
701.421716,1,1242.57861
724.880248,1,1247.073322
643.618431,1,1251.509158
686.361477,1,1255.698679
677.424887,1,1259.769271
666.874896,1,1264.012887
640.571139,1,1268.384355
693.465433,1,1272.447881
687.535042,1,1277.123896
722.177515,1,1281.965355
722.359038,1,1287.118425
656.03837,1,1291.524151
641.723943,1,1295.873559
689.256835,1,1300.156724
751.41596,1,1305.359099
734.885111,1,1309.894583
682.449051,1,1314.465053
699.597457,1,1318.864311
701.556054,1,1323.476297
654.469058,1,1327.807676
700.9878,1,1332.676792
672.204868,1,1336.820752
682.943078,1,1341.828872
647.190887,1,1345.972678
687.07718,1,1350.455285
658.934698,1,1354.862438
661.282868,1,1359.141027
653.312824,1,1363.204275
696.275907,1,1367.808967
660.719294,1,1371.92362
676.735065,1,1376.592684
649.075134,1,1380.789642
633.202552,1,1385.079795
677.68685,1,1389.448319
705.034706,1,1394.343831
731.960793,1,1398.940433
642.53143,1,1403.038963
666.248586,1,1407.496205
717.678987,1,1412.288613
660.779338,1,1416.579909
662.463475,1,1420.967172
719.143927,1,1425.749432
680.324774,1,1430.087316
666.981558,1,1434.385449
726.819359,1,1438.940189
