#{"t_start": 1659626618.390196, "env_id": null}
r,l,t
1362.163196,1,2.667294
1213.012384,1,4.94105
1157.749726,1,7.138334
1192.388673,1,9.445116
1118.555179,1,11.568822
1154.859458,1,13.644099
1118.003947,1,15.873455
1256.2227,1,18.200621
1485.539305,1,21.336668
1250.397216,1,23.643277
1156.80528,1,25.849747
1185.662509,1,27.982046
1169.610212,1,30.220059
1188.547568,1,32.491597
1191.284945,1,34.72614
1208.770788,1,37.012088
1202.981741,1,39.267664
1346.623806,1,41.883478
1147.468927,1,43.984288
1158.4216,1,46.062803
1159.345286,1,48.264196
1238.218277,1,50.626355
1283.523039,1,52.845892
1678.076467,1,56.364133
1241.010924,1,58.685705
1202.767823,1,60.927591
1160.203663,1,63.117013
1184.769288,1,65.354182
1200.828587,1,67.671344
1282.998657,1,70.056227
1221.491203,1,72.387576
1306.877582,1,74.838242
1166.8049,1,77.038469
1196.332671,1,79.318391
1172.24295,1,81.603583
1243.063374,1,84.056627
1505.235522,1,86.994138
1209.684663,1,89.244056
1383.972591,1,91.917931
1325.037395,1,94.637177
1140.00182,1,96.9358
1178.848911,1,99.153332
1389.671719,1,101.939774
1246.083289,1,104.340791
1172.538767,1,106.611108
1207.957041,1,109.010938
1400.039884,1,111.586645
1206.971613,1,113.941045
1239.37837,1,116.196383
1231.998304,1,118.398836
1171.411677,1,120.663903
1184.557346,1,122.812531
1140.650465,1,124.910557
1288.393789,1,127.224553
1275.820664,1,129.607793
1248.043555,1,132.015255
1647.606462,1,135.523701
1232.031464,1,137.771748
1210.96144,1,140.02549
1203.7656,1,142.173812
1273.785413,1,144.384566
1160.387013,1,146.611145
1245.388574,1,148.970937
1218.457975,1,151.37151
1251.760792,1,153.742475
1235.07892,1,155.8668
1208.909313,1,158.158686
1216.897822,1,160.485945
1157.117572,1,162.732082
1196.879682,1,165.065983
1227.073221,1,167.422847
1157.567122,1,169.658166
1445.607437,1,172.265973
1177.868633,1,174.467086
1166.880328,1,176.591458
1181.923602,1,178.874299
1195.709529,1,181.068744
1159.894625,1,183.313357
1249.991868,1,185.677023
1200.038495,1,187.946985
1194.922362,1,190.208539
1235.384742,1,192.441383
1183.790006,1,194.608958
1216.791566,1,196.944315
1274.45494,1,199.114362
1321.037938,1,201.490676
1227.669849,1,203.755584
1254.557901,1,206.061365
1236.324435,1,208.395945
1333.569632,1,210.822972
1287.936901,1,213.429876
1204.447262,1,215.579267
1635.750831,1,218.933041
1164.921162,1,221.049672
1158.931674,1,223.27066
1296.593148,1,225.779228
1171.635557,1,228.093671
1211.285924,1,230.294102
1177.141609,1,232.444432
1200.60472,1,234.627322
1339.112378,1,237.175384
1243.374692,1,239.434662
1173.507202,1,241.600819
1206.601927,1,243.789587
1189.067901,1,246.147024
1182.43553,1,248.364675
1320.121809,1,250.671378
1232.84958,1,252.994321
1158.045233,1,255.277134
1155.306475,1,257.418128
1305.55075,1,259.766299
1254.62633,1,262.207504
1150.9123,1,264.407063
1135.010485,1,266.567419
1187.787287,1,268.76369
