#{"t_start": 1659018026.879457, "env_id": null}
r,l,t
1189.405819,1,2.447597
1336.63184,1,5.04116
1467.451331,1,7.904804
1234.912655,1,10.359949
1197.077163,1,12.859792
1208.309506,1,15.346171
1232.29156,1,17.737421
1158.630141,1,19.99171
1203.088896,1,22.488399
1197.236758,1,24.870138
1250.426405,1,27.461588
1233.139103,1,29.904567
1197.902644,1,32.287747
1148.057622,1,34.513299
1177.318002,1,36.903643
1156.672837,1,39.325657
1190.791859,1,41.735538
1229.079159,1,44.272509
1231.537964,1,46.851052
1233.408705,1,49.162384
1221.835841,1,51.58368
1207.954535,1,53.995633
1219.72453,1,56.357973
1178.416282,1,58.819562
1186.772831,1,61.221435
2243.797914,1,66.93282
1188.902463,1,69.393938
1267.794531,1,71.94324
1174.187753,1,74.282678
1164.108332,1,76.647258
1210.250132,1,79.377456
1206.505725,1,82.029765
1166.919496,1,84.478856
1123.24435,1,86.783461
1656.906321,1,91.349379
1208.576446,1,93.795917
1201.093005,1,96.329917
1140.030617,1,98.700036
1183.643964,1,101.184119
1206.688267,1,103.698267
2549.557814,1,112.10775
1163.223374,1,114.517268
1187.050711,1,117.044993
1176.337355,1,119.418801
1208.420686,1,122.000506
1211.124939,1,124.510588
1187.965723,1,127.178607
1182.773204,1,129.68714
1148.437376,1,131.980211
1238.689645,1,134.685599
1174.023934,1,137.31425
1241.489279,1,140.000138
1239.138389,1,142.496654
1165.855282,1,145.021829
1148.445288,1,147.36354
1162.926592,1,149.717274
1205.374293,1,152.147118
1180.000882,1,154.602575
1237.756634,1,157.188312
1579.621626,1,161.360061
1171.968957,1,163.818375
1266.637492,1,166.524124
1285.97187,1,169.189663
1241.323348,1,171.809849
1152.702002,1,174.132287
1203.305436,1,176.527922
1246.290153,1,179.07786
1204.887806,1,181.578926
1246.815973,1,184.34017
1219.083231,1,186.873707
1199.950052,1,189.31168
1134.434165,1,191.614706
1240.853559,1,194.14694
1199.542438,1,196.60058
1154.156381,1,199.211112
1175.816952,1,201.512852
1222.686874,1,204.032768
1237.765992,1,206.886311
1186.45269,1,209.489379
1247.205788,1,212.115757
1170.48879,1,214.451399
1295.486443,1,216.948261
1197.769847,1,219.418173
1213.832172,1,221.814601
1225.88048,1,224.321523
1239.086324,1,226.938426
1231.969191,1,229.580761
1235.501585,1,232.1777
1155.266646,1,234.578734
1135.689151,1,237.05424
1115.537272,1,239.402972
1233.022715,1,241.86618
1164.009214,1,244.400612
1170.045852,1,246.945801
1411.475454,1,249.779036
1235.989559,1,252.3599
1550.032304,1,255.997526
1203.126054,1,258.528437
1192.066658,1,261.020309
1212.409285,1,263.573333
1257.754669,1,266.200649
1152.429002,1,268.54876
1232.043932,1,271.177515
1177.272886,1,273.647656
1364.789214,1,276.863163
1237.378591,1,279.504368
1219.938604,1,282.112972
1210.49607,1,284.627165
1138.951613,1,287.093074
1270.859693,1,289.73359
1204.406364,1,292.247114
1149.922582,1,294.761457
1227.429224,1,297.397998
1230.841408,1,300.017096
1248.502865,1,302.733452
1179.131058,1,305.257938
1290.644749,1,308.240957
1307.5505,1,310.723624
1240.432184,1,313.270217
1289.037662,1,315.864788
1164.275296,1,318.243322
1153.281706,1,320.615992
1179.264809,1,323.084825
1193.684834,1,325.669482
1194.044988,1,328.202149
1182.391342,1,330.666311
1155.292327,1,333.190628
1193.870406,1,335.746666
1231.814805,1,338.240077
1235.488411,1,340.723323
1190.16292,1,343.161308
1203.463167,1,345.775788
1167.239769,1,348.238246
1176.167526,1,350.777382
1157.785858,1,353.284112
1214.462308,1,355.85729
1221.614106,1,358.421238
1241.23789,1,361.119404
1249.226327,1,363.839919
1199.817637,1,366.379457
1364.258392,1,369.236017
1124.104894,1,371.620016
1184.457831,1,374.100571
1170.925427,1,376.541964
1190.705197,1,379.090098
1217.271657,1,381.638803
1276.172677,1,384.231634
1223.720043,1,386.639423
1146.726647,1,389.045606
1181.549924,1,391.55073
1180.07466,1,394.117939
1184.368975,1,396.5933
1161.718362,1,398.998513
1152.266353,1,401.402708
1189.220051,1,403.99187
1158.618883,1,406.46805
1202.019521,1,409.083643
1177.452424,1,411.540905
1289.5248,1,414.576038
1247.984818,1,417.229663
1174.919375,1,419.579
1292.328982,1,422.815183
1200.458303,1,425.439157
1148.577186,1,427.875953
1183.194847,1,430.439361
1218.311579,1,432.930243
1285.000743,1,435.528533
1200.665987,1,438.21436
1222.827416,1,440.706061
1155.571859,1,443.14737
1157.282695,1,445.52767
1182.13981,1,448.041218
1182.795663,1,450.511933
1183.535101,1,452.903458
1162.509229,1,455.346297
1227.968043,1,458.054641
1155.135135,1,460.430102
1202.151046,1,462.976962
1227.780558,1,465.538259
1170.149569,1,468.106055
1264.620937,1,470.740068
1142.176288,1,473.078421
1164.047782,1,475.62906
1226.561722,1,478.139882
1240.843354,1,480.75589
1238.009839,1,483.536083
1202.784506,1,486.110122
1221.665256,1,488.691624
1164.817078,1,491.213088
1251.599985,1,493.968032
1257.406128,1,496.551262
1194.755304,1,499.06132
1171.522733,1,501.530995
1222.433673,1,504.054617
1221.039053,1,506.625492
1175.799836,1,509.087817
1203.256455,1,511.558693
1217.690694,1,514.161806
1227.386692,1,516.796449
1191.931368,1,519.418001
1202.675234,1,522.088694
1197.020848,1,524.723556
1183.899904,1,527.213511
1159.268338,1,529.666059
1191.829805,1,532.189494
1207.84676,1,534.823297
1197.033142,1,537.457808
1206.412247,1,540.122645
1238.86446,1,542.566168
1189.212292,1,545.200031
1130.629208,1,547.528579
1274.216052,1,550.241988
1217.574896,1,552.988408
1218.002966,1,555.567257
1199.653079,1,558.073425
1675.123976,1,562.532555
1174.982994,1,565.200342
1331.555245,1,567.872219
1206.903151,1,570.623267
1171.611622,1,573.161696
1226.362859,1,575.727941
1196.765021,1,578.232388
1184.336599,1,580.849768
1294.100687,1,583.424984
1179.813488,1,585.734393
1323.896023,1,588.42438
1163.614488,1,590.709634
1211.815725,1,593.316828
1232.207057,1,595.891848
1194.082376,1,598.428126
1200.101086,1,600.86314
1295.344056,1,603.766248
1102.01815,1,606.104917
1286.385554,1,608.430124
1199.885913,1,610.956797
1140.137113,1,613.341726
1263.35662,1,615.86936
1195.765281,1,618.379084
1240.468273,1,621.096093
1219.958971,1,623.394139
1346.504459,1,626.373946
1282.490307,1,628.958368
1337.707265,1,632.039904
1171.870426,1,634.571577
1453.118298,1,638.810956
1152.398467,1,641.256473
1312.618409,1,644.062295
1180.666985,1,646.474439
1200.976438,1,648.932454
1154.617435,1,651.420765
1131.041222,1,653.724526
1280.061589,1,656.048855
1403.022213,1,659.006058
1174.371965,1,661.441684
1150.556474,1,663.785072
1164.691119,1,666.129701
1444.446739,1,669.260092
1252.404194,1,671.745243
1190.486292,1,674.189364
1144.591939,1,676.509026
1239.197645,1,678.911216
1221.143745,1,681.435433
1214.849016,1,683.88142
1201.784722,1,686.229431
1269.885276,1,688.736035
1195.712225,1,691.138862
1207.583394,1,693.518098
1263.368947,1,696.062263
1174.016993,1,698.548163
1269.610684,1,701.031411
1149.824826,1,703.352718
1163.384011,1,705.747904
1389.18815,1,708.746085
1224.225448,1,711.21377
1255.659258,1,713.643962
1203.668698,1,716.116836
1218.813567,1,718.732217
1243.522374,1,721.218463
1189.500947,1,723.562339
1181.806547,1,725.954141
1155.625858,1,728.423837
1222.239154,1,730.893624
1226.396415,1,733.268764
1176.591174,1,735.660655
1130.294721,1,737.953539
1199.647649,1,740.394498
1181.622202,1,742.767719
1175.54741,1,745.078885
1249.653561,1,747.68088
1361.299209,1,750.615391
1407.504782,1,753.647458
1205.982238,1,756.107682
1197.229994,1,758.52385
1195.749379,1,760.918085
1261.385162,1,763.512125
1154.741469,1,765.857829
1218.397924,1,768.309353
1209.627689,1,770.82009
1186.053726,1,773.248698
1130.978056,1,775.585947
1216.503069,1,778.118838
1173.569487,1,780.510434
1223.400093,1,783.158414
1329.370502,1,785.695117
1159.85799,1,787.990894
1241.211342,1,790.664189
1122.229679,1,793.009332
1189.84597,1,795.63528
1437.924315,1,799.157217
1171.772131,1,801.703712
1202.805632,1,804.325198
1177.16678,1,806.932634
1143.388477,1,809.380653
1200.182233,1,811.976545
1259.229567,1,814.739802
1203.903948,1,817.150239
1155.600048,1,819.575132
1176.822854,1,822.038843
1412.487124,1,825.572274
1219.126052,1,828.100794
1216.410698,1,830.58673
1241.02707,1,833.238837
1208.452474,1,835.757368
1167.941783,1,838.243218
1228.523768,1,840.892774
1223.717918,1,843.394242
1187.810387,1,845.915868
1437.503191,1,849.440637
1473.484298,1,852.988305
1249.969373,1,855.656281
1204.457045,1,858.212468
1143.288891,1,860.721103
1129.552081,1,863.201689
1192.480638,1,865.629982
1278.267531,1,868.341042
1409.939848,1,871.653409
1203.939702,1,874.258135
1179.108691,1,876.633032
1231.11873,1,879.408142
1161.71659,1,881.802296
1184.020255,1,884.256788
1211.171001,1,886.841251
1220.079493,1,889.327257
1223.235171,1,891.966319
1278.472845,1,894.974729
1254.84065,1,897.629283
1173.12199,1,900.025291
1465.037515,1,903.602902
1224.748643,1,906.157871
1217.381329,1,908.722205
1217.524275,1,911.290422
1134.009234,1,913.674052
1131.139864,1,916.008838
1572.15699,1,919.891473
1168.777148,1,922.250241
1187.456938,1,924.792966
1220.88571,1,927.424726
1192.752104,1,929.996778
1121.188061,1,932.33112
1290.29402,1,935.281016
1235.268402,1,937.875883
1198.458176,1,940.413666
1187.624627,1,942.887674
1140.114081,1,945.342249
1208.15618,1,947.954031
1180.806607,1,950.408315
1152.289099,1,952.741094
1240.887391,1,955.290261
1177.264816,1,957.618488
1196.246278,1,960.277526
1206.317926,1,962.945013
1234.929742,1,965.642845
1132.775854,1,967.987407
1221.699115,1,970.563791
1247.474667,1,973.125016
1176.696048,1,975.659797
1206.855968,1,978.209818
1165.948877,1,980.650632
1237.715973,1,983.333409
1215.964694,1,985.687121
1246.281832,1,988.432916
1270.017507,1,991.047342
1179.244611,1,993.508936
1218.043108,1,995.909396
1185.377321,1,998.196263
1197.031921,1,1000.605882
1169.78707,1,1003.076102
1323.387092,1,1005.621251
1110.56017,1,1007.921093
1376.080956,1,1010.42203
1300.940939,1,1013.6558
1211.226719,1,1016.060313
1225.136417,1,1018.609569
1171.89747,1,1020.936639
1197.662049,1,1023.429054
1237.538554,1,1025.896414
1177.158351,1,1028.437673
1145.521867,1,1030.762071
1229.74724,1,1033.110372
1172.330323,1,1035.531681
1136.016651,1,1037.819915
1174.704621,1,1040.129225
1170.534652,1,1042.561038
1358.172962,1,1045.569496
1135.399426,1,1047.911796
1249.529111,1,1050.440002
1254.04753,1,1052.93319
1401.636497,1,1056.010261
1239.209075,1,1058.60063
1206.196826,1,1061.10207
1204.490903,1,1063.54115
1262.400378,1,1065.952258
1162.76041,1,1068.314785
1162.915161,1,1070.720464
1161.796697,1,1073.152009
1204.125025,1,1075.587857
1195.334576,1,1078.075918
1228.491973,1,1080.57866
1243.499524,1,1083.102495
1141.967951,1,1085.455598
1270.869505,1,1087.870929
1237.418793,1,1090.171894
1303.670371,1,1092.761756
1211.300791,1,1095.097098
1187.959295,1,1097.564595
1192.083246,1,1099.976574
1214.804701,1,1102.550721
1271.833677,1,1105.129492
1252.872995,1,1107.612403
1311.656608,1,1109.981728
1224.923182,1,1112.462389
1266.081777,1,1115.008311
1194.858722,1,1117.49882
1205.486774,1,1120.025333
1268.591597,1,1122.443181
1162.047832,1,1124.677832
1270.011177,1,1127.183634
1270.26049,1,1129.839656
1228.937447,1,1132.249095
1183.033112,1,1134.570171
1265.870036,1,1137.096132
1188.584485,1,1139.558537
1209.96953,1,1142.068189
1172.608728,1,1144.411129
1143.781914,1,1146.739132
1211.254188,1,1149.104722
1239.038454,1,1151.593213
1160.715281,1,1154.010782
1483.322857,1,1157.405495
1133.194144,1,1159.764025
1152.959084,1,1162.16986
1360.295539,1,1165.188291
1181.79639,1,1167.698083
1270.450819,1,1170.158966
1156.977443,1,1172.507978
1152.788509,1,1174.766613
1185.66203,1,1177.075933
1206.09039,1,1179.605888
1202.86345,1,1182.094318
1248.816468,1,1184.441377
1318.920346,1,1187.456194
1190.681606,1,1189.930747
1243.442035,1,1192.479234
1211.655804,1,1194.988396
1171.803411,1,1197.511615
1214.543293,1,1199.987716
1198.247951,1,1202.391072
1194.466468,1,1204.714522
1191.430797,1,1207.192089
1164.996574,1,1209.534925
1198.691934,1,1212.160755
1170.498021,1,1214.44906
1237.010028,1,1217.074988
1388.800609,1,1220.130759
1264.989873,1,1222.729467
1216.850901,1,1225.278713
1282.528653,1,1227.70138
1231.812996,1,1230.178844
1195.99535,1,1232.59887
1228.314123,1,1235.131855
1205.933553,1,1237.490507
1153.241953,1,1239.879108
1252.801563,1,1242.278726
1155.279203,1,1244.62535
1220.338686,1,1247.150658
1210.177335,1,1249.634524
1217.128712,1,1252.207369
1305.388805,1,1254.777926
1245.053925,1,1257.351146
1233.6479,1,1259.898686
1187.460191,1,1262.326772
1389.588732,1,1265.361262
1162.822692,1,1267.605005
1653.250133,1,1271.445213
1262.856265,1,1274.014215
1226.285825,1,1276.514319
1378.646396,1,1279.438828
1245.928204,1,1281.888714
1530.376687,1,1285.31565
1240.545374,1,1287.823468
1573.747763,1,1291.683326
1185.341139,1,1294.008983
1241.083967,1,1296.473794
1200.118997,1,1298.998465
1222.203133,1,1301.415547
1212.211487,1,1303.938039
1218.881665,1,1306.476705
1233.73364,1,1308.882416
1189.490305,1,1311.282344
1253.716787,1,1313.830371
1155.16878,1,1316.125022
1257.06134,1,1318.798092
1168.70635,1,1321.268101
1164.975534,1,1323.541122
1213.391751,1,1325.937474
1252.019993,1,1328.466224
1335.520035,1,1331.122197
1223.752397,1,1333.604083
1182.675176,1,1336.050508
1156.625278,1,1338.554232
1194.612683,1,1341.086303
1179.80187,1,1343.490077
1190.149073,1,1345.928386
1186.387043,1,1348.467492
1233.906784,1,1350.845493
1204.144559,1,1353.28976
1188.801609,1,1355.755058
1139.947317,1,1358.077161
1189.57829,1,1360.550381
1165.364416,1,1362.966942
1189.429733,1,1365.407292
1186.523407,1,1367.787256
1199.492512,1,1370.219167
1259.705124,1,1372.75065
1210.17117,1,1375.142575
1154.404731,1,1377.557237
1374.890976,1,1380.480113
1145.442733,1,1382.821081
2248.243222,1,1389.318367
1265.630833,1,1391.9539
1181.721891,1,1394.470607
1222.023631,1,1396.964833
1143.459646,1,1399.297026
1194.319977,1,1401.916263
1206.114051,1,1404.509551
1511.872572,1,1408.520004
1312.725695,1,1411.421546
1237.534358,1,1414.16361
1308.071104,1,1416.953543
1190.242049,1,1419.484688
1343.959506,1,1422.519418
1207.40511,1,1425.062385
1237.55835,1,1427.850993
1199.140339,1,1430.380836
1202.17977,1,1432.904462
1195.244873,1,1435.258611
1240.364274,1,1437.895701
1227.970344,1,1440.589465
1198.190739,1,1443.138811
1462.220465,1,1446.446053
1279.158409,1,1449.129316
1327.094536,1,1452.4075
1194.542179,1,1454.996591
1129.985908,1,1457.398607
1257.61722,1,1459.912331
1308.088921,1,1462.323331
1422.719142,1,1465.305883
1186.254158,1,1467.809011
1212.322217,1,1470.382927
1161.004367,1,1472.741124
1181.954263,1,1475.403032
1456.861329,1,1478.52314
1139.258356,1,1480.878432
1328.705184,1,1484.003446
1137.82025,1,1486.416869
1159.320088,1,1488.842414
1337.331831,1,1492.200344
1219.666473,1,1494.761209
1242.125759,1,1497.394949
1214.727491,1,1499.891858
1368.110795,1,1503.934918
1152.678519,1,1506.364097
1176.528999,1,1508.923162
1118.04497,1,1511.273203
1186.749977,1,1513.876052
1179.546566,1,1516.443055
1172.270444,1,1518.766071
1210.976743,1,1521.227468
1174.011722,1,1523.647204
1289.2501,1,1526.344618
1201.468923,1,1528.851565
1187.167447,1,1531.464066
1175.043735,1,1533.941048
1166.615608,1,1536.39653
1178.715902,1,1538.982249
1226.698265,1,1541.5023
1221.037048,1,1544.14447
1230.00657,1,1546.758933
1215.949944,1,1549.239691
1250.163243,1,1551.87137
1132.478087,1,1554.299847
1199.911574,1,1556.859873
1328.883792,1,1559.684574
1191.905506,1,1562.09375
1143.783908,1,1564.708314
1210.791369,1,1567.344785
1185.736247,1,1569.835313
1167.766124,1,1572.222956
1271.732416,1,1574.813082
1279.184519,1,1577.478616
1160.976544,1,1579.922954
1190.453036,1,1582.521685
1198.043566,1,1585.140723
1221.598768,1,1587.902406
1389.540541,1,1590.649016
1194.41844,1,1593.18717
1450.172351,1,1596.344799
1211.883973,1,1598.906706
1375.112192,1,1601.494389
1316.603678,1,1604.902942
1227.07293,1,1607.544665
1213.086325,1,1610.075512
1371.445042,1,1613.344278
1266.657653,1,1616.144062
1174.571706,1,1618.518707
1267.091766,1,1621.14423
1179.106782,1,1623.693588
1235.699172,1,1626.165094
1192.046089,1,1628.765862
1252.04249,1,1631.339087
1360.373779,1,1634.295381
1181.980242,1,1636.748291
1211.610922,1,1639.427107
1173.796403,1,1641.9117
1218.126184,1,1644.39831
1167.74778,1,1646.884883
1298.174613,1,1649.548951
1171.826187,1,1652.13243
1215.778142,1,1654.679672
1416.816731,1,1658.161562
1257.378999,1,1660.870565
1135.817742,1,1663.355389
1217.577552,1,1665.739947
1194.239321,1,1668.346571
1206.412088,1,1670.837144
1730.478679,1,1675.39977
1167.898697,1,1677.858937
1196.210451,1,1680.377085
1146.736029,1,1682.692319
1279.230051,1,1685.32496
1201.629882,1,1687.892074
1243.723818,1,1690.38154
1167.459406,1,1692.78118
1204.672653,1,1695.211979
1184.883702,1,1697.541156
1207.077692,1,1699.97288
1153.015621,1,1702.390271
1244.597186,1,1704.901212
1300.529665,1,1707.429384
1227.956386,1,1709.972742
1222.871954,1,1712.503105
1281.515897,1,1715.130589
1162.180219,1,1717.428197
1186.005929,1,1719.952056
1246.25889,1,1722.407365
1248.767888,1,1724.961615
1203.841663,1,1727.441992
1198.513244,1,1729.954327
1190.536826,1,1732.406592
1356.623951,1,1735.844276
1216.490329,1,1738.374951
1230.441279,1,1740.897039
1224.57862,1,1743.381707
1211.334978,1,1745.804494
1445.737576,1,1748.868503
1204.713838,1,1751.374874
1249.33265,1,1753.906046
1142.243371,1,1756.173291
1220.386285,1,1758.542868
1220.755749,1,1761.063693
1147.806844,1,1763.395403
1234.098594,1,1765.987544
1204.107799,1,1768.544067
1349.724561,1,1771.405772
1253.742586,1,1773.981601
1196.292683,1,1776.447862
1289.871265,1,1779.179602
1217.86457,1,1781.618094
1142.025467,1,1783.964409
1185.089169,1,1786.51772
1189.608272,1,1788.954439
1223.714753,1,1791.243967
1301.555745,1,1793.82258
1245.507962,1,1796.424656
1224.285614,1,1799.033229
1270.39619,1,1801.508485
1214.954068,1,1803.962012
1199.325502,1,1806.416876
1254.627243,1,1808.922652
1181.919634,1,1811.301
1260.033077,1,1813.859846
1218.877541,1,1816.308059
1220.654033,1,1818.75849
1332.058796,1,1821.217867
