success,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
sim_time,"[64.99999999999845, 20.15000000000015, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845]"
