success,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sim_time,"[64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845, 64.99999999999845]"
