#{"t_start": 1661877633.4275966, "env_id": null}
r,l,t
3006.233095,1,21.294719
1367.53748,1,28.972967
2285.156735,1,54.67308
1595.663747,1,64.532784
1232.558173,1,82.220156
2418.442919,1,119.164462
2491.997764,1,147.230525
1345.058954,1,159.643205
1683.924783,1,183.430076
2603.480699,1,216.238501
1586.455046,1,227.123187
2450.215212,1,259.090574
1985.46101,1,280.959956
1140.939427,1,291.393599
1203.778418,1,306.633404
2805.892924,1,344.357812
1663.255681,1,358.557534
1321.004245,1,375.734497
1322.394535,1,399.046141
2000.291859,1,427.661129
1663.955623,1,450.974545
1354.751633,1,469.148591
1312.205633,1,487.847345
1473.291732,1,507.981834
1273.80255,1,523.265956
1609.307521,1,552.573157
1491.403332,1,568.933745
1468.88466,1,591.724832
2040.336124,1,621.78337
2370.861542,1,651.131014
1934.726021,1,665.057103
1646.545576,1,677.755088
1572.934445,1,704.673049
1242.558518,1,715.168053
2128.337215,1,754.654263
1362.04793,1,761.598291
2309.478937,1,784.671368
2184.801424,1,805.071589
2441.28854,1,821.001051
1597.852444,1,838.607087
1276.466598,1,854.125487
1365.758227,1,871.762353
1660.604656,1,898.360274
2439.106455,1,932.803211
2699.756581,1,959.672536
3010.233826,1,987.323249
2489.702519,1,1012.099744
1592.113528,1,1025.08717
1824.219854,1,1047.298852
2118.992563,1,1075.514071
1880.933408,1,1096.282985
1412.322986,1,1114.033152
1663.997838,1,1142.944355
40000,1,1163.094841
1405.333535,1,1184.238824
1207.934111,1,1211.961622
1265.176134,1,1237.931908
1316.686056,1,1266.239836
1409.695396,1,1292.052192
1299.526555,1,1331.323667
1371.241795,1,1349.058319
1511.800997,1,1375.019884
1140.508251,1,1384.784151
1404.424943,1,1407.970365
1225.228204,1,1435.534392
2411.357114,1,1468.973336
2796.39573,1,1491.09434
2456.916,1,1512.471763
1427.592346,1,1529.063537
1937.838811,1,1562.833407
1347.269864,1,1574.93696
2897.702848,1,1615.720559
1341.327969,1,1622.94981
1437.007903,1,1644.793772
2988.940741,1,1673.787233
1591.302896,1,1691.215597
1362.687002,1,1705.158515
1391.964541,1,1732.554564
1810.912151,1,1759.057577
1462.947548,1,1775.90664
1682.521584,1,1806.482942
1833.356331,1,1827.172246
1532.207615,1,1839.778417
1260.390575,1,1857.909201
2649.76734,1,1893.254167
2334.568519,1,1918.127824
1377.916918,1,1928.684246
1356.837125,1,1944.326464
2989.815605,1,1979.859338
1394.243872,1,1989.621624
1684.372101,1,2014.98347
1692.384676,1,2041.545686
1495.927641,1,2057.358836
1889.748707,1,2097.528006
1309.135808,1,2108.264919
1364.38299,1,2126.995461
2489.123071,1,2173.948773
1466.531456,1,2189.615103
2677.208385,1,2225.032146
2912.716343,1,2245.545319
1310.273186,1,2251.599324
1520.0314,1,2280.92104
2588.804294,1,2314.833109
2582.666127,1,2336.956316
2493.153647,1,2363.950996
1515.90264,1,2375.053002
1362.501401,1,2389.440734
1732.543322,1,2409.405214
1515.845289,1,2433.60345
1651.262116,1,2454.871013
2112.253854,1,2485.719685
1740.896661,1,2506.199711
1301.519374,1,2517.563654
2976.611268,1,2550.53701
2384.584625,1,2578.185666
1404.059337,1,2587.401784
1937.31648,1,2628.151495
2481.249385,1,2655.795126
1377.31607,1,2669.734986
1773.412071,1,2703.557384
1917.66673,1,2729.699122
2809.091401,1,2761.182101
2961.613057,1,2782.254003
1357.774105,1,2790.682245
1973.991987,1,2824.444237
1852.998949,1,2847.551856
2982.066753,1,2881.314336
1489.525692,1,2891.449244
1488.730302,1,2918.806926
1389.932218,1,2934.94199
2829.236159,1,2977.312541
1462.256898,1,2986.20388
2935.725967,1,3032.467409
2544.394949,1,3055.673358
1342.695923,1,3065.72643
1279.479288,1,3090.797621
1282.697118,1,3111.232297
1723.165174,1,3148.203974
2998.309904,1,3182.568072
1421.370422,1,3193.606222
1580.33477,1,3214.295343
1561.238529,1,3240.002714
1374.325,1,3264.629049
1748.891911,1,3298.401862
2922.662455,1,3329.713064
1406.979004,1,3342.983
2437.291986,1,3382.913333
1552.011573,1,3399.232084
1381.498922,1,3419.439501
2853.510773,1,3466.57754
1707.891191,1,3481.287849
1543.54378,1,3509.321044
2466.958112,1,3539.750197
1657.378805,1,3557.35819
1455.808382,1,3578.544582
1310.019099,1,3599.241266
2949.86358,1,3644.265015
3008.558081,1,3680.445349
2591.439203,1,3715.3967
3111.342195,1,3747.922582
