#{"t_start": 1661705250.9839633, "env_id": null}
r,l,t
1221.900209,1,5.52826
1221.799158,1,9.93411
1425.246582,1,18.712958
1227.841616,1,23.462023
1155.876853,1,27.957319
1217.62429,1,32.89511
1182.396516,1,37.657438
1150.415121,1,46.082103
1214.400708,1,49.79348
1236.114021,1,55.392536
1205.535257,1,62.14387
1174.310304,1,67.957471
1200.298546,1,73.437871
1300.087716,1,78.353661
1219.542047,1,84.517133
1205.803772,1,89.162234
1210.755841,1,94.841283
1201.649606,1,103.170504
1129.277669,1,106.088608
1181.860874,1,112.939568
1273.386897,1,119.786745
1224.110289,1,126.101962
1243.403982,1,129.513676
1237.548594,1,135.858839
1155.397982,1,143.795392
1167.30669,1,147.475211
1189.248356,1,154.524792
1205.922219,1,160.417217
1172.000878,1,167.228951
1161.903901,1,171.192248
1199.453517,1,176.691958
1148.01591,1,185.262953
1150.625718,1,188.513965
1219.369994,1,196.738187
1201.468834,1,202.066619
1267.532673,1,208.17974
1338.310689,1,216.026572
1210.418616,1,221.59163
1212.268118,1,227.628624
1246.709866,1,234.05438
1413.416008,1,239.507461
1182.600563,1,243.770579
1209.823626,1,250.276221
1573.275818,1,257.981853
1214.369117,1,261.192982
1286.946215,1,269.726231
1157.238238,1,276.387455
1148.491822,1,279.505888
1182.776682,1,284.877144
1163.352714,1,291.608471
1282.974388,1,298.436079
1170.227543,1,302.503691
1175.087811,1,307.583778
1437.85759,1,315.057172
1253.086787,1,322.501408
1264.496052,1,328.471527
1164.718284,1,332.391213
1268.974138,1,338.529557
1247.576007,1,345.634099
1239.663751,1,352.350259
1121.599061,1,356.30014
1157.906051,1,362.810794
1277.245274,1,369.099988
1232.435133,1,373.893938
1215.263405,1,378.249885
1153.769014,1,383.787417
1160.114517,1,389.422481
1235.874335,1,396.413935
1204.35035,1,405.114122
1177.069784,1,410.310734
1197.394988,1,416.04525
1201.210204,1,421.224512
1135.853142,1,426.138399
1413.899463,1,435.095343
2063.359401,1,444.950937
1198.803193,1,447.845606
1207.333282,1,454.463496
1193.723845,1,461.03163
1437.69922,1,469.151489
1219.66627,1,473.97922
1221.110852,1,479.481744
1224.045109,1,485.073287
1200.016115,1,490.143677
1536.369022,1,499.638137
1135.842949,1,504.431084
1216.95762,1,512.015298
1340.52864,1,516.649929
1264.203862,1,525.327939
1198.11408,1,528.7059
1238.071059,1,535.16312
1163.844396,1,541.040944
1235.825646,1,549.226043
1169.674077,1,554.112962
1449.661106,1,563.903563
1204.752845,1,567.966388
1207.615514,1,577.075087
1204.095479,1,581.869992
1163.445584,1,586.876237
1219.174395,1,594.539558
1170.405044,1,598.635252
1321.001734,1,606.591705
1125.527947,1,613.47649
1508.250866,1,620.962772
1158.111736,1,625.04754
1256.824244,1,631.459195
1175.587591,1,636.781713
1186.931383,1,644.523406
1178.949485,1,647.877926
1202.647974,1,654.333552
1484.554293,1,662.640621
1231.729093,1,666.925937
1235.684417,1,674.955308
1113.900912,1,678.521922
1246.35117,1,684.925152
1142.808871,1,689.020645
1196.907895,1,695.909839
1199.103378,1,703.671407
1258.208491,1,709.830816
1246.744811,1,716.679278
1115.605121,1,721.251699
1272.517492,1,728.607028
1275.231714,1,733.72926
1176.780325,1,739.210948
1149.007691,1,745.509994
1574.061179,1,757.949457
1204.923918,1,765.408207
1254.425297,1,771.255152
1165.968866,1,781.608522
1255.205867,1,789.6278
1254.363653,1,797.170974
1267.959057,1,801.645271
1257.857154,1,809.35587
1179.879408,1,817.598519
1254.405765,1,822.995693
2235.598448,1,834.750967
1204.611672,1,838.910039
1277.20268,1,846.181598
1193.027126,1,852.200479
1228.351849,1,857.57938
1293.28604,1,865.611581
1210.195348,1,870.797887
1147.652126,1,877.154326
1225.021629,1,886.406096
1251.836098,1,891.971197
1274.869996,1,899.053284
1206.153928,1,902.868561
1258.885203,1,911.500918
1220.827149,1,919.870178
1664.041599,1,925.628074
1226.97722,1,931.429518
1344.716605,1,938.13469
1221.721991,1,942.330481
1582.47745,1,958.910083
1202.037952,1,964.005929
1164.039585,1,970.400903
1254.937932,1,977.833742
1260.948694,1,987.746409
1247.409088,1,994.420562
1466.639071,1,1002.452923
1182.674717,1,1006.004573
1167.93153,1,1013.634221
1220.385283,1,1020.039788
1217.347969,1,1026.086056
1223.570289,1,1030.77294
1199.832772,1,1037.617355
1154.273519,1,1040.975839
1231.61724,1,1047.809915
1217.79193,1,1055.039305
1235.625628,1,1063.48302
1301.138536,1,1072.953895
1278.883804,1,1080.109981
1186.858157,1,1086.961994
1175.042793,1,1091.713419
1184.557006,1,1101.397485
1234.031551,1,1105.643096
1173.66335,1,1112.687687
1166.437233,1,1120.038012
1373.862265,1,1130.221708
1153.656857,1,1141.178844
1209.123569,1,1149.118425
1158.012586,1,1155.531219
1186.983337,1,1161.126637
1172.320788,1,1168.358619
1387.492268,1,1182.228237
1295.230156,1,1188.881867
1202.151702,1,1198.309013
1202.872449,1,1202.699097
1148.804587,1,1214.526335
1249.709826,1,1228.200919
1253.355014,1,1237.489272
1417.006921,1,1243.964231
1229.28449,1,1249.477455
1143.193637,1,1260.909312
1209.323596,1,1267.296649
1456.364138,1,1277.659422
1197.61227,1,1284.503627
1280.250001,1,1291.168339
1285.742526,1,1299.158112
1505.259789,1,1309.740946
1173.46247,1,1316.254185
1279.860297,1,1326.655275
1445.421336,1,1339.66302
1189.468179,1,1344.077932
1424.862665,1,1362.108169
1266.101325,1,1372.597701
1198.538993,1,1378.84515
1508.674139,1,1393.428104
1270.405815,1,1399.17202
1380.805428,1,1410.232857
1216.127253,1,1417.268582
1205.617452,1,1424.238228
1206.179802,1,1437.267381
1195.986633,1,1451.216324
1686.384111,1,1473.407797
1408.445812,1,1483.576232
1207.35532,1,1494.398545
1435.226597,1,1515.949821
1229.412269,1,1525.97793
1505.103008,1,1541.42161
2505.748006,1,1558.620735
1560.400498,1,1569.806709
1215.210295,1,1573.964983
1276.473633,1,1594.749556
1210.689662,1,1599.099362
1506.554964,1,1618.775421
1422.718639,1,1629.226535
1354.795491,1,1647.450355
1251.791113,1,1653.753926
1468.039624,1,1666.326903
1475.392145,1,1682.054011
1495.264796,1,1691.277779
