#{"t_start": 1661448817.9845207, "env_id": null}
r,l,t
1473.7624,1,28.29527
2871.374813,1,83.595005
2081.841116,1,130.116327
2387.573327,1,184.668397
1533.406303,1,216.907438
1708.287906,1,255.729526
1895.32095,1,311.020007
1468.223406,1,341.309429
1383.517196,1,389.932217
2274.183437,1,454.79051
1247.498721,1,476.428723
1411.698456,1,536.390391
1274.739964,1,574.321268
2989.310958,1,653.146737
1500.751369,1,676.643573
1357.486223,1,716.019718
1401.477627,1,758.656216
2673.951847,1,840.430469
3010.643896,1,883.691706
1436.90188,1,910.024662
1586.710021,1,957.434876
1569.119212,1,992.459057
2439.656094,1,1042.728985
1192.42674,1,1048.203557
2990.39847,1,1150.142413
1361.205301,1,1169.443802
1416.079796,1,1214.099727
1381.843623,1,1267.55235
1976.727555,1,1319.282576
1806.138802,1,1356.383103
1367.178689,1,1405.537196
2713.283475,1,1478.426996
1447.004602,1,1497.045975
1461.215895,1,1536.52228
2556.131,1,1612.002837
1306.907893,1,1634.355129
1854.925172,1,1716.091482
3001.88802,1,1781.642894
1219.964041,1,1789.106856
2799.605643,1,1878.174734
1833.926118,1,1913.006477
1359.725188,1,1948.132635
3012.992127,1,2034.843256
1590.4293,1,2073.788787
1401.919969,1,2114.892608
1395.966338,1,2174.073028
2792.942018,1,2273.326289
1602.003674,1,2304.184882
1318.347259,1,2329.355675
1227.828321,1,2377.504969
2992.242737,1,2463.116795
1718.093618,1,2496.840909
1454.790557,1,2532.27034
1785.877257,1,2581.659558
2701.395177,1,2660.101347
1926.787058,1,2699.190011
1623.598699,1,2739.77291
1755.712805,1,2793.458979
2794.228479,1,2856.685822
2348.002686,1,2900.772679
2132.804345,1,2953.665804
2794.476465,1,3021.151248
2472.845573,1,3084.717664
1992.868271,1,3126.9468
2172.425885,1,3179.872828
1269.496896,1,3205.496127
1858.458751,1,3273.144024
1422.717511,1,3314.386948
2851.295218,1,3405.230275
2948.691698,1,3451.636778
1258.368845,1,3466.677054
1581.057116,1,3542.638089
1659.470316,1,3610.149303
2794.118533,1,3700.665577
2990.707508,1,3762.055127
1768.056577,1,3795.486097
2618.629988,1,3878.713148
2963.559669,1,3936.455929
1483.500598,1,3956.506952
1683.599446,1,4019.700611
2274.445247,1,4103.037738
2800.467637,1,4164.657758
2800.312691,1,4218.080996
3010.072382,1,4283.943659
2848.157683,1,4354.254912
2995.92939,1,4430.656515
2867.294223,1,4498.638879
2968.481475,1,4575.929958
2190.551635,1,4650.801529
1619.504106,1,4682.139396
2191.977096,1,4797.648785
1476.00875,1,4827.665853
2994.175443,1,4948.168849
2798.501334,1,5015.813668
2854.869118,1,5086.38172
2988.156071,1,5159.28303
1364.215806,1,5179.813139
