success,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
sim_time,"[18.65000000000013, 18.65000000000013, 18.60000000000013, 22.10000000000018, 18.60000000000013, 18.60000000000013, 18.65000000000013, 22.05000000000018, 22.05000000000018, 22.10000000000018]"
