success,"[0, 1, 2, 3, 4, 5, 5, 6, 7, 8]"
sim_time,"[94.99999999999675, 18.60000000000013, 18.60000000000013, 22.10000000000018, 18.60000000000013, 18.70000000000013, 94.99999999999675, 22.000000000000178, 22.000000000000178, 22.10000000000018]"
