success,"[0, 0, 1, 2, 3, 3, 4, 5, 6, 7]"
sim_time,"[94.99999999999675, 94.99999999999675, 30.200000000000294, 30.200000000000294, 30.100000000000293, 94.99999999999675, 30.200000000000294, 30.5500000000003, 30.100000000000293, 30.5500000000003]"
