time,Fz,Case,t_contact
0.0,-0.7920912068125027,3,10.578000000000202
0.002,31.698987264304115,3,10.578000000000202
0.004,0.17734994402121085,3,10.578000000000202
0.006,-17.74930589393567,3,10.578000000000202
0.008,-17.53683468054113,3,10.578000000000202
0.01,-15.659078339876269,3,10.578000000000202
0.012,-14.223565296343248,3,10.578000000000202
0.014,-15.710411772718189,3,10.578000000000202
0.016,-11.266606565924397,3,10.578000000000202
0.018000000000000002,-8.124239379448076,3,10.578000000000202
0.020000000000000004,-7.354348533068892,3,10.578000000000202
0.022000000000000006,-5.491345192265609,3,10.578000000000202
0.024000000000000007,-4.542767685606706,3,10.578000000000202
0.02600000000000001,-3.7409927228977744,3,10.578000000000202
0.02800000000000001,-3.204574085552333,3,10.578000000000202
0.030000000000000013,-2.6042842233589667,3,10.578000000000202
0.032000000000000015,-2.001604637263058,3,10.578000000000202
0.034000000000000016,-1.7710795334427,3,10.578000000000202
0.03600000000000002,-1.393418992059352,3,10.578000000000202
0.03800000000000002,-1.3135108470745867,3,10.578000000000202
0.04000000000000002,-1.1296647635969947,3,10.578000000000202
0.04200000000000002,-1.1548935765348123,3,10.578000000000202
0.044000000000000025,-1.144939955595605,3,10.578000000000202
0.04600000000000003,-1.1405724474475467,3,10.578000000000202
0.04800000000000003,-1.190521584791895,3,10.578000000000202
0.05000000000000003,-1.2691674996797362,3,10.578000000000202
0.05200000000000003,-1.3136601240615549,3,10.578000000000202
0.054000000000000034,-1.3521049202970696,3,10.578000000000202
0.056000000000000036,-1.3818806733857687,3,10.578000000000202
0.05800000000000004,-1.4026397215165247,3,10.578000000000202
0.06000000000000004,-1.4154059221669988,3,10.578000000000202
0.06200000000000004,-1.4218376119321885,3,10.578000000000202
0.06400000000000004,-1.420440125880553,3,10.578000000000202
0.06600000000000004,-1.4240510075836983,3,10.578000000000202
0.06800000000000005,-1.4238325633943327,3,10.578000000000202
0.07000000000000005,-1.425272232856595,3,10.578000000000202
0.07200000000000005,-1.4354357474196187,3,10.578000000000202
0.07400000000000005,-1.432241162697182,3,10.578000000000202
0.07600000000000005,-1.4417614012855233,3,10.578000000000202
0.07800000000000006,-1.453773986038436,3,10.578000000000202
0.08000000000000006,-1.4675465243765873,3,10.578000000000202
0.08200000000000006,-1.4822260198306156,3,10.578000000000202
0.08400000000000006,-1.5162415846658275,3,10.578000000000202
0.08600000000000006,-1.5036938889290123,3,10.578000000000202
0.08800000000000006,-1.5383949986010272,3,10.578000000000202
0.09000000000000007,-1.5659184023346118,3,10.578000000000202
0.09200000000000007,-1.5633560655529053,3,10.578000000000202
0.09400000000000007,-1.561253321034782,3,10.578000000000202
0.09600000000000007,-1.5598473907736556,3,10.578000000000202
0.09800000000000007,-1.5593956135042657,3,10.578000000000202
0.10000000000000007,-1.5600329477821757,3,10.578000000000202
0.10200000000000008,-1.5617712907505163,3,10.578000000000202
0.10400000000000008,-1.5645158929046328,3,10.578000000000202
0.10600000000000008,-1.5680926897853342,3,10.578000000000202
0.10800000000000008,-1.5722804857062966,3,10.578000000000202
0.11000000000000008,-1.5768425921151255,3,10.578000000000202
0.11200000000000009,-1.631304581781167,3,10.578000000000202
0.11400000000000009,-1.617550828761584,3,10.578000000000202
0.11600000000000009,-1.6064344643447197,3,10.578000000000202
0.11800000000000009,-1.5978381684475405,3,10.578000000000202
0.12000000000000009,-1.591808502441217,3,10.578000000000202
0.1220000000000001,-1.5882287986194568,3,10.578000000000202
0.1240000000000001,-1.586835430773452,3,10.578000000000202
0.12600000000000008,-1.6092570969274047,3,10.578000000000202
0.12800000000000009,-1.5808627218948754,3,10.578000000000202
0.1300000000000001,-1.5846641337954257,3,10.578000000000202
0.1320000000000001,-1.5891387748450154,3,10.578000000000202
0.1340000000000001,-1.6383825612210496,3,10.578000000000202
0.1360000000000001,-1.6264647845336428,3,10.578000000000202
0.1380000000000001,-1.6167634232792083,3,10.578000000000202
0.1400000000000001,-1.6090988726006423,3,10.578000000000202
0.1420000000000001,-1.6034863353180495,3,10.578000000000202
0.1440000000000001,-1.5998336813567648,3,10.578000000000202
0.1460000000000001,-1.59794478106703,3,10.578000000000202
0.1480000000000001,-1.5975407526998606,3,10.578000000000202
0.1500000000000001,-1.5982930626069125,3,10.578000000000202
0.1520000000000001,-1.5998599083097274,3,10.578000000000202
0.1540000000000001,-1.6405293794693405,3,10.578000000000202
0.1560000000000001,-1.617194405112448,3,10.578000000000202
0.1580000000000001,-1.6220012272249993,3,10.578000000000202
0.16000000000000011,-1.6016546961155897,3,10.578000000000202
0.16200000000000012,-1.5990734345547863,3,10.578000000000202
0.16400000000000012,-1.5980928711221927,3,10.578000000000202
0.16600000000000012,-1.5984575068692204,3,10.578000000000202
0.16800000000000012,-1.5997881988025289,3,10.578000000000202
0.17000000000000012,-1.6247802821488548,3,10.578000000000202
0.17200000000000013,-1.617750530479825,3,10.578000000000202
0.17400000000000013,-1.6120729904618822,3,10.578000000000202
0.17600000000000013,-1.6076506113222557,3,10.578000000000202
0.17800000000000013,-1.6044796181012668,3,10.578000000000202
0.18000000000000013,-1.6024870058681582,3,10.578000000000202
0.18200000000000013,-1.6015355443302584,3,10.578000000000202
0.18400000000000014,-1.6014404359056766,3,10.578000000000202
0.18600000000000014,-1.617812101910314,3,10.578000000000202
0.18800000000000014,-1.611497647319428,3,10.578000000000202
0.19000000000000014,-1.6063927182134654,3,10.578000000000202
0.19200000000000014,-1.6025054369682794,3,10.578000000000202
0.19400000000000014,-1.5998561327306233,3,10.578000000000202
0.19600000000000015,-1.598365277117624,3,10.578000000000202
0.19800000000000015,-1.5978718073660025,3,10.578000000000202
0.20000000000000015,-1.5981616549091429,3,10.578000000000202
0.20200000000000015,-1.6454796305320176,3,10.578000000000202
0.20400000000000015,-1.6804202598401095,3,10.578000000000202
0.20600000000000016,-1.6973880590532706,3,10.578000000000202
0.20800000000000016,-1.7072204002051066,3,10.578000000000202
0.21000000000000016,-1.7119190137059006,3,10.578000000000202
0.21200000000000016,-1.7130437530359421,3,10.578000000000202
0.21400000000000016,-1.7117480892021024,3,10.578000000000202
0.21600000000000016,-1.7088469488761115,3,10.578000000000202
0.21800000000000017,-1.7048853463017886,3,10.578000000000202
0.22000000000000017,-1.7002052433393333,3,10.578000000000202
0.22200000000000017,-1.6950070986227619,3,10.578000000000202
0.22400000000000017,-1.6894027000162062,3,10.578000000000202
0.22600000000000017,-1.6834569893215439,3,10.578000000000202
0.22800000000000017,-1.6236863794469425,3,10.578000000000202
0.23000000000000018,-1.6473151040317284,3,10.578000000000202
0.23200000000000018,-1.645549933114036,3,10.578000000000202
0.23400000000000018,-1.6036975687593187,3,10.578000000000202
0.23600000000000018,-1.6503976698445857,3,10.578000000000202
0.23800000000000018,-1.62250666141488,3,10.578000000000202
0.24000000000000019,-1.6433226382115251,3,10.578000000000202
0.2420000000000002,-1.6360049759924409,3,10.578000000000202
0.2440000000000002,-1.6064863692881544,3,10.578000000000202
0.2460000000000002,-1.630097474908896,3,10.578000000000202
0.2480000000000002,-1.622902522292483,3,10.578000000000202
0.25000000000000017,-1.6165307217288467,3,10.578000000000202
0.25200000000000017,-1.5854023539879365,3,10.578000000000202
0.25400000000000017,-1.6125048128581527,3,10.578000000000202
0.25600000000000017,-1.6056518299459486,3,10.578000000000202
0.2580000000000002,-1.5996386403679073,3,10.578000000000202
0.2600000000000002,-1.59422307623426,3,10.578000000000202
0.2620000000000002,-1.5893155611610499,3,10.578000000000202
0.2640000000000002,-1.5848494368323498,3,10.578000000000202
0.2660000000000002,-1.5807736620678021,3,10.578000000000202
0.2680000000000002,-1.577047305612764,3,10.578000000000202
0.2700000000000002,-1.544982486047593,3,10.578000000000202
0.2720000000000002,-1.578658921572067,3,10.578000000000202
0.2740000000000002,-1.544622560053652,3,10.578000000000202
0.2760000000000002,-1.577968189509976,3,10.578000000000202
0.2780000000000002,-1.5723716401737968,3,10.578000000000202
0.2800000000000002,-1.567797551357093,3,10.578000000000202
0.2820000000000002,-1.563923395984828,3,10.578000000000202
0.2840000000000002,-1.5307483237898971,3,10.578000000000202
0.2860000000000002,-1.5359039829684074,3,10.578000000000202
0.2880000000000002,-1.5400180748740948,3,10.578000000000202
0.2900000000000002,-1.5119794518517025,3,10.578000000000202
0.2920000000000002,-1.5221896526122434,3,10.578000000000202
0.2940000000000002,-1.5296277855464588,3,10.578000000000202
0.2960000000000002,-1.5350640195277148,3,10.578000000000202
0.2980000000000002,-1.5389778239272736,3,10.578000000000202
0.3000000000000002,-1.5417334296853251,3,10.578000000000202
0.3020000000000002,-1.5436055070715853,3,10.578000000000202
0.3040000000000002,-1.544800462846031,3,10.578000000000202
0.3060000000000002,-1.5454737555728402,3,10.578000000000202
0.3080000000000002,-1.5457435812957379,3,10.578000000000202
0.3100000000000002,-1.5457013109617088,3,10.578000000000202
0.3120000000000002,-1.5454191183902635,3,10.578000000000202
0.3140000000000002,-1.5449552874461772,3,10.578000000000202
0.3160000000000002,-1.5443577078442359,3,10.578000000000202
0.3180000000000002,-1.5436660527662889,3,10.578000000000202
0.32000000000000023,-1.5429130806478253,3,10.578000000000202
0.32200000000000023,-1.5421254271096427,3,10.578000000000202
0.32400000000000023,-1.5413241630022687,3,10.578000000000202
0.32600000000000023,-1.540525302789841,3,10.578000000000202
0.32800000000000024,-1.5397403641792757,3,10.578000000000202
0.33000000000000024,-1.5389770120890092,3,10.578000000000202
0.33200000000000024,-1.5382397716527594,3,10.578000000000202
0.33400000000000024,-1.537530766591504,3,10.578000000000202
0.33600000000000024,-1.5368504289600744,3,10.578000000000202
0.33800000000000024,-1.5361981301724972,3,10.578000000000202
0.34000000000000025,-1.5355726964683272,3,10.578000000000202
0.34200000000000025,-1.5349727897996792,3,10.578000000000202
0.34400000000000025,-1.5343971531973521,3,10.578000000000202
0.34600000000000025,-1.5338447349068922,3,10.578000000000202
0.34800000000000025,-1.5333147160815677,3,10.578000000000202
0.35000000000000026,-1.5328064719551213,3,10.578000000000202
0.35200000000000026,-1.532319496535104,3,10.578000000000202
0.35400000000000026,-1.5318533170489455,3,10.578000000000202
0.35600000000000026,-1.5314074180203185,3,10.578000000000202
0.35800000000000026,-1.5309811874394015,3,10.578000000000202
0.36000000000000026,-1.5305738902909636,3,10.578000000000202
