#{"t_start": 1661705250.8441138, "env_id": null}
r,l,t
1155.034454,1,3.426846
1230.464462,1,11.626441
1257.236336,1,17.389126
1195.894858,1,24.246144
1222.69771,1,27.724268
1190.634482,1,33.397898
1313.709113,1,40.381848
1234.779098,1,44.282198
1231.028613,1,50.012811
1161.526986,1,58.880594
1233.758889,1,62.49174
1226.790279,1,69.922515
1188.203314,1,73.815606
1174.096728,1,80.247375
1219.300601,1,84.745143
1516.428659,1,91.816546
1164.415061,1,97.12943
1183.670611,1,101.749835
1294.669401,1,109.162895
1186.05801,1,115.379572
1359.173298,1,119.487196
1180.320111,1,124.195894
1209.155409,1,130.33931
1176.842604,1,136.744755
1373.691967,1,143.197876
1237.892644,1,149.243243
1285.580074,1,155.491102
1140.453385,1,160.449747
1178.081189,1,166.727591
1181.447882,1,171.84592
1211.153984,1,179.064507
1159.372211,1,185.298171
1327.837395,1,191.105891
1212.334968,1,195.266222
1380.068275,1,202.855836
1136.597455,1,206.483969
1257.160296,1,215.586809
1167.874209,1,221.564015
1229.770329,1,228.682099
1126.11832,1,232.833746
1185.357724,1,238.632333
1184.535608,1,245.10763
1199.468844,1,250.110449
1145.501941,1,256.995183
1367.943292,1,264.251661
1189.756876,1,270.893796
1186.370472,1,273.963906
1157.973585,1,279.1273
1316.529631,1,285.799622
1203.504088,1,292.343287
1273.947083,1,297.905793
1177.802926,1,302.882586
1207.285471,1,308.838527
1234.320953,1,313.166451
1173.333618,1,320.945688
1230.067074,1,327.625364
1210.682093,1,332.697795
1177.463559,1,338.801775
1175.198693,1,343.819768
1189.427821,1,351.240073
1209.417669,1,357.703838
1152.030218,1,362.863126
1224.966332,1,370.113032
1225.821505,1,374.331686
1311.381543,1,380.145573
1344.804108,1,385.614511
1149.995519,1,389.591492
1200.24876,1,397.108238
1198.205709,1,405.623645
1213.549029,1,412.26381
1215.738395,1,416.70945
1193.841979,1,421.353348
1168.642638,1,426.538882
1192.126916,1,432.763059
1143.978811,1,437.960148
1218.265385,1,448.696337
1225.024723,1,455.301744
1455.206417,1,462.529986
1216.860021,1,467.337889
1155.664513,1,474.29522
1211.267887,1,480.537892
1191.552696,1,485.00984
1205.767425,1,489.960771
1927.484128,1,501.566718
1170.037486,1,506.740061
1292.688706,1,511.727293
1256.398523,1,516.681598
1144.731503,1,522.810093
1146.968193,1,531.313297
1256.901023,1,535.124718
1572.654445,1,544.567425
1194.009652,1,549.202602
1304.792115,1,555.202608
1141.208933,1,559.28114
1154.565117,1,567.826662
1234.613371,1,574.429891
1154.841684,1,582.905037
1132.801122,1,588.374131
1213.66493,1,594.791789
1203.350053,1,599.725798
1178.5788,1,606.876398
1208.322471,1,613.326032
1505.99544,1,621.071512
1213.352706,1,626.025972
1185.195144,1,631.379224
1194.159277,1,638.779367
1283.737806,1,643.323273
1161.03024,1,648.026175
1252.719822,1,656.231709
1239.433724,1,662.39895
1264.063656,1,667.870319
1157.137745,1,673.741267
1124.670027,1,678.502427
1110.511617,1,685.290319
1152.452301,1,690.755059
1239.575838,1,697.813919
1170.734392,1,704.970802
1105.875993,1,707.870033
1226.298902,1,715.600696
1245.996322,1,723.141178
1172.617546,1,728.902009
1236.14557,1,735.41292
1299.266549,1,740.182183
1528.984778,1,750.058283
1218.134621,1,755.815415
1418.774392,1,766.694623
1233.997713,1,773.004632
1265.72218,1,783.724151
1154.782145,1,787.242047
1215.708062,1,794.441671
1216.340962,1,804.884299
1270.527578,1,808.975124
1212.263511,1,817.472018
1199.975682,1,822.453318
1201.669064,1,830.040813
1143.765762,1,840.451229
1351.730394,1,848.37167
1163.426354,1,851.97779
1195.546037,1,857.604728
1154.982689,1,864.222389
1202.372894,1,872.378073
1168.2509,1,879.923368
1217.25776,1,883.683472
1316.414378,1,892.05192
1211.210213,1,897.168836
1197.667226,1,902.900264
1277.054898,1,911.168674
1267.974603,1,919.193713
1247.291701,1,924.065769
1172.232507,1,929.610632
1214.518214,1,938.340149
1164.784918,1,943.485944
1417.314482,1,957.552266
1221.533537,1,963.704831
1188.630969,1,970.831496
1146.81744,1,976.228158
1413.588664,1,987.9935
1198.709674,1,993.653803
1285.489021,1,999.065876
1281.573779,1,1009.172099
1166.942171,1,1013.748912
1300.850186,1,1020.817352
1213.359814,1,1026.269887
1229.458326,1,1031.401043
1204.947653,1,1035.856016
1385.577903,1,1043.943262
1377.439814,1,1050.741218
1167.311835,1,1054.390264
1460.693612,1,1066.390853
1279.227248,1,1071.768368
1228.778768,1,1082.199357
1165.156798,1,1086.644411
1270.777422,1,1094.477788
1186.215709,1,1098.154804
1245.775462,1,1108.608037
1131.445354,1,1112.977835
1331.420955,1,1124.537899
1386.750652,1,1132.779821
1189.319364,1,1139.820593
1199.09688,1,1147.765672
1231.460031,1,1156.262309
1230.817771,1,1162.097412
2643.640665,1,1175.285935
1241.805483,1,1181.747177
1413.856951,1,1190.833955
1198.180144,1,1196.293128
1203.161527,1,1205.199172
1386.852455,1,1219.111598
1242.118226,1,1227.457178
1262.221563,1,1235.901197
1504.887723,1,1245.514231
1275.778764,1,1250.693828
1270.27391,1,1259.507365
1120.357569,1,1265.847561
1272.194406,1,1274.098953
1248.239589,1,1284.248391
1249.972262,1,1294.384863
1205.361374,1,1298.861578
1725.791974,1,1311.479945
1245.493089,1,1316.794688
1441.84704,1,1329.911979
1616.261545,1,1341.179247
1211.845013,1,1345.317811
1344.125367,1,1361.169566
1581.376121,1,1373.054192
2027.183048,1,1384.504342
1367.612068,1,1391.512901
1345.095707,1,1401.930307
1493.786405,1,1411.372291
1209.042992,1,1419.256752
1516.646292,1,1427.979656
1410.74773,1,1444.541134
1408.269039,1,1455.02186
1495.939611,1,1473.432619
1321.42005,1,1484.643711
1172.958782,1,1494.354642
2094.819482,1,1520.64661
1540.861552,1,1530.280224
1189.216899,1,1534.628715
1349.074076,1,1547.448183
1301.06518,1,1565.730438
1576.198949,1,1580.680971
1208.934461,1,1590.781702
1257.066146,1,1602.396345
1178.010807,1,1614.921777
1384.928729,1,1631.841838
1237.896148,1,1647.2995
1234.405344,1,1653.476218
1199.862532,1,1662.783965
1243.975763,1,1678.601964
1546.904051,1,1692.106927
1469.36887,1,1700.94383
2628.314299,1,1721.688222
1308.536255,1,1729.192255
1532.495265,1,1742.520678
1504.080772,1,1751.794063
1491.473071,1,1761.149395
1205.677476,1,1776.252153
1448.429375,1,1792.786828
1317.324898,1,1804.218614
1664.619924,1,1820.126989
1418.523805,1,1834.901911
1436.117794,1,1842.972275
1493.47129,1,1861.373718
1513.457707,1,1877.672087
2577.553442,1,1896.165152
1214.857819,1,1900.617123
1149.528627,1,1914.71542
1582.041567,1,1931.477937
2742.883189,1,1956.020315
1902.405829,1,1967.846921
1345.35515,1,1980.00815
2500.205948,1,1999.754431
1238.070548,1,2005.854588
1200.126903,1,2022.889088
1250.240831,1,2032.70068
1195.689362,1,2046.58544
1449.624161,1,2063.837234
1642.902845,1,2088.385219
1400.157044,1,2104.719646
1926.935314,1,2129.970405
1931.546636,1,2150.636688
1420.169784,1,2161.682184
