#{"t_start": 1661448817.5787761, "env_id": null}
r,l,t
1898.383762,1,36.590103
1458.116309,1,72.223284
2332.317738,1,133.252751
1336.795493,1,158.357339
1492.279678,1,218.242141
2594.501805,1,276.683484
1266.809195,1,295.965789
1400.074389,1,343.533934
1349.000471,1,385.913224
1779.478975,1,446.073536
1318.033232,1,470.434214
1401.562056,1,535.153725
3051.639884,1,604.226144
2948.099794,1,653.095269
1326.04914,1,671.402409
2713.966415,1,745.442588
1334.911877,1,763.190809
1525.863075,1,811.578973
1258.282146,1,854.495691
2981.596249,1,926.860494
1454.187656,1,951.379304
1367.597285,1,991.32603
1388.613816,1,1031.983042
1382.178617,1,1052.686214
3018.713508,1,1149.371013
1582.827823,1,1174.754241
2995.995557,1,1242.517636
1317.110014,1,1255.375927
1325.755479,1,1293.107914
2567.138988,1,1380.69755
1786.23678,1,1414.419972
1494.077879,1,1444.829395
1924.715289,1,1509.148484
3023.637427,1,1560.549966
1845.586098,1,1601.985079
1771.128596,1,1670.55749
1582.768872,1,1713.101557
3070.850427,1,1781.762862
1669.182073,1,1815.908903
1434.934844,1,1851.17646
1344.73939,1,1902.477785
1562.947276,1,1960.637349
1289.441606,1,1997.284934
2260.841808,1,2089.729007
2916.962181,1,2144.13224
1570.227752,1,2172.579444
2555.030684,1,2274.014152
1346.937986,1,2285.124486
1582.95946,1,2345.936008
1604.655543,1,2395.976568
1678.781973,1,2445.275308
2600.025208,1,2506.676216
1250.970267,1,2526.742419
3036.655985,1,2606.400429
1483.340274,1,2629.279212
1732.327717,1,2698.368968
1811.137464,1,2747.300873
2044.291527,1,2803.362985
2857.146732,1,2856.723993
2623.368442,1,2908.30017
1612.383234,1,2945.929034
1320.973514,1,2976.176744
2884.833123,1,3083.836834
1502.189012,1,3114.370368
2164.357773,1,3177.354607
2803.6263,1,3233.904099
2978.281826,1,3285.965747
2312.456264,1,3342.00421
1938.45264,1,3387.476335
1353.203396,1,3422.458445
2841.142257,1,3513.095245
1226.951662,1,3526.102256
1836.172414,1,3617.839637
1869.646884,1,3689.065793
1547.470415,1,3737.434249
2265.628731,1,3804.758586
2406.134003,1,3861.704946
1527.065001,1,3900.869496
3013.909226,1,3985.303705
2903.945011,1,4046.287868
2705.743088,1,4108.767356
1525.48114,1,4134.609474
2270.415011,1,4225.162451
2869.689937,1,4286.117499
2750.064845,1,4345.398986
2999.185587,1,4430.923607
3014.966244,1,4500.192761
2849.623594,1,4577.46474
2821.188043,1,4646.389697
2376.477496,1,4720.157904
1793.915508,1,4767.869668
2630.785759,1,4869.014768
2318.306806,1,4935.017685
3027.842686,1,5013.83779
2476.842295,1,5092.504032
1293.333472,1,5118.218671
2375.193049,1,5227.588325
2779.558333,1,5308.506085
2600.513025,1,5391.970215
2997.191645,1,5462.750273
3019.220818,1,5533.188806
1311.962263,1,5558.400643
2896.283203,1,5697.163553
