#{"t_start": 1668588868.311219, "env_id": null}
r,l,t
1213.58813,1,4.645457
1162.495597,1,10.053457
1187.401432,1,15.18802
1189.288606,1,20.307933
1213.088449,1,27.247859
1146.588748,1,32.005329
1188.829099,1,36.311679
1145.983449,1,43.203324
1191.749693,1,48.319138
1173.66008,1,54.085261
1216.015787,1,58.560059
1227.349156,1,64.868937
1158.215582,1,70.089438
1198.833219,1,73.661891
1183.656125,1,80.899944
1201.131163,1,84.294304
1166.938832,1,91.621327
1198.537214,1,95.456323
1182.699017,1,100.885205
1161.502274,1,107.147527
1193.1664,1,113.14038
1226.801359,1,118.369365
1188.379938,1,122.429518
1132.839415,1,129.140637
1173.389641,1,133.391351
1191.318798,1,139.711122
1212.021246,1,144.010673
1155.161202,1,148.280255
1157.544966,1,154.683645
1212.454224,1,160.650486
1135.55848,1,168.375754
1190.615037,1,171.975639
1228.411944,1,178.466968
1139.287178,1,183.295437
1190.443058,1,189.368177
1220.276412,1,193.441432
1158.413951,1,197.21365
1231.250828,1,203.570618
1231.474923,1,210.515405
1219.591185,1,213.996648
1241.216941,1,220.249441
1184.464215,1,223.966351
1181.321371,1,229.909133
1220.913367,1,234.132641
1205.202556,1,239.588939
1135.325988,1,246.378942
1149.732376,1,251.271941
1130.130679,1,254.315703
1211.13863,1,261.34599
1225.231104,1,265.041995
1217.171108,1,271.492301
1156.880691,1,274.620657
1193.252642,1,280.255935
1203.111931,1,286.267684
1174.327124,1,289.949778
1191.640901,1,297.317229
1153.758514,1,306.191906
1205.469666,1,314.258908
1329.061158,1,318.911893
1205.785043,1,324.688027
1176.74492,1,329.356031
1186.119482,1,333.676779
1177.683825,1,340.571759
1237.349495,1,344.348062
1232.36244,1,349.470815
1147.456167,1,356.206679
1210.971816,1,361.353075
1179.653141,1,365.771703
1170.054914,1,371.542078
1177.497215,1,379.223015
1198.070897,1,383.121204
1195.913998,1,389.155721
1174.749791,1,394.583747
1215.874384,1,401.639872
1285.451166,1,407.313264
1196.396451,1,412.598336
1241.337257,1,415.969685
1197.237077,1,422.727642
1177.227564,1,429.76363
1203.068873,1,435.298231
1193.848623,1,439.696219
1172.920664,1,446.214782
1160.500215,1,451.810283
1178.158646,1,458.186785
