#{"t_start": 1661792663.199731, "env_id": null}
r,l,t
1156.546439,1,2.944601
1202.595299,1,9.595641
1202.717248,1,15.130228
1290.617192,1,20.950467
1366.928268,1,27.992719
1235.986783,1,32.736464
1149.964619,1,36.670947
1150.583915,1,42.202738
1146.776367,1,51.368145
1251.497053,1,56.322157
1118.171125,1,60.975368
1141.245434,1,66.523029
1182.222276,1,71.53879
1184.910207,1,78.955241
1171.822983,1,84.664716
1239.554118,1,92.687449
1349.988777,1,99.037794
1173.881819,1,101.790473
1283.513198,1,109.827379
1349.965923,1,116.005583
1242.948442,1,120.4542
1186.452125,1,124.388939
1168.684224,1,131.187924
1186.500905,1,137.839323
1185.431988,1,143.023662
1201.79082,1,148.271886
1178.349855,1,153.346456
1142.825314,1,159.796859
1258.345859,1,165.928914
1686.047196,1,174.950949
1222.621822,1,179.070189
1165.360467,1,184.592597
1186.432665,1,191.608257
1323.194222,1,199.75686
1244.000119,1,207.770389
1267.74288,1,212.649935
1198.692208,1,217.721578
1247.669818,1,223.578165
1398.305425,1,232.973087
1170.256259,1,235.69812
1176.729814,1,244.871317
1152.023109,1,247.915232
1174.806294,1,260.405204
1152.996137,1,263.477439
1160.814338,1,268.240409
1132.939636,1,272.846115
1222.032066,1,281.030698
1153.006345,1,284.407464
1166.693759,1,291.914397
1216.411838,1,300.961677
1297.346976,1,307.877814
1186.060882,1,314.190719
1177.287262,1,318.439368
1426.424857,1,325.962563
1191.844827,1,329.352845
1244.747294,1,335.646283
1250.780329,1,343.538217
1410.307431,1,350.154957
1196.966373,1,355.541262
1168.198639,1,360.842201
1314.815413,1,365.554433
1224.437525,1,373.649055
1203.618023,1,381.109447
1158.90063,1,384.94601
1135.909749,1,391.266697
1239.210154,1,395.896658
1200.987751,1,399.995976
1220.984728,1,406.790199
1197.125589,1,410.93989
1182.134103,1,415.582125
1245.521452,1,423.210002
1171.584974,1,429.429454
1143.041434,1,433.436398
1189.927871,1,439.426241
1414.794233,1,446.67306
1176.152614,1,451.812085
1196.946622,1,458.000474
1184.057636,1,466.582938
1156.038145,1,473.345019
1175.141209,1,477.350195
