#{"t_start": 1678045871.15533, "env_id": null}
r,l,t
1394.695576,1,8.67517
1245.797335,1,14.19173
1192.676569,1,20.96361
1291.162931,1,28.072881
1256.64334,1,35.867868
1261.089107,1,39.204255
1295.990127,1,49.175253
1262.173423,1,58.274381
1215.922705,1,63.930568
1272.76951,1,71.117305
1573.678714,1,80.228786
1264.301596,1,86.520932
1221.623606,1,89.895222
1286.998089,1,102.890802
1327.746334,1,113.870392
1240.153024,1,119.637882
1191.213718,1,124.43964
1254.782274,1,134.632675
1214.052234,1,138.57768
1265.081376,1,146.046006
1177.147716,1,154.30866
1262.843819,1,160.655619
1296.497496,1,165.579088
1258.865775,1,173.604851
1297.331052,1,182.296675
1239.081983,1,188.358677
1486.046175,1,198.66335
1643.603638,1,209.641073
1264.352931,1,214.119161
1392.527171,1,223.884106
1277.030193,1,228.923948
1458.71875,1,240.175649
1262.540416,1,245.531145
1401.600439,1,255.99229
1176.004149,1,258.899812
1812.355228,1,272.169048
1234.643062,1,275.478458
1289.313034,1,282.92363
1201.362569,1,291.563686
1404.517665,1,298.036724
1299.584165,1,303.333947
1447.782601,1,313.34869
1203.372983,1,319.163821
1166.515501,1,322.674159
1347.786618,1,333.544601
1333.609572,1,343.126215
1472.751806,1,351.784792
1182.804485,1,355.387662
1159.892482,1,360.639594
1295.694565,1,367.332193
1295.275441,1,375.095628
1277.596444,1,379.973415
1224.513917,1,386.394172
1192.781963,1,394.306392
1288.071721,1,402.122997
1269.60687,1,408.666703
1234.924448,1,415.068979
1272.257853,1,423.548653
1178.075034,1,428.207585
1249.338707,1,435.677835
1289.176392,1,443.018703
1181.848492,1,451.716024
1283.464679,1,457.927859
1273.376597,1,461.659432
1346.60039,1,472.973359
1227.827817,1,476.762914
1414.765524,1,485.506701
1226.495896,1,491.446435
1389.110369,1,501.668231
1231.423495,1,505.211186
1295.443165,1,515.276023
1244.427862,1,519.865552
1265.293656,1,528.495672
1418.734558,1,537.846458
1306.029465,1,544.16914
1232.882406,1,549.03789
1483.759231,1,560.526899
1272.244292,1,564.66311
1402.382143,1,574.222995
1270.059495,1,580.726325
1238.560553,1,588.431252
1375.121399,1,601.073761
1242.096198,1,608.082705
1300.593976,1,619.498647
1283.228773,1,628.264897
1457.178232,1,640.812734
1262.003071,1,651.393215
1186.528151,1,659.536235
1277.334229,1,668.556067
1270.83931,1,674.047737
1470.637229,1,687.407837
1404.771883,1,696.110317
1396.642307,1,704.828757
1241.61567,1,710.879892
1208.307237,1,720.85911
1334.213775,1,728.453443
1425.593783,1,735.260657
1204.834071,1,740.056345
1417.792427,1,755.404733
1272.495847,1,764.470581
1271.743812,1,775.022438
1257.232352,1,779.64461
1414.737136,1,792.381073
1233.871912,1,796.715623
1308.450316,1,809.372638
1348.835779,1,821.597077
1236.525143,1,831.038504
1524.381511,1,844.127181
1281.910927,1,850.865293
1303.449578,1,859.144798
1163.702066,1,867.500984
1270.03982,1,883.103827
1374.063216,1,896.56478
1450.062265,1,908.975514
1468.415605,1,919.194154
1236.487107,1,931.823591
1290.464012,1,938.232809
1588.118615,1,950.867031
1702.268455,1,964.724259
1291.003361,1,969.589355
1346.140572,1,982.589148
1437.270893,1,995.532873
1363.439715,1,1009.053291
1286.093884,1,1017.893961
1640.631064,1,1033.332554
1513.959056,1,1045.129417
1352.423772,1,1052.34659
1422.534341,1,1070.589442
1381.407288,1,1078.787648
1615.267308,1,1098.171458
1443.622037,1,1107.392329
1542.963904,1,1127.123315
1487.14307,1,1139.392119
2034.403369,1,1160.482596
1524.211041,1,1172.33535
1540.473438,1,1185.642524
1395.511723,1,1195.715721
1367.062687,1,1213.840746
1475.213741,1,1228.587972
1877.767948,1,1252.892219
1189.365341,1,1256.552481
1414.485223,1,1271.086483
1417.994945,1,1287.212102
2405.132193,1,1313.960448
1471.878903,1,1325.704526
1691.099181,1,1352.398413
1539.69183,1,1368.699594
1385.915357,1,1382.442464
1529.772217,1,1410.079525
1431.738753,1,1424.382796
1377.778818,1,1442.060913
1652.111386,1,1465.987331
1445.160613,1,1484.549167
1449.213554,1,1501.051958
1476.584484,1,1520.29596
1502.403498,1,1540.691593
2020.395069,1,1580.79738
1922.879811,1,1603.892501
2217.057191,1,1633.395791
1415.353499,1,1641.791826
2254.025447,1,1680.381218
1389.61232,1,1685.729306
1706.08115,1,1719.890012
2274.094078,1,1756.351596
1740.02708,1,1776.010364
2552.777882,1,1810.620067
1513.089627,1,1820.186046
1482.11021,1,1844.452552
1555.726217,1,1872.655986
1389.935829,1,1888.149288
1194.441938,1,1911.591408
1532.338084,1,1933.396249
2370.055485,1,1969.226773
1672.3062,1,1983.97901
2330.573404,1,2016.563007
1364.436582,1,2023.690365
1382.753285,1,2052.777503
2547.134234,1,2094.961431
2643.294014,1,2124.092292
2319.922809,1,2148.835094
1406.85097,1,2156.397236
1695.358346,1,2195.719786
1608.362653,1,2218.838539
1612.278727,1,2244.279469
2381.57366,1,2280.390414
2376.28977,1,2306.364031
1481.624906,1,2314.909549
1581.438946,1,2353.100203
1367.525296,1,2376.870054
2317.773083,1,2424.223209
2634.576142,1,2450.347095
1497.449001,1,2463.214527
2512.867033,1,2501.857701
1946.345737,1,2526.650846
2526.323364,1,2552.985528
2259.139422,1,2581.869127
2639.045903,1,2618.886529
2527.123325,1,2647.092264
2465.822416,1,2680.704719
1421.517198,1,2692.079913
2434.827366,1,2738.583071
2784.995549,1,2775.244349
2613.831594,1,2802.878663
2642.547544,1,2832.496183
2664.074798,1,2872.026741
2791.035909,1,2903.913032
1795.482536,1,2921.582062
1648.017119,1,2947.285095
2336.903596,1,2991.665147
2397.070785,1,3025.731827
2687.114011,1,3058.809527
2545.746765,1,3088.138018
2837.132013,1,3113.921967
1479.403051,1,3131.308558
2658.199151,1,3180.614109
1898.016635,1,3198.60218
2525.660993,1,3243.359629
1999.615664,1,3275.878517
2780.891154,1,3313.855509
2402.905531,1,3355.199458
2511.499552,1,3393.654118
2469.781575,1,3421.584224
2659.630981,1,3461.513598
2639.200902,1,3492.49379
2695.497474,1,3533.772799
2679.661474,1,3567.362881
2761.435619,1,3602.694454
1885.739666,1,3625.256771
2651.782053,1,3671.907399
2546.093328,1,3706.090984
1466.537225,1,3722.257852
2678.063929,1,3771.391094
2564.651211,1,3811.045019
2744.081757,1,3843.816197
1603.699128,1,3860.117115
2693.181314,1,3918.671191
2614.744181,1,3950.838384
2714.526561,1,3990.921081
2500.462096,1,4027.747144
2617.311346,1,4062.796249
2806.891155,1,4103.932849
2767.122343,1,4144.803309
2683.98304,1,4186.578629
2699.956088,1,4222.840349
2706.4129,1,4261.443889
2849.001163,1,4299.271743
2776.028086,1,4336.580207
2657.275024,1,4375.953487
2625.20727,1,4411.844662
2689.255445,1,4452.023611
2665.020215,1,4484.726628
2639.75631,1,4526.824287
2817.112743,1,4565.976398
2702.720083,1,4605.157465
2887.230041,1,4642.823432
2867.974293,1,4682.451479
2480.453841,1,4720.8677
2856.217487,1,4763.809084
2762.72847,1,4802.17705
2588.354919,1,4840.858665
2745.39204,1,4879.114213
2810.072662,1,4921.83882
2849.807367,1,4958.843639
2906.896583,1,5001.064378
2736.267952,1,5039.30435
2919.231253,1,5076.822262
2575.845167,1,5118.41224
2787.282808,1,5158.892209
2801.087806,1,5197.631336
2555.042541,1,5231.034194
2856.645046,1,5277.200233
2932.007392,1,5314.021908
2760.386441,1,5351.777248
2859.30699,1,5396.314882
2951.378172,1,5435.789024
2927.82436,1,5466.728414
2840.41285,1,5514.082201
2838.677651,1,5549.683422
2865.012897,1,5586.292687
2919.258177,1,5628.140973
2964.938201,1,5661.524226
2920.660218,1,5705.871076
2921.648397,1,5743.234968
2901.691266,1,5783.803143
2789.513842,1,5819.719538
2924.384067,1,5860.429067
