#{"t_start": 1678045871.4771152, "env_id": null}
r,l,t
1177.588365,1,7.024992
1241.785094,1,11.932547
1264.006707,1,22.688332
1244.490411,1,26.245158
1246.265129,1,35.160758
1278.988652,1,40.851964
1275.087594,1,46.968217
1417.019451,1,59.692505
1370.074387,1,65.384372
1350.33211,1,71.4194
1225.567276,1,78.140771
1268.433059,1,84.339372
1164.042604,1,89.265819
1243.928426,1,103.165906
1246.796088,1,115.100736
1269.876498,1,119.462496
1407.412102,1,127.845728
1221.895225,1,132.191669
1231.201242,1,138.817331
1187.693379,1,147.782472
1426.10155,1,154.241968
1232.506085,1,157.882966
1338.240261,1,167.150858
1211.317145,1,174.021892
1292.445756,1,184.007297
1246.635469,1,188.481874
1249.145443,1,194.318102
1180.503237,1,202.001713
1299.11025,1,214.401119
1166.827182,1,219.1871
1246.373862,1,228.037383
1277.295637,1,237.810141
1205.987206,1,243.991466
1407.170913,1,254.734223
1238.264348,1,259.846501
1453.396825,1,269.525856
1249.354423,1,275.701963
1261.105064,1,282.278548
1278.598819,1,289.871616
1224.121248,1,294.931679
1247.002402,1,304.763544
1232.115624,1,308.824764
1301.678171,1,317.987942
1259.170226,1,325.378992
1469.337498,1,335.500166
1486.60921,1,343.680969
1255.394345,1,347.670833
1261.341977,1,356.314078
1191.134561,1,360.302043
1297.801356,1,369.520413
1236.275264,1,374.055066
1240.358132,1,379.138398
1282.668316,1,390.068074
1271.668564,1,396.201088
1254.402156,1,401.3993
1269.934549,1,408.606247
1257.588081,1,414.403186
1253.852645,1,421.779299
1223.771475,1,428.682387
1299.857371,1,436.325144
1261.241002,1,442.888105
1169.866306,1,448.529369
1256.7537,1,457.250113
1439.744333,1,465.461452
1263.250342,1,470.208892
1160.831105,1,478.790761
1275.886801,1,482.58997
1723.811736,1,493.286242
1284.185479,1,497.706259
1343.187109,1,508.312985
1250.138282,1,512.476698
1333.430651,1,520.788261
1265.762658,1,528.379944
1251.401569,1,536.164412
1250.320924,1,545.253337
1377.066641,1,551.630859
1280.198049,1,557.210109
1277.811991,1,565.267187
1379.924339,1,576.153597
1465.004974,1,584.06875
1356.188592,1,591.845054
1278.537146,1,597.821911
1250.028519,1,605.666906
1462.72148,1,623.713547
1389.194453,1,631.027139
1239.091953,1,634.906224
1290.569087,1,652.141901
1464.059096,1,663.761168
1265.987432,1,667.702446
1247.946265,1,676.225889
1420.309757,1,684.645069
1277.908005,1,692.561198
1386.637083,1,706.76724
1383.100934,1,713.695735
1264.975348,1,719.431128
1176.580011,1,725.252322
1265.203129,1,735.844049
1249.581408,1,741.268325
1380.34796,1,750.723362
1361.465624,1,763.592422
1178.289842,1,769.800016
1253.510085,1,779.17278
1222.283553,1,788.623306
1388.534124,1,800.579021
1223.479111,1,809.050592
1190.783057,1,820.976829
1377.527046,1,830.461435
1247.267075,1,836.12233
1257.506404,1,849.689564
1407.521584,1,861.5333
1489.30948,1,873.754497
1220.555734,1,878.270725
1380.342038,1,896.228964
1401.057442,1,909.492932
1784.833915,1,922.535523
1405.212823,1,931.795638
1551.304225,1,941.559087
1298.475624,1,946.445625
1268.773952,1,956.65656
1348.736887,1,973.332937
1401.166402,1,982.749538
1443.127313,1,993.442197
1500.955459,1,1009.635709
1163.160179,1,1015.426287
1434.556553,1,1028.300479
1404.181965,1,1042.057959
1606.292467,1,1057.458427
1311.933139,1,1062.925566
1594.25222,1,1082.681722
1465.13554,1,1092.474844
1330.26979,1,1104.23607
1687.52961,1,1126.507164
1306.960604,1,1135.519638
1344.086613,1,1150.254215
1419.471736,1,1169.04488
1424.150292,1,1182.208222
1303.666846,1,1199.781868
1568.95017,1,1218.351038
1554.656395,1,1231.008908
1889.879726,1,1253.142406
1443.136079,1,1260.814871
1387.916867,1,1275.900537
1461.873017,1,1290.159617
