#{"t_start": 1663266752.8497012, "env_id": null}
r,l,t
1121.891099,1,2.345242
1353.879362,1,5.072582
1198.949749,1,7.45336
1141.721228,1,9.634282
1185.154783,1,11.927864
1147.558717,1,14.204901
1200.643629,1,16.635591
1163.735143,1,18.830802
1221.249533,1,21.028357
1148.24701,1,23.272132
1217.118201,1,25.589406
1181.645268,1,27.856131
1140.630701,1,30.080245
1158.264072,1,32.237467
1181.104147,1,34.55905
1183.415223,1,36.826852
1145.849551,1,39.013425
1163.091914,1,41.227715
1144.783694,1,43.464215
1142.506173,1,45.569224
1211.022548,1,47.796972
1313.871438,1,50.404669
1126.216881,1,52.515383
1119.763844,1,54.679491
1365.219722,1,57.293673
1175.36988,1,59.590262
1135.835031,1,61.731562
1209.019648,1,63.896042
1154.418578,1,66.145958
1249.68144,1,68.491659
1177.067565,1,70.775907
1204.791703,1,73.054793
1152.568577,1,75.278608
1173.012292,1,77.573408
1193.619889,1,79.716251
1211.108939,1,81.939015
1173.938955,1,84.153418
1153.80898,1,86.380736
1256.905667,1,88.65616
1309.822462,1,91.387051
1401.506104,1,94.307366
1218.445562,1,96.638833
1183.500512,1,98.796653
1125.211707,1,100.88011
1439.953238,1,103.887643
1151.436084,1,106.044456
1202.613628,1,108.323486
1177.308236,1,110.62636
1159.336788,1,112.888274
1321.107217,1,115.33519
1191.114732,1,117.599076
1167.43897,1,119.842467
1242.659557,1,122.161343
1197.161002,1,124.375278
1147.127017,1,126.575031
1233.517141,1,128.859012
1225.769648,1,131.026316
1234.523078,1,133.551422
1144.274351,1,135.755434
1162.316837,1,137.980652
1277.314875,1,140.294773
1206.006825,1,142.579151
1120.233113,1,144.702983
1228.760669,1,146.961293
1206.909798,1,149.296957
1352.44429,1,152.13792
1128.437926,1,154.3174
1156.026528,1,156.419551
1174.252487,1,158.66748
1166.72611,1,160.869367
1154.800762,1,163.091447
1135.570354,1,165.278159
1156.587867,1,167.578083
1180.394867,1,169.814396
1205.850713,1,171.93768
1215.355735,1,174.252893
1195.71716,1,176.449684
1182.163492,1,178.634891
1165.301959,1,180.954693
1180.592373,1,183.155001
1269.927364,1,185.448631
1186.265701,1,187.667721
1178.904757,1,189.841085
1150.328691,1,191.938832
1161.686624,1,194.209749
1237.536426,1,196.470013
1329.761959,1,198.863283
1202.009958,1,201.091743
1126.446583,1,203.265726
1249.801029,1,206.223396
1182.909785,1,208.415588
1178.52889,1,210.51713
1137.746763,1,212.698321
1122.394128,1,214.855368
1196.581549,1,217.165717
1219.377498,1,219.422227
1195.32571,1,221.590869
1132.97255,1,223.734871
1224.482167,1,225.963037
1132.831239,1,228.199162
1211.796065,1,230.562613
