#{"t_start": 1678388628.5896292, "env_id": null}
r,l,t
1273.303666,1,2.424999
1295.242867,1,5.028639
1461.297599,1,7.845103
1248.771205,1,10.234934
1275.54671,1,12.671915
1273.038498,1,14.949582
1237.039484,1,17.34428
1211.751463,1,19.544071
1272.869841,1,21.861281
1257.251971,1,24.211748
1486.568686,1,27.66616
1266.770477,1,30.019593
1232.585861,1,32.366644
1172.593356,1,34.57753
1225.959398,1,36.817029
1233.706401,1,39.108387
1219.914524,1,41.390316
1308.754311,1,43.753901
1255.077956,1,46.071329
1240.77904,1,48.411482
1375.339239,1,51.351275
1358.316049,1,54.183438
1239.2219,1,56.477462
1291.473235,1,59.437233
1293.826039,1,61.846577
1814.556478,1,67.138847
1259.835789,1,69.383394
1297.801916,1,71.869428
1182.32189,1,74.078503
1435.594409,1,77.251887
1262.820167,1,79.501206
1432.422288,1,82.696289
1225.1179,1,85.008084
1218.811278,1,87.281303
1334.752614,1,89.839253
1213.41755,1,92.054787
1468.632704,1,95.157669
1270.085076,1,97.673229
1224.558622,1,99.910551
1228.40131,1,102.128444
1303.622649,1,104.757112
1237.461231,1,107.198082
1248.138188,1,109.52225
1248.28011,1,111.891208
1294.621808,1,114.399962
1353.43588,1,117.324458
1222.504743,1,119.65921
1190.228843,1,121.903978
1258.981233,1,124.20097
1369.57112,1,127.04873
1308.117727,1,129.629354
1331.677754,1,132.281653
1240.325359,1,134.51569
1236.127596,1,136.938497
1267.579629,1,139.443878
1270.253219,1,141.795149
1280.105025,1,144.2368
1317.468181,1,146.929096
1360.458871,1,149.856803
1329.341842,1,152.579553
1278.74081,1,155.065245
1612.323173,1,161.01958
1195.071052,1,163.206098
1348.440383,1,165.762314
1209.385013,1,167.980952
1233.474349,1,170.212127
1244.487081,1,172.501521
1240.236105,1,174.764558
1300.988799,1,177.212105
1272.971081,1,179.618449
1247.262472,1,181.940165
1236.100203,1,184.187489
1255.229251,1,186.502278
1236.582164,1,188.769657
1243.686207,1,191.035844
1268.64611,1,193.417684
1231.766522,1,195.742608
1296.68274,1,198.318622
1234.932069,1,200.650384
1423.683008,1,203.737476
1228.326254,1,206.129836
1225.555617,1,208.367562
1225.916144,1,210.701437
1219.733896,1,212.951327
1249.42503,1,215.197898
1278.193435,1,217.624995
1328.051712,1,220.158216
1390.404621,1,223.061213
1260.06821,1,225.443522
1224.841034,1,227.76672
1239.133248,1,229.978125
1240.376671,1,232.251965
1261.610499,1,234.674173
1292.403515,1,237.060113
1278.045189,1,239.548375
1253.257834,1,241.896185
1271.177718,1,244.179063
1243.441639,1,246.4904
1247.540052,1,248.905437
1328.731384,1,251.468298
1308.320729,1,253.891362
1282.243286,1,256.282873
1235.053699,1,258.58523
1224.942135,1,260.88845
1351.409344,1,263.730323
1289.316952,1,266.208079
1317.049045,1,268.851531
1241.881059,1,271.286784
1176.527926,1,273.492187
1504.068284,1,277.442588
1247.385264,1,279.77104
1228.950694,1,282.147582
1263.631342,1,284.430536
1238.622654,1,286.730072
1297.869934,1,289.215674
1259.838993,1,291.869146
1293.406597,1,294.330405
1379.286009,1,297.037507
1235.923964,1,299.323237
1250.395788,1,301.682909
1280.329877,1,304.232939
1256.344148,1,306.506688
1229.900462,1,308.810542
1418.946436,1,311.845557
1242.781508,1,314.111494
1264.28399,1,316.531762
1427.99218,1,319.81298
1242.153086,1,322.384992
1250.057537,1,324.708497
1280.777367,1,327.294175
1263.524385,1,329.786546
1232.553676,1,332.164857
1272.643924,1,334.658863
1232.596871,1,337.087743
1408.603603,1,340.446996
1287.372905,1,342.919926
1244.708285,1,345.314794
1286.520807,1,347.750741
1256.569171,1,350.225731
1248.906412,1,352.706831
1262.497082,1,355.120405
1286.092351,1,357.71769
1250.026457,1,360.176143
1211.122893,1,362.398641
1308.308135,1,364.957445
1235.930637,1,367.398908
1319.872176,1,369.973244
1244.041016,1,372.354095
1234.485977,1,374.833243
1245.757729,1,377.277632
1268.896545,1,379.654058
1229.234856,1,382.065507
1220.880479,1,384.493015
1313.276925,1,386.973649
1242.647341,1,389.393893
1247.460778,1,391.826191
1322.367088,1,394.246667
1220.485892,1,396.636983
1402.309798,1,399.909015
1462.64367,1,403.290542
1326.314591,1,406.174867
1341.030263,1,409.124969
1288.048874,1,411.653758
1211.812718,1,414.093753
1244.084045,1,416.559778
1256.051291,1,418.912071
1239.242865,1,421.340127
1298.059767,1,423.932714
1389.535259,1,426.83563
1236.445769,1,429.194249
1236.354408,1,431.656812
1267.636297,1,434.155401
1342.787475,1,437.378493
1228.184157,1,439.779631
1295.172488,1,442.292721
1216.97473,1,444.583731
1250.423572,1,447.034682
1242.478333,1,449.447453
1238.967797,1,451.829962
1233.473648,1,454.300286
1227.789048,1,456.842133
1286.444426,1,459.215432
1252.284295,1,461.630125
1233.958044,1,464.031606
1250.600202,1,466.32512
1308.637704,1,469.004157
1236.084493,1,471.427069
1175.829404,1,473.552689
1241.907502,1,476.011902
1292.991599,1,478.526283
1253.282008,1,480.833569
1347.406223,1,483.441997
1337.789804,1,486.258303
1261.163854,1,488.495689
1242.598555,1,490.826105
1259.800631,1,493.154544
1222.446458,1,495.340699
1353.506825,1,498.051961
1312.248638,1,500.384156
1259.026752,1,502.685647
1180.593613,1,504.829463
1260.909935,1,507.19392
1285.734606,1,509.700723
1231.569742,1,511.905789
1340.263182,1,514.470779
1426.05968,1,517.570268
1228.501361,1,519.824834
1279.39333,1,522.284862
1299.412482,1,524.752538
1341.309137,1,527.078023
1228.335662,1,529.361251
