time,Fz,Vx,Vy,Mx,My,Case,t_contact
0.1580000000000001,-1.6129703861263789,-0.0006064826236937327,0.000710606115934949,-0.0007426084495085714,-0.005768322661835469,3,10.438000000000155
0.16000000000000011,-1.6077683569990353,-0.0006304803184545172,0.000736816661989805,-0.0007876038599635341,-0.005771028574716122,3,10.438000000000155
0.16200000000000012,-1.604134557191506,-0.0006540414663020909,0.0007632795744747202,-0.0008198927164015988,-0.005777813371976806,3,10.438000000000155
0.16400000000000012,-1.6019741133365821,-0.0006776682414501401,0.0007901364785952655,-0.0008386729936826459,-0.00578779435307975,3,10.438000000000155
0.16600000000000012,-1.601107298553269,-0.0007017387721107726,0.0008174971175723317,-0.000845253915970767,-0.005800121042741637,3,10.438000000000155
0.16800000000000012,-1.6012938638959942,-0.0007265191650459965,0.0008454403269591705,-0.0008421954782402105,-0.00581402204427395,3,10.438000000000155
0.17000000000000012,-1.6248626632882233,-0.0007521780131143982,0.0008739916203067309,-0.00084679342347762,-0.005849369720625446,3,10.438000000000155
0.17200000000000013,-1.617340491945822,-0.0007831724287450021,0.0009042709598590411,-0.000829340243977399,-0.005856291051473452,3,10.438000000000155
0.17400000000000013,-1.6113796853774673,-0.0008127140523203857,0.0009345444797970632,-0.0008105322341428057,-0.0058577536495729755,3,10.438000000000155
0.17600000000000013,-1.6068749680356533,-0.0008415078754840123,0.0009649697592834114,-0.0007956290354994481,-0.005863433895123562,3,10.438000000000155
0.17800000000000013,-1.6037879110470197,-0.0008701170368753632,0.0009956706023236765,-0.0007858323135288717,-0.00587238511138777,3,10.438000000000155
0.18000000000000013,-1.6019981917112307,-0.0008989784011883948,0.0010267411318569486,-0.0007815108788040205,-0.005883765385895859,3,10.438000000000155
0.18200000000000013,-1.6013175493233438,-0.0009284151678061632,0.0010582491246791475,-0.0007823218522614064,-0.005896833504725807,3,10.438000000000155
0.18400000000000014,-1.6015139250174122,-0.0009586497184609512,0.0010902393095691277,-0.0007874013134466217,-0.005910956777261948,3,10.438000000000155
0.18600000000000014,-1.6179863065586721,-0.0009898181411524616,0.0011227369519829292,-0.0008134610730621774,-0.005939828407976134,3,10.438000000000155
0.18800000000000014,-1.6119431605289036,-0.0010253048953509658,0.00115658975495098,-0.0008172223325536734,-0.005947994595433048,3,10.438000000000155
0.19000000000000014,-1.6070519060007524,-0.0010598872371039327,0.0011904818329276988,-0.0008208862496947371,-0.0059519017455653715,3,10.438000000000155
0.19200000000000014,-1.6033165292044054,-0.0010941056999025387,0.001224541404611456,-0.0008259216859894639,-0.005959191852699332,3,10.438000000000155
0.19400000000000014,-1.6007605140884413,-0.001128406254669289,0.0012588749871389195,-0.0008315213653802093,-0.005969221163225627,3,10.438000000000155
0.19600000000000015,-1.5993143259079874,-0.0011631438686717558,0.0012935677705903997,-0.00083710785908858,-0.005981360174395878,3,10.438000000000155
0.19800000000000015,-1.5988309110189003,-0.0011985858505153956,0.001328683941424134,-0.0008423360588274872,-0.005995008268985026,3,10.438000000000155
0.20000000000000015,-1.5991114199152632,-0.001234917608701529,0.0013642676642347576,-0.0008470655578778638,-0.006009619047418373,3,10.438000000000155
0.20200000000000015,-1.6464338259984785,-0.0012823020315197678,0.0014029296526768126,-0.0008616982790677513,-0.006068209555843754,3,10.438000000000155
0.20400000000000015,-1.6812884973401547,-0.0013355683951851022,0.0014433698377174808,-0.0008794162354735341,-0.006099348962508523,3,10.438000000000155
0.20600000000000016,-1.69829253474743,-0.001391446123617354,0.0014847509711777857,-0.000875709618671839,-0.0061055433717089914,3,10.438000000000155
0.20800000000000016,-1.7081685290848252,-0.0014465815125060332,0.0015262470693880067,-0.0008700430739986988,-0.006101053277364878,3,10.438000000000155
0.21000000000000016,-1.7129181393347301,-0.0015000677815107323,0.0015676635289955504,-0.0008647089576509367,-0.006092627315250624,3,10.438000000000155
0.21200000000000016,-1.714098902529263,-0.001551548343453766,0.0016089358205293993,-0.0008604501896042275,-0.0060831738691393715,3,10.438000000000155
0.21400000000000016,-1.7128612622085218,-0.0016010189349490453,0.001650081745732571,-0.0008576263667557374,-0.0060744648942339125,3,10.438000000000155
0.21600000000000016,-1.7100171662246764,-0.0016486829605160238,0.0016911666080196488,-0.0008563326428703647,-0.006067457266304203,3,10.438000000000155
0.21800000000000017,-1.7061092319911806,-0.0016948491560268817,0.001732278642437031,-0.000856495158679086,-0.006062549212730416,3,10.438000000000155
0.22000000000000017,-1.7014778970311477,-0.0017398627825936349,0.0017735125770748242,-0.0008579441275656125,-0.006059782004978588,3,10.438000000000155
0.22200000000000017,-1.6963230287880047,-0.0017840628864366197,0.0018149595222733171,-0.0008604667009981526,-0.006058993614768138,3,10.438000000000155
0.22400000000000017,-1.6907566697136558,-0.0018277590983936734,0.001856701608068538,-0.0008638426267092764,-0.006059929839496325,3,10.438000000000155
0.22600000000000017,-1.6677366558973543,-0.0018712222648136433,0.0018988099828739311,-0.0031266145781196865,-0.006000616228793337,3,10.438000000000155
0.22800000000000017,-1.6469496586928423,-0.0019118927284550924,0.0019380823975446713,-0.0002629555491321327,-0.006048009094215216,3,10.438000000000155
0.23000000000000018,-1.6474630230339018,-0.0019513644491531317,0.001980993469419193,-0.0004498767507805438,-0.006060090612395543,3,10.438000000000155
0.23200000000000018,-1.646195027542811,-0.001993316399116697,0.002024643508317683,-0.0005706004120041282,-0.006075144329316555,3,10.438000000000155
0.23400000000000018,-1.6437369229439711,-0.0020371929328775466,0.002068996596297271,-0.0006457310159953132,-0.006087893911655764,3,10.438000000000155
0.23600000000000018,-1.6200647347900239,-0.002082640722664803,0.0021140365022303763,0.0020421872739525265,-0.00613458476008022,3,10.438000000000155
0.23800000000000018,-1.6213479094287608,-0.0021264577461494526,0.0021620642876027723,0.0014144459867743858,-0.006137708851671423,3,10.438000000000155
0.24000000000000019,-1.6428552821677687,-0.0021729708990100255,0.002210089167880347,-0.002040524099838987,-0.006107568097050156,3,10.438000000000155
0.2420000000000002,-1.636000938767294,-0.002224813841735394,0.0022557606947434835,-0.0017063456505084335,-0.0061241278992578705,3,10.438000000000155
0.2440000000000002,-1.6298372711379325,-0.0022768574805969903,0.002302522857930735,-0.0015003093942640507,-0.0061323688726648866,3,10.438000000000155
0.2460000000000002,-1.6241569195575614,-0.0023294007792970237,0.002350249511471373,-0.0013827872917400621,-0.0061404731404870495,3,10.438000000000155
0.2480000000000002,-1.6188601865454568,-0.0023826663989897356,0.002398856145590455,-0.0013211379665157997,-0.006148614719897917,3,10.438000000000155
0.25000000000000017,-1.613865463000049,-0.0024368176309887643,0.0024482914843481454,-0.001289067913434535,-0.006156955569595284,3,10.438000000000155
0.25200000000000017,-1.583792531871499,-0.002491972994886558,0.0024985289443465184,-0.004897653919528926,-0.00606347679370534,3,10.438000000000155
0.25400000000000017,-1.6114609005147413,-0.0025431738939007435,0.0025444688273868893,-0.00024354534496184334,-0.006196117931355217,3,10.438000000000155
0.25600000000000017,-1.6051925185462916,-0.0026016118836355118,0.0025983795563455617,-0.0004753531214649629,-0.006201274885684563,3,10.438000000000155
0.2580000000000002,-1.5730173050771101,-0.002659973627992798,0.0026523755878835507,0.0032832539221774853,-0.006254321822585007,3,10.438000000000155
0.2600000000000002,-1.6024181226169845,-0.0027149193621761464,0.002709964149909266,-0.0017787306696196595,-0.00619055380808575,3,10.438000000000155
0.2620000000000002,-1.5959982880842623,-0.0027765385924556447,0.0027634621439044296,-0.001546325370160286,-0.00620538766236334,3,10.438000000000155
0.2640000000000002,-1.5904939948119743,-0.002838358882003437,0.0028178222296629976,-0.0013700431453565116,-0.0062117194433288815,3,10.438000000000155
0.2660000000000002,-1.585646644270171,-0.00290072893379805,0.0028730280841214074,-0.0012406752391831027,-0.006219081952021146,3,10.438000000000155
0.2680000000000002,-1.5813449416068805,-0.002963903122158291,0.00292905993385453,-0.0011512677261582844,-0.0062270518913341046,3,10.438000000000155
0.2700000000000002,-1.5491269493479947,-0.003028065268279939,0.002985898293566393,-0.0053241679577383655,-0.006123517047998743,3,10.438000000000155
0.2720000000000002,-1.5821086700837823,-0.003088685933156212,0.00303763094457931,0.00011723216024365002,-0.0062752652530753145,3,10.438000000000155
0.2740000000000002,-1.547747560154789,-0.0031576467009789143,0.0030985106479587787,0.004184370539901202,-0.006342297643084916,3,10.438000000000155
0.2760000000000002,-1.5809744553651963,-0.0032227577817517733,0.0031631141698439257,-0.001581440684962409,-0.006266767635370932,3,10.438000000000155
0.2780000000000002,-1.545912607274701,-0.0032950657397235374,0.0032228714786888173,-0.005838166437327813,-0.00616350053190451,3,10.438000000000155
0.2800000000000002,-1.5788503951972668,-0.0033627121465951777,0.0032772420737912896,-0.00010378431238912413,-0.006316291041276178,3,10.438000000000155
0.2820000000000002,-1.5430771931006177,-0.0034382665571143275,0.0033410626062224196,-0.004808862214571341,-0.006203658074894094,3,10.438000000000155
0.2840000000000002,-1.576357982313088,-0.0035088497179370545,0.003398639439348259,0.0007501717588782188,-0.006351932313154455,3,10.438000000000155
0.2860000000000002,-1.570171595120947,-0.003587279167999115,0.0034652488121868687,0.00031663798134800794,-0.006352229686377612,3,10.438000000000155
0.2880000000000002,-1.5350103601544909,-0.003665502412430738,0.003531421523041884,-0.004568804199328522,-0.006225443239140871,3,10.438000000000155
0.2900000000000002,-1.5087651187204079,-0.0037390523258882626,0.003591151255880976,0.0010485929531579606,-0.0063188424545268535,3,10.438000000000155
0.2920000000000002,-1.5202707074371922,-0.0038114104218908763,0.0036576071329700683,0.0005474924563635235,-0.006335938889149742,3,10.438000000000155
0.2940000000000002,-1.52870864317554,-0.0038886935313350653,0.003724810737661256,0.0001747331556055665,-0.006356657994445626,3,10.438000000000155
0.2960000000000002,-1.5349106672858583,-0.0039696337297305834,0.003792688337577708,-0.00010781851272617837,-0.006371814814960521,3,10.438000000000155
0.2980000000000002,-1.5394125023483687,-0.004053343850349542,0.0038611950584036474,-0.0003261128128385934,-0.006383146694894039,3,10.438000000000155
0.3000000000000002,-1.5426233254878758,-0.00413921264061028,0.0039303053648330425,-0.0004990058687473192,-0.006391899021782611,3,10.438000000000155
0.3020000000000002,-1.5448527602125808,-0.004226826795529395,0.004000006893476151,-0.0006394841049839845,-0.006398965992507669,3,10.438000000000155
0.3040000000000002,-1.546333516446295,-0.004315913504352508,0.004070296444062487,-0.0007559540211308087,-0.006404990697959299,3,10.438000000000155
0.3060000000000002,-1.547240115554475,-0.004406298565671907,0.004141177282219807,-0.0008535012155232429,-0.006410435105764556,3,10.438000000000155
0.3080000000000002,-1.5477040191161993,-0.004497876214216118,0.004212657192888101,-0.0009350266207197644,-0.0064156284610490414,3,10.438000000000155
0.3100000000000002,-1.5478254704535046,-0.004590587650963357,0.00428474694713804,-0.0010021896192882167,-0.006420800783497384,3,10.438000000000155
0.3120000000000002,-1.5476824062517085,-0.004684405942307453,0.004357459008671749,-0.0010561185731530842,-0.0064261064934123535,3,10.438000000000155
0.3140000000000002,-1.5473368585094227,-0.00477932549739646,0.004430806414824914,-0.001097881696739212,-0.006431641766635692,3,10.438000000000155
0.3160000000000002,-1.5468393135335092,-0.004875354773629028,0.00450480182874789,-0.001128739257742732,-0.006437458022859666,3,10.438000000000155
0.3180000000000002,-1.5462315080751103,-0.004972511216560186,0.00457945678495553,-0.001150218174117087,-0.006443573007756555,3,10.438000000000155
0.32000000000000023,-1.5455481189066667,-0.005070817724056223,0.004654781150717493,-0.0011640607263536402,-0.00644998023685961,3,10.438000000000155
0.32200000000000023,-1.5448177463204702,-0.005170300144587793,0.004730782811361104,-0.0011721007446403135,-0.006456657114493502,3,10.438000000000155
0.32400000000000023,-1.5440635143910852,-0.005270985484314331,0.004807467567477878,-0.0011761149559262353,-0.0064635717823984295,3,10.438000000000155
0.32600000000000023,-1.5433035233631212,-0.005372900615306062,0.004884839212988461,-0.0011776866135590012,-0.0064706886519732,3,10.438000000000155
0.32800000000000024,-1.5425513034161429,-0.005476071356387027,0.004962899749327258,-0.0011781056646201946,-0.0064779725775705455,3,10.438000000000155
0.33000000000000024,-1.5418163432793954,-0.005580521847113097,0.005041649684598917,-0.0011783168510782508,-0.006485391696101187,3,10.438000000000155
0.33200000000000024,-1.5411047076506974,-0.005686274162453576,0.005121088367499084,-0.001178916087735002,-0.006492919040205216,3,10.438000000000155
0.33400000000000024,-1.5404197169122757,-0.005793348128099131,0.005201214312770375,-0.0011801873043669636,-0.006500533116577501,3,10.438000000000155
0.33600000000000024,-1.5397626410423693,-0.005901761300122297,0.005282025485928049,-0.0011821671248689505,-0.006508217692598132,3,10.438000000000155
0.33800000000000024,-1.5391333544146426,-0.006011529072728499,0.0053635195276644735,-0.0011847231363636857,-0.006515961056184243,3,10.438000000000155
0.34000000000000025,-1.5385309053054326,-0.006122664877351479,0.005445693910642431,-0.0011876324987505232,-0.006523755002837198,3,10.438000000000155
0.34200000000000025,-1.5379539686940602,-0.006235180437337249,0.0055285460317356944,-0.0011906504594296104,-0.006531593766240239,3,10.438000000000155
0.34400000000000025,-1.5374011687363824,-0.006349086045688377,0.005612073250203692,-0.0011935620844144433,-0.006539473054563376,3,10.438000000000155
0.34600000000000025,-1.5368712743407116,-0.006464390838719043,0.005696272886465651,-0.0011962144052165352,-0.006547389293519282,3,10.438000000000155
0.34800000000000025,-1.53636328485866,-0.006581103045335435,0.005781142197238992,-0.0011985295841903337,-0.006555339118182514,3,10.438000000000155
0.35000000000000026,-1.535876431616293,-0.0066992301991142325,0.005866678341459386,-0.0012005022270650558,-0.006563319110297177,3,10.438000000000155
0.35200000000000026,-1.5354101245113214,-0.006818779307454213,0.005952878348374844,-0.0012021854501449937,-0.006571325738794486,3,10.438000000000155
0.35400000000000026,-1.5349638718300047,-0.006939756978113927,0.006039739095355193,-0.001203670771613653,-0.006579355445287764,3,10.438000000000155
0.35600000000000026,-1.534537196903336,-0.007062169507899633,0.00612725729904476,-0.0012050665155125923,-0.006587404809367259,3,10.438000000000155
0.35800000000000026,-1.5341295686780387,-0.007186022940998351,0.006215429520090636,-0.0012064784472221803,-0.006595470734481527,3,10.438000000000155
0.36000000000000026,-1.5337403560728584,-0.0073113231054932944,0.0063042521791590945,-0.0012079950931425355,-0.006603550608557774,3,10.438000000000155
0.36200000000000027,-1.53336880930782,-0.007438075636278693,0.006393721580469755,-0.001209678874538793,-0.006611642408785647,3,10.438000000000155
0.36400000000000027,-1.5330140660381348,-0.007566285991271456,0.006483833938572902,-0.0012115630345406387,-0.0066197447398894695,3,10.438000000000155
0.36600000000000027,-1.532675176508923,-0.007695959465962174,0.006574585404402046,-0.0012136534648881946,-0.006627856806316504,3,10.438000000000155
0.36800000000000027,-1.5323511401951437,-0.007827101209342026,0.006665972087507689,-0.0012159340188833778,-0.006635978330977733,3,10.438000000000155
0.3700000000000003,-1.5320409462365028,-0.007959716242414339,0.006757990072529695,-0.0012183737153546926,-0.006644109440332227,3,10.438000000000155
0.3720000000000003,-1.5317436110821436,-0.008093809479061694,0.006850635429163925,-0.0012209343353938972,-0.006652250534141984,3,10.438000000000155
0.3740000000000003,-1.5314582086095614,-0.008229385748105944,0.006943904215922576,-0.0012235772144785528,-0.006660402159912813,3,10.438000000000155
0.3760000000000003,-1.531183890131727,-0.008366449814955355,0.007037792478755639,-0.0012262684368770983,-0.006668564904371402,3,10.438000000000155
0.3780000000000003,-1.5309198937417399,-0.00850500640123373,0.0071322962460464165,-0.0012289820633737787,-0.006676739311950009,3,10.438000000000155
0.3800000000000003,-1.5306655440941612,-0.00864506020109205,0.007227411521617594,-0.001231701401991248,-0.006684925832714851,3,10.438000000000155
0.3820000000000003,-1.5304202448218718,-0.00878661589339954,0.007323134277254987,-0.00123441861383671,-0.006693124798655467,3,10.438000000000155
0.3840000000000003,-1.5301834663178153,-0.00892967814955533,0.007419460445936901,-0.0012371331232740078,-0.006701336423158736,3,10.438000000000155
0.3860000000000003,-1.5299547315991422,-0.009074251637171887,0.007516385916555252,-0.0012398493589748738,-0.006709560816957396,3,10.438000000000155
0.3880000000000003,-1.5297336026011623,-0.009220341020250765,0.0076139065304921755,-0.0012425743258637249,-0.006717798012837452,3,10.438000000000155
0.3900000000000003,-1.5295196685835621,-0.009367950956712931,0.007712018080052101,-0.0012453154090708168,-0.006726047993595334,3,10.438000000000155
0.3920000000000003,-1.5293125376287857,-0.00951708609421349,0.00781071630847486,-0.0012480786789458252,-0.006734310716470353,3,10.438000000000155
0.3940000000000003,-1.5291118315003809,-0.009667751065122111,0.007909996911091663,-0.001250867826555598,-0.006742586131876176,3,10.438000000000155
0.3960000000000003,-1.5289171835815154,-0.009819950481382563,0.008009855537126048,-0.0012536837335675546,-0.00675087419427345,3,10.438000000000155
0.3980000000000003,-1.5287282392249908,-0.009973688929769341,0.008110287791674239,-0.0012565245865370956,-0.006759174865353937,3,10.438000000000155
