-2.460039329528808594e+01,-4.279030990600585938e+01,-4.039717483520507812e+01,2.669230461120605469e+01,2.377978515625000000e+01,-1.070726680755615234e+01,-3.285759687423706055e+00,-1.929172897338867188e+01,-4.691604232788085938e+01,-2.489872169494628906e+01,-6.665104675292968750e+01,-2.630220603942871094e+01,-9.841943359375000000e+01,2.623773002624511719e+01,-1.040400466918945312e+02,2.165788269042968750e+01,-5.557997131347656250e+01,-2.922102808952331543e-01,1.418339461088180542e-01,-2.379863023757934570e+00,1.126974868774414062e+02,-7.307157897949218750e+01,1.700701751708984375e+02,-3.808701324462890625e+01,-4.893302917480468750e+00,1.468936920166015625e+01
-2.458042335510253906e+01,-4.275566101074218750e+01,-4.036450958251953125e+01,2.667083168029785156e+01,2.376039886474609375e+01,-1.069872474670410156e+01,-3.282948970794677734e+00,-1.927629089355468750e+01,-4.687803649902343750e+01,-2.487854766845703125e+01,-6.659730529785156250e+01,-2.628084564208984375e+01,-9.833994293212890625e+01,2.621664047241210938e+01,-1.039564132690429688e+02,2.164041328430175781e+01,-5.553507232666015625e+01,-2.919518351554870605e-01,1.416970938444137573e-01,-2.377944946289062500e+00,1.126064910888671875e+02,-7.301258850097656250e+01,1.699331359863281250e+02,-3.805645751953125000e+01,-4.889451026916503906e+00,1.467762470245361328e+01
-2.458648300170898438e+01,-4.276615524291992188e+01,-4.037442016601562500e+01,2.667729377746582031e+01,2.376631355285644531e+01,-1.070126342773437500e+01,-3.283897161483764648e+00,-1.928088378906250000e+01,-4.688954544067382812e+01,-2.488467216491699219e+01,-6.661355590820312500e+01,-2.628734016418457031e+01,-9.836397552490234375e+01,2.622296905517578125e+01,-1.039815216064453125e+02,2.164567756652832031e+01,-5.554862976074218750e+01,-2.920529246330261230e-01,1.417874544858932495e-01,-2.378562688827514648e+00,1.126340026855468750e+02,-7.303044128417968750e+01,1.699744567871093750e+02,-3.806565093994140625e+01,-4.890557765960693359e+00,1.468112945556640625e+01
-2.468117141723632812e+01,-4.293068313598632812e+01,-4.052928161621093750e+01,2.677990531921386719e+01,2.385771560668945312e+01,-1.074258136749267578e+01,-3.295751810073852539e+00,-1.935547828674316406e+01,-4.707006454467773438e+01,-2.498023414611816406e+01,-6.686913299560546875e+01,-2.638835144042968750e+01,-9.874214172363281250e+01,2.632406425476074219e+01,-1.043821182250976562e+02,2.172905540466308594e+01,-5.576250457763671875e+01,-2.929307818412780762e-01,1.416846960783004761e-01,-2.387095451354980469e+00,1.130667648315429688e+02,-7.331074523925781250e+01,1.706279602050781250e+02,-3.821168518066406250e+01,-4.909770965576171875e+00,1.473769855499267578e+01
-2.469422912597656250e+01,-4.295329666137695312e+01,-4.055062866210937500e+01,2.679382705688476562e+01,2.387046051025390625e+01,-1.074804687500000000e+01,-3.297798871994018555e+00,-1.936537170410156250e+01,-4.709486007690429688e+01,-2.499343299865722656e+01,-6.690415191650390625e+01,-2.640234947204589844e+01,-9.879392242431640625e+01,2.633769226074218750e+01,-1.044362030029296875e+02,2.174039459228515625e+01,-5.579170989990234375e+01,-2.931491732597351074e-01,1.418799608945846558e-01,-2.388429880142211914e+00,1.131260375976562500e+02,-7.334921264648437500e+01,1.707170104980468750e+02,-3.823149490356445312e+01,-4.912151813507080078e+00,1.474524784088134766e+01
-2.460115051269531250e+01,-4.279172897338867188e+01,-4.039841461181640625e+01,2.669346046447753906e+01,2.378030776977539062e+01,-1.070793437957763672e+01,-3.285246610641479492e+00,-1.929290580749511719e+01,-4.691762161254882812e+01,-2.489945030212402344e+01,-6.665340423583984375e+01,-2.630290603637695312e+01,-9.842298889160156250e+01,2.623899459838867188e+01,-1.040449295043945312e+02,2.165877914428710938e+01,-5.558209991455078125e+01,-2.920724749565124512e-01,1.415247172117233276e-01,-2.379699468612670898e+00,1.127015151977539062e+02,-7.307408905029296875e+01,1.700769500732421875e+02,-3.808866119384765625e+01,-4.893851280212402344e+00,1.469018840789794922e+01
-2.444475936889648438e+01,-4.252010345458984375e+01,-4.014265823364257812e+01,2.652430915832519531e+01,2.362914276123046875e+01,-1.064002609252929688e+01,-3.265074014663696289e+00,-1.917027282714843750e+01,-4.661962509155273438e+01,-2.474159431457519531e+01,-6.623161315917968750e+01,-2.613597488403320312e+01,-9.779892730712890625e+01,2.607246971130371094e+01,-1.033849716186523438e+02,2.152129936218261719e+01,-5.522927856445312500e+01,-2.904817461967468262e-01,1.413926333189010620e-01,-2.365381002426147461e+00,1.119873428344726562e+02,-7.261140441894531250e+01,1.689991455078125000e+02,-3.784793853759765625e+01,-4.862504959106445312e+00,1.459712028503417969e+01
-2.473446655273437500e+01,-4.302317428588867188e+01,-4.061643218994140625e+01,2.683733367919921875e+01,2.390936279296875000e+01,-1.076550960540771484e+01,-3.303010225296020508e+00,-1.939690208435058594e+01,-4.717152404785156250e+01,-2.503404808044433594e+01,-6.701266479492187500e+01,-2.644530296325683594e+01,-9.895446777343750000e+01,2.638052368164062500e+01,-1.046059570312500000e+02,2.177576065063476562e+01,-5.588247299194335938e+01,-2.935649752616882324e-01,1.419252604246139526e-01,-2.392121553421020508e+00,1.133097686767578125e+02,-7.346824645996093750e+01,1.709942626953125000e+02,-3.829341506958007812e+01,-4.920203208923339844e+00,1.476918125152587891e+01
-2.471767616271972656e+01,-4.299400329589843750e+01,-4.058897781372070312e+01,2.681912994384765625e+01,2.389316368103027344e+01,-1.075817012786865234e+01,-3.300932168960571289e+00,-1.938365554809570312e+01,-4.713951492309570312e+01,-2.501710700988769531e+01,-6.696734619140625000e+01,-2.642740058898925781e+01,-9.888739776611328125e+01,2.636258316040039062e+01,-1.045348663330078125e+02,2.176096725463867188e+01,-5.584453582763671875e+01,-2.934138178825378418e-01,1.419560164213180542e-01,-2.390617609024047852e+00,1.132330322265625000e+02,-7.341853332519531250e+01,1.708783416748046875e+02,-3.826750564575195312e+01,-4.916782379150390625e+00,1.475913810729980469e+01
-2.464520454406738281e+01,-4.286820983886718750e+01,-4.047045898437500000e+01,2.674101257324218750e+01,2.382294845581054688e+01,-1.072696781158447266e+01,-3.291100740432739258e+00,-1.932728576660156250e+01,-4.700152969360351562e+01,-2.494392585754394531e+01,-6.677213287353515625e+01,-2.634995841979980469e+01,-9.859862518310546875e+01,2.628577423095703125e+01,-1.042303695678710938e+02,2.169744110107421875e+01,-5.568136596679687500e+01,-2.925617098808288574e-01,1.416479796171188354e-01,-2.383797407150268555e+00,1.129025268554687500e+02,-7.320434570312500000e+01,1.703801116943359375e+02,-3.815633010864257812e+01,-4.902569770812988281e+00,1.471630001068115234e+01
-2.468089675903320312e+01,-4.293015670776367188e+01,-4.052882766723632812e+01,2.677945899963378906e+01,2.385754394531250000e+01,-1.074230861663818359e+01,-3.295989751815795898e+00,-1.935500335693359375e+01,-4.706947708129882812e+01,-2.497997093200683594e+01,-6.686824798583984375e+01,-2.638810539245605469e+01,-9.874080657958984375e+01,2.632356452941894531e+01,-1.043801956176757812e+02,2.172871017456054688e+01,-5.576169586181640625e+01,-2.929932475090026855e-01,1.418227404356002808e-01,-2.387174129486083984e+00,1.130652465820312500e+02,-7.330981445312500000e+01,1.706253662109375000e+02,-3.821104431152343750e+01,-4.909538269042968750e+00,1.473736953735351562e+01
-2.453421592712402344e+01,-4.267553329467773438e+01,-4.028895568847656250e+01,2.662125015258789062e+01,2.371549606323242188e+01,-1.067905807495117188e+01,-3.276275157928466797e+00,-1.924074172973632812e+01,-4.679015731811523438e+01,-2.483187294006347656e+01,-6.647306060791015625e+01,-2.623140144348144531e+01,-9.815619659423828125e+01,2.616797637939453125e+01,-1.037634124755859375e+02,2.160006713867187500e+01,-5.543132019042968750e+01,-2.913114428520202637e-01,1.412963122129440308e-01,-2.373441934585571289e+00,1.123961791992187500e+02,-7.287622070312500000e+01,1.696165161132812500e+02,-3.798589324951171875e+01,-4.880654335021972656e+00,1.465055942535400391e+01
-2.469534683227539062e+01,-4.295519256591796875e+01,-4.055245590209960938e+01,2.679489135742187500e+01,2.387163162231445312e+01,-1.074838733673095703e+01,-3.298207998275756836e+00,-1.936599540710449219e+01,-4.709692764282226562e+01,-2.499457740783691406e+01,-6.690703582763671875e+01,-2.640359306335449219e+01,-9.879814910888671875e+01,2.633868789672851562e+01,-1.044402008056640625e+02,2.174127960205078125e+01,-5.579405212402343750e+01,-2.932245135307312012e-01,1.420158594846725464e-01,-2.388633012771606445e+00,1.131309051513671875e+02,-7.335240173339843750e+01,1.707240447998046875e+02,-3.823300933837890625e+01,-4.912204742431640625e+00,1.474575328826904297e+01
-2.463782119750976562e+01,-4.285541915893554688e+01,-4.045838928222656250e+01,2.673311805725097656e+01,2.381575775146484375e+01,-1.072385692596435547e+01,-3.289981603622436523e+00,-1.932165718078613281e+01,-4.698749923706054688e+01,-2.493646812438964844e+01,-6.675231170654296875e+01,-2.634204864501953125e+01,-9.856931304931640625e+01,2.627803802490234375e+01,-1.041996765136718750e+02,2.169101524353027344e+01,-5.566482543945312500e+01,-2.924463152885437012e-01,1.415571421384811401e-01,-2.383058547973632812e+00,1.128689804077148438e+02,-7.318257904052734375e+01,1.703296661376953125e+02,-3.814509963989257812e+01,-4.901197910308837891e+00,1.471200847625732422e+01
-2.467823791503906250e+01,-4.292547225952148438e+01,-4.052447509765625000e+01,2.677636909484863281e+01,2.385510635375976562e+01,-1.074093914031982422e+01,-3.296034336090087891e+00,-1.935255050659179688e+01,-4.706431961059570312e+01,-2.497730827331542969e+01,-6.686087799072265625e+01,-2.638533401489257812e+01,-9.872985839843750000e+01,2.632044410705566406e+01,-1.043679122924804688e+02,2.172622680664062500e+01,-5.575543212890625000e+01,-2.930576205253601074e-01,1.420187205076217651e-01,-2.387079238891601562e+00,1.130527420043945312e+02,-7.330177307128906250e+01,1.706060638427734375e+02,-3.820664978027343750e+01,-4.908753871917724609e+00,1.473555469512939453e+01
-2.465718078613281250e+01,-4.288901901245117188e+01,-4.049004364013671875e+01,2.675399017333984375e+01,2.383450889587402344e+01,-1.073219490051269531e+01,-3.292598485946655273e+00,-1.933672142028808594e+01,-4.702436065673828125e+01,-2.495601272583007812e+01,-6.680445861816406250e+01,-2.636273002624511719e+01,-9.864645385742187500e+01,2.629856109619140625e+01,-1.042810440063476562e+02,2.170798492431640625e+01,-5.570841979980468750e+01,-2.926732897758483887e-01,1.416341513395309448e-01,-2.384876489639282227e+00,1.129572601318359375e+02,-7.323979187011718750e+01,1.704627685546875000e+02,-3.817480468750000000e+01,-4.904999732971191406e+00,1.472345542907714844e+01
-2.462933731079101562e+01,-4.284062957763671875e+01,-4.044451141357421875e+01,2.672376823425292969e+01,2.380765914916992188e+01,-1.071999645233154297e+01,-3.289201021194458008e+00,-1.931470489501953125e+01,-4.697126007080078125e+01,-2.492791938781738281e+01,-6.672926330566406250e+01,-2.633304786682128906e+01,-9.853517913818359375e+01,2.626876831054687500e+01,-1.041630020141601562e+02,2.168343734741210938e+01,-5.564546966552734375e+01,-2.924358248710632324e-01,1.417094916105270386e-01,-2.382401466369628906e+00,1.128299255371093750e+02,-7.315733337402343750e+01,1.702703857421875000e+02,-3.813179397583007812e+01,-4.899294853210449219e+00,1.470676898956298828e+01
-2.456138420104980469e+01,-4.272264480590820312e+01,-4.033338165283203125e+01,2.665040016174316406e+01,2.374189758300781250e+01,-1.069061946868896484e+01,-3.280202150344848633e+00,-1.926164245605468750e+01,-4.684182739257812500e+01,-2.485931777954101562e+01,-6.654610443115234375e+01,-2.626047325134277344e+01,-9.826422882080078125e+01,2.619658660888671875e+01,-1.038768844604492188e+02,2.162378883361816406e+01,-5.549232482910156250e+01,-2.916886210441589355e-01,1.415340155363082886e-01,-2.376090764999389648e+00,1.125198364257812500e+02,-7.295639801025390625e+01,1.698026733398437500e+02,-3.802738189697265625e+01,-4.885826110839843750e+00,1.466647243499755859e+01
-2.455685615539550781e+01,-4.271480178833007812e+01,-4.032597732543945312e+01,2.664556694030761719e+01,2.373748207092285156e+01,-1.068871974945068359e+01,-3.279499053955078125e+00,-1.925820350646972656e+01,-4.683322906494140625e+01,-2.485473823547363281e+01,-6.653395843505859375e+01,-2.625561714172363281e+01,-9.824626922607421875e+01,2.619185447692871094e+01,-1.038581008911132812e+02,2.161985397338867188e+01,-5.548219299316406250e+01,-2.916132807731628418e-01,1.414691656827926636e-01,-2.375630140304565430e+00,1.124992675781250000e+02,-7.294305419921875000e+01,1.697717590332031250e+02,-3.802050399780273438e+01,-4.884994506835937500e+00,1.466384887695312500e+01
-2.454385375976562500e+01,-4.269218826293945312e+01,-4.030471038818359375e+01,2.663142395019531250e+01,2.372496414184570312e+01,-1.068299007415771484e+01,-3.277971267700195312e+00,-1.924786567687988281e+01,-4.680841445922851562e+01,-2.484162330627441406e+01,-6.649880981445312500e+01,-2.624176597595214844e+01,-9.819425201416015625e+01,2.617789840698242188e+01,-1.038028182983398438e+02,2.160836601257324219e+01,-5.545275115966796875e+01,-2.915169596672058105e-01,1.415333002805709839e-01,-2.374496698379516602e+00,1.124397506713867188e+02,-7.290451812744140625e+01,1.696817626953125000e+02,-3.800037384033203125e+01,-4.882291316986083984e+00,1.465601921081542969e+01
-2.475097656250000000e+01,-4.305186080932617188e+01,-4.064343261718750000e+01,2.685521507263183594e+01,2.392530822753906250e+01,-1.077269840240478516e+01,-3.305103063583374023e+00,-1.940988349914550781e+01,-4.720299148559570312e+01,-2.505071258544921875e+01,-6.705722045898437500e+01,-2.646292114257812500e+01,-9.902037811279296875e+01,2.639813041687011719e+01,-1.046757278442382812e+02,2.179028892517089844e+01,-5.591974639892578125e+01,-2.937242388725280762e-01,1.419202536344528198e-01,-2.393619298934936523e+00,1.133852081298828125e+02,-7.351710510253906250e+01,1.711081542968750000e+02,-3.831885528564453125e+01,-4.923536300659179688e+00,1.477902889251708984e+01
-2.457943344116210938e+01,-4.275399398803710938e+01,-4.036289978027343750e+01,2.666991424560546875e+01,2.375935363769531250e+01,-1.069844722747802734e+01,-3.282551288604736328e+00,-1.927577590942382812e+01,-4.687622451782226562e+01,-2.487753868103027344e+01,-6.659477996826171875e+01,-2.627974700927734375e+01,-9.833625030517578125e+01,2.621579170227050781e+01,-1.039530105590820312e+02,2.163965034484863281e+01,-5.553303527832031250e+01,-2.918764948844909668e-01,1.415600031614303589e-01,-2.377751588821411133e+00,1.126022491455078125e+02,-7.300979614257812500e+01,1.699270324707031250e+02,-3.805515289306640625e+01,-4.889430046081542969e+00,1.467720317840576172e+01
-2.471556472778320312e+01,-4.299032592773437500e+01,-4.058552169799804688e+01,2.681682395935058594e+01,2.389113235473632812e+01,-1.075723171234130859e+01,-3.300695896148681641e+00,-1.938196182250976562e+01,-4.713547897338867188e+01,-2.501497459411621094e+01,-6.696163177490234375e+01,-2.642514991760253906e+01,-9.887892913818359375e+01,2.636030197143554688e+01,-1.045258560180664062e+02,2.175909614562988281e+01,-5.583974075317382812e+01,-2.934018969535827637e-01,1.419729441404342651e-01,-2.390438079833984375e+00,1.132233428955078125e+02,-7.341226196289062500e+01,1.708636779785156250e+02,-3.826422119140625000e+01,-4.916333675384521484e+00,1.475785732269287109e+01
-2.455359840393066406e+01,-4.270909118652343750e+01,-4.032064819335937500e+01,2.664187812805175781e+01,2.373443603515625000e+01,-1.068713665008544922e+01,-3.279381275177001953e+00,-1.925535964965820312e+01,-4.682694625854492188e+01,-2.485146522521972656e+01,-6.652500915527343750e+01,-2.625219345092773438e+01,-9.823299407958984375e+01,2.618815803527832031e+01,-1.038435211181640625e+02,2.161687469482421875e+01,-5.547463226318359375e+01,-2.916528582572937012e-01,1.416193693876266479e-01,-2.375447034835815430e+00,1.124841079711914062e+02,-7.293328094482421875e+01,1.697485351562500000e+02,-3.801525115966796875e+01,-4.884144783020019531e+00,1.466172599792480469e+01
-2.459691047668457031e+01,-4.278426742553710938e+01,-4.039147567749023438e+01,2.668855857849121094e+01,2.377640151977539062e+01,-1.070577812194824219e+01,-3.285265684127807617e+00,-1.928904151916503906e+01,-4.690941238403320312e+01,-2.489520072937011719e+01,-6.664167022705078125e+01,-2.629847717285156250e+01,-9.840557098388671875e+01,2.623405456542968750e+01,-1.040254745483398438e+02,2.165483665466308594e+01,-5.557214736938476562e+01,-2.921630740165710449e-01,1.418077200651168823e-01,-2.379526615142822266e+00,1.126816177368164062e+02,-7.306128692626953125e+01,1.700462951660156250e+02,-3.808168792724609375e+01,-4.892633914947509766e+00,1.468732261657714844e+01
-2.462000083923339844e+01,-4.282442855834960938e+01,-4.042924118041992188e+01,2.671371841430664062e+01,2.379860687255859375e+01,-1.071599292755126953e+01,-3.287906169891357422e+00,-1.930746841430664062e+01,-4.695348739624023438e+01,-2.491848945617675781e+01,-6.670412445068359375e+01,-2.632306671142578125e+01,-9.849800872802734375e+01,2.625889587402343750e+01,-1.041238479614257812e+02,2.167526435852050781e+01,-5.562446975708007812e+01,-2.923185229301452637e-01,1.416551321744918823e-01,-2.381511688232421875e+00,1.127873840332031250e+02,-7.312975311279296875e+01,1.702062683105468750e+02,-3.811749267578125000e+01,-4.897480487823486328e+00,1.470126628875732422e+01
-2.439370727539062500e+01,-4.243147659301757812e+01,-4.005916595458984375e+01,2.646924781799316406e+01,2.357970046997070312e+01,-1.061801242828369141e+01,-3.258206605911254883e+00,-1.913050651550292969e+01,-4.652240371704101562e+01,-2.469004631042480469e+01,-6.609406280517578125e+01,-2.608143043518066406e+01,-9.759545135498046875e+01,2.601831817626953125e+01,-1.031702957153320312e+02,2.147652435302734375e+01,-5.511428833007812500e+01,-2.898957133293151855e-01,1.412052363157272339e-01,-2.360598087310791016e+00,1.117544708251953125e+02,-7.246048736572265625e+01,1.686480102539062500e+02,-3.776957702636718750e+01,-4.852454185485839844e+00,1.456690788269042969e+01
-2.451346588134765625e+01,-4.263946914672851562e+01,-4.025501632690429688e+01,2.659874534606933594e+01,2.369547653198242188e+01,-1.066998672485351562e+01,-3.273707628250122070e+00,-1.922436523437500000e+01,-4.675059127807617188e+01,-2.481093025207519531e+01,-6.641703033447265625e+01,-2.620927238464355469e+01,-9.807328796386718750e+01,2.614579772949218750e+01,-1.036755294799804688e+02,2.158178329467773438e+01,-5.538443374633789062e+01,-2.911259531974792480e-01,1.413330286741256714e-01,-2.371584177017211914e+00,1.123013000488281250e+02,-7.281477355957031250e+01,1.694732360839843750e+02,-3.795386505126953125e+01,-4.876422882080078125e+00,1.463814258575439453e+01
-2.438372421264648438e+01,-4.241414642333984375e+01,-4.004284286499023438e+01,2.645846176147460938e+01,2.357004737854003906e+01,-1.061369228363037109e+01,-3.256898641586303711e+00,-1.912270164489746094e+01,-4.650339126586914062e+01,-2.467996788024902344e+01,-6.606714630126953125e+01,-2.607077598571777344e+01,-9.755564117431640625e+01,2.600770568847656250e+01,-1.031282348632812500e+02,2.146775817871093750e+01,-5.509178924560546875e+01,-2.897879481315612793e-01,1.411856859922409058e-01,-2.359676122665405273e+00,1.117089080810546875e+02,-7.243096923828125000e+01,1.685792846679687500e+02,-3.775423049926757812e+01,-4.850467205047607422e+00,1.456098079681396484e+01
-2.473643493652343750e+01,-4.302657318115234375e+01,-4.061965179443359375e+01,2.683939361572265625e+01,2.391130447387695312e+01,-1.076629257202148438e+01,-3.303389072418212891e+00,-1.939832496643066406e+01,-4.717524337768554688e+01,-2.503603935241699219e+01,-6.701790618896484375e+01,-2.644742393493652344e+01,-9.896219635009765625e+01,2.638252258300781250e+01,-1.046139144897460938e+02,2.177744102478027344e+01,-5.588682556152343750e+01,-2.936140894889831543e-01,1.419901102781295776e-01,-2.392349243164062500e+00,1.133186340332031250e+02,-7.347400665283203125e+01,1.710075073242187500e+02,-3.829634094238281250e+01,-4.920516014099121094e+00,1.477027416229248047e+01
-2.442573165893554688e+01,-4.248707199096679688e+01,-4.011153793334960938e+01,2.650379753112792969e+01,2.361070632934570312e+01,-1.063183403015136719e+01,-3.262491941452026367e+00,-1.915547180175781250e+01,-4.658339309692382812e+01,-2.472237968444824219e+01,-6.618035125732421875e+01,-2.611564254760742188e+01,-9.772310638427734375e+01,2.605230140686035156e+01,-1.033050155639648438e+02,2.150461769104003906e+01,-5.518643188476562500e+01,-2.902571558952331543e-01,1.413106173276901245e-01,-2.363589525222778320e+00,1.119005661010742188e+02,-7.255516815185546875e+01,1.688683319091796875e+02,-3.781874847412109375e+01,-4.858772754669189453e+00,1.458587169647216797e+01
-2.459034729003906250e+01,-4.277299118041992188e+01,-4.038075256347656250e+01,2.668186187744140625e+01,2.376981353759765625e+01,-1.070333385467529297e+01,-3.283690929412841797e+00,-1.928458786010742188e+01,-4.689707565307617188e+01,-2.488853836059570312e+01,-6.662435150146484375e+01,-2.629134750366210938e+01,-9.838002014160156250e+01,2.622761154174804688e+01,-1.039997940063476562e+02,2.164934349060058594e+01,-5.555783843994140625e+01,-2.919237017631530762e-01,1.414324492216110229e-01,-2.378647327423095703e+00,1.126523284912109375e+02,-7.304219818115234375e+01,1.700029144287109375e+02,-3.807215881347656250e+01,-4.891790390014648438e+00,1.468385601043701172e+01
