time,Fz,Case,t_contact
0.0,-0.7920912068125027,3,10.580000000000203
0.002,31.698987264304115,3,10.580000000000203
0.004,0.177349919207183,3,10.580000000000203
0.006,-17.749305988175966,3,10.580000000000203
0.008,-17.53683490140533,3,10.580000000000203
0.01,-15.659078692971157,3,10.580000000000203
0.012,-14.223565802837896,3,10.580000000000203
0.014,-15.710412325697751,3,10.580000000000203
0.016,-11.266607343458844,3,10.580000000000203
0.018000000000000002,-9.301847087738695,3,10.580000000000203
0.020000000000000004,-6.693055233991292,3,10.580000000000203
0.022000000000000006,-5.49370473588016,3,10.580000000000203
0.024000000000000007,-4.54143185654142,3,10.580000000000203
0.02600000000000001,-3.732257387047542,3,10.580000000000203
0.02800000000000001,-3.0514333020726383,3,10.580000000000203
0.030000000000000013,-2.48655350250989,3,10.580000000000203
0.032000000000000015,-2.0287097954439153,3,10.580000000000203
0.034000000000000016,-1.572909415677764,3,10.580000000000203
0.03600000000000002,-1.3529255092832966,3,10.580000000000203
0.03800000000000002,-1.2813423677640376,3,10.580000000000203
0.04000000000000002,-1.1735112258895537,3,10.580000000000203
0.04200000000000002,-1.1283550478005624,3,10.580000000000203
0.044000000000000025,-1.1292154355238826,3,10.580000000000203
0.04600000000000003,-1.1602915113781842,3,10.580000000000203
0.04800000000000003,-1.2076385796402211,3,10.580000000000203
0.05000000000000003,-1.2601297361764145,3,10.580000000000203
0.05200000000000003,-1.309838561824919,3,10.580000000000203
0.054000000000000034,-1.3519353677091517,3,10.580000000000203
0.056000000000000036,-1.3842297623929627,3,10.580000000000203
0.05800000000000004,-1.406620405811108,3,10.580000000000203
0.06000000000000004,-1.4203828240792855,3,10.580000000000203
0.06200000000000004,-1.4223177732766419,3,10.580000000000203
0.06400000000000004,-1.4299316193868625,3,10.580000000000203
0.06600000000000004,-1.4297167661403607,3,10.580000000000203
0.06800000000000005,-1.429538052528574,3,10.580000000000203
0.07000000000000005,-1.430819345610765,3,10.580000000000203
0.07200000000000005,-1.4415085282626958,3,10.580000000000203
0.07400000000000005,-1.4370205018963251,3,10.580000000000203
0.07600000000000005,-1.4591177908780382,3,10.580000000000203
