time,Fz,Case,t_contact
0.0,-0.7920912068125027,3,10.586000000000205
0.002,31.698987264304115,3,10.586000000000205
0.004,0.1773498860997097,3,10.586000000000205
0.006,-17.749306114201463,3,10.586000000000205
0.008,-17.53683519747709,3,10.586000000000205
0.01,-15.659079168025883,3,10.586000000000205
0.012,-14.223566486968718,3,10.586000000000205
0.014,-15.710413076357964,3,10.586000000000205
0.016,-11.266608403442726,3,10.586000000000205
0.018000000000000002,-9.301848470056855,3,10.586000000000205
0.020000000000000004,-7.066999548247997,3,10.586000000000205
0.022000000000000006,-5.459950857176358,3,10.586000000000205
0.024000000000000007,-4.5152711766301135,3,10.586000000000205
0.02600000000000001,-3.7117255653336687,3,10.586000000000205
0.02800000000000001,-3.035482208292897,3,10.586000000000205
0.030000000000000013,-2.3502349038842367,3,10.586000000000205
0.032000000000000015,-1.941734340847155,3,10.586000000000205
0.034000000000000016,-1.7237203671832741,3,10.586000000000205
0.03600000000000002,-1.451637051821926,3,10.586000000000205
0.03800000000000002,-1.2694574459112198,3,10.586000000000205
0.04000000000000002,-1.1640654229929266,3,10.586000000000205
0.04200000000000002,-1.0790328544719827,3,10.586000000000205
0.044000000000000025,-1.1339867388153384,3,10.586000000000205
0.04600000000000003,-1.1642777337546337,3,10.586000000000205
0.04800000000000003,-1.211066888806204,3,10.586000000000205
0.05000000000000003,-1.2470724234408865,3,10.586000000000205
0.05200000000000003,-1.3156510676881923,3,10.586000000000205
0.054000000000000034,-1.3563930126695727,3,10.586000000000205
0.056000000000000036,-1.3774945060633024,3,10.586000000000205
0.05800000000000004,-1.4108793718817265,3,10.586000000000205
0.06000000000000004,-1.4163387019794396,3,10.586000000000205
0.06200000000000004,-1.424865087796075,3,10.586000000000205
0.06400000000000004,-1.4315394808308692,3,10.586000000000205
0.06600000000000004,-1.430729333113004,3,10.586000000000205
0.06800000000000005,-1.430313928477645,3,10.586000000000205
0.07000000000000005,-1.4315617231616486,3,10.586000000000205
0.07200000000000005,-1.4352541327058632,3,10.586000000000205
0.07400000000000005,-1.4513082920597302,3,10.586000000000205
0.07600000000000005,-1.4460898421554385,3,10.586000000000205
0.07800000000000006,-1.4576162817659877,3,10.586000000000205
0.08000000000000006,-1.487631312334598,3,10.586000000000205
0.08200000000000006,-1.4783363390563458,3,10.586000000000205
0.08400000000000006,-1.4935776790665838,3,10.586000000000205
0.08600000000000006,-1.508439664026799,3,10.586000000000205
0.08800000000000006,-1.5224028613092395,3,10.586000000000205
0.09000000000000007,-1.578529683787474,3,10.586000000000205
0.09200000000000007,-1.5742104358171576,3,10.586000000000205
0.09400000000000007,-1.5703357227437622,3,10.586000000000205
0.09600000000000007,-1.5670944728976852,3,10.586000000000205
0.09800000000000007,-1.5648594473539956,3,10.586000000000205
0.10000000000000007,-1.5638699148176196,3,10.586000000000205
0.10200000000000008,-1.5642171479609779,3,10.586000000000205
0.10400000000000008,-1.5658537833596635,3,10.586000000000205
0.10600000000000008,-1.5686200973334494,3,10.586000000000205
0.10800000000000008,-1.5722798546502625,3,10.586000000000205
0.11000000000000008,-1.5765588867253293,3,10.586000000000205
0.11200000000000009,-1.6308427997782609,3,10.586000000000205
0.11400000000000009,-1.6171846653343789,3,10.586000000000205
0.11600000000000009,-1.6412284797655303,3,10.586000000000205
0.11800000000000009,-1.7159498670360727,3,10.586000000000205
0.12000000000000009,-1.6754423250703108,3,10.586000000000205
0.1220000000000001,-1.6716283817832154,3,10.586000000000205
0.1240000000000001,-1.6259471703114683,3,10.586000000000205
0.12600000000000008,-1.6179906747390849,3,10.586000000000205
0.12800000000000009,-1.6591262614440014,3,10.586000000000205
0.1300000000000001,-1.5980977780853374,3,10.586000000000205
0.1320000000000001,-1.6451984897456131,3,10.586000000000205
0.1340000000000001,-1.632499395180611,3,10.586000000000205
0.1360000000000001,-1.6222857881913961,3,10.586000000000205
0.1380000000000001,-1.614049621638285,3,10.586000000000205
0.1400000000000001,-1.6076427060769687,3,10.586000000000205
0.1420000000000001,-1.6029400262745643,3,10.586000000000205
0.1440000000000001,-1.599799450091184,3,10.586000000000205
0.1460000000000001,-1.5980462803374482,3,10.586000000000205
0.1480000000000001,-1.597472853681628,3,10.586000000000205
0.1500000000000001,-1.5978485398750852,3,10.586000000000205
0.1520000000000001,-1.5989357829611874,3,10.586000000000205
0.1540000000000001,-1.62781345115837,3,10.586000000000205
0.1560000000000001,-1.6298180088811727,3,10.586000000000205
0.1580000000000001,-1.6080839002413283,3,10.586000000000205
0.16000000000000011,-1.6031780598502219,3,10.586000000000205
0.16200000000000012,-1.600012139308471,3,10.586000000000205
0.16400000000000012,-1.5984830780249601,3,10.586000000000205
0.16600000000000012,-1.5983159354689123,3,10.586000000000205
0.16800000000000012,-1.599183535319106,3,10.586000000000205
0.17000000000000012,-1.6234528469158793,3,10.586000000000205
0.17200000000000013,-1.616327004656406,3,10.586000000000205
0.17400000000000013,-1.6106347877010265,3,10.586000000000205
0.17600000000000013,-1.606269304091621,3,10.586000000000205
0.17800000000000013,-1.6032078382593542,3,10.586000000000205
0.18000000000000013,-1.601355688128043,3,10.586000000000205
0.18200000000000013,-1.6005547474359716,3,10.586000000000205
0.18400000000000014,-1.6006027960339888,3,10.586000000000205
0.18600000000000014,-1.6169158936450445,3,10.586000000000205
0.18800000000000014,-1.6107513033447431,3,10.586000000000205
0.19000000000000014,-1.605762764624806,3,10.586000000000205
0.19200000000000014,-1.6019586892768447,3,10.586000000000205
0.19400000000000014,-1.599362518771596,3,10.586000000000205
0.19600000000000015,-1.5979004882988632,3,10.586000000000205
0.19800000000000015,-1.5974187165584073,3,10.586000000000205
0.20000000000000015,-1.59771052322363,3,10.586000000000205
0.20200000000000015,-1.6450697397586642,3,10.586000000000205
0.20400000000000015,-1.679966108866718,3,10.586000000000205
0.20600000000000016,-1.6969748032193253,3,10.586000000000205
0.20800000000000016,-1.7068446231039707,3,10.586000000000205
0.21000000000000016,-1.711577482635877,3,10.586000000000205
0.21200000000000016,-1.7127325138095677,3,10.586000000000205
0.21400000000000016,-1.7114624001421441,3,10.586000000000205
0.21600000000000016,-1.708581532371198,3,10.586000000000205
0.21800000000000017,-1.7046348077266937,3,10.586000000000205
0.22000000000000017,-1.6999645224705437,3,10.586000000000205
0.22200000000000017,-1.6947718438824884,3,10.586000000000205
0.22400000000000017,-1.6891695303040648,3,10.586000000000205
0.22600000000000017,-1.6660508435842898,3,10.586000000000205
0.22800000000000017,-1.6282255019008063,3,10.586000000000205
0.23000000000000018,-1.6326025079541329,3,10.586000000000205
0.23200000000000018,-1.6342514430480637,3,10.586000000000205
0.23400000000000018,-1.6144278492451796,3,10.586000000000205
0.23600000000000018,-1.6380258281150724,3,10.586000000000205
0.23800000000000018,-1.6553153455271563,3,10.586000000000205
0.24000000000000019,-1.6244604026049168,3,10.586000000000205
0.2420000000000002,-1.6445582809262163,3,10.586000000000205
0.2440000000000002,-1.6128785941249326,3,10.586000000000205
0.2460000000000002,-1.635119457412558,3,10.586000000000205
0.2480000000000002,-1.6267347302536892,3,10.586000000000205
0.25000000000000017,-1.6194314205134914,3,10.586000000000205
0.25200000000000017,-1.5874436564846095,3,10.586000000000205
0.25400000000000017,-1.6140316187628623,3,10.586000000000205
0.25600000000000017,-1.6066227700700964,3,10.586000000000205
0.2580000000000002,-1.600175310729339,3,10.586000000000205
0.2600000000000002,-1.594406717078356,3,10.586000000000205
0.2620000000000002,-1.561733931090769,3,10.586000000000205
0.2640000000000002,-1.5645465973992356,3,10.586000000000205
0.2660000000000002,-1.5659897398617804,3,10.586000000000205
0.2680000000000002,-1.566435421544945,3,10.586000000000205
0.2700000000000002,-1.5376937672784246,3,10.586000000000205
0.2720000000000002,-1.6029674535355791,3,10.586000000000205
0.2740000000000002,-1.5920900199432082,3,10.586000000000205
0.2760000000000002,-1.5835542580357795,3,10.586000000000205
0.2780000000000002,-1.5765932671225507,3,10.586000000000205
0.2800000000000002,-1.5708473945596457,3,10.586000000000205
0.2820000000000002,-1.5358812290154495,3,10.586000000000205
0.2840000000000002,-1.5402177734587867,3,10.586000000000205
0.2860000000000002,-1.5430322913454264,3,10.586000000000205
0.2880000000000002,-1.5143892432054922,3,10.586000000000205
0.2900000000000002,-1.523979609775822,3,10.586000000000205
0.2920000000000002,-1.5309176965692455,3,10.586000000000205
0.2940000000000002,-1.5359561396465875,3,10.586000000000205
0.2960000000000002,-1.5395604740081463,3,10.586000000000205
0.2980000000000002,-1.542082304567167,3,10.586000000000205
0.3000000000000002,-1.54378412189155,3,10.586000000000205
0.3020000000000002,-1.5448604090572875,3,10.586000000000205
0.3040000000000002,-1.5454551879715064,3,10.586000000000205
0.3060000000000002,-1.54567612954439,3,10.586000000000205
0.3080000000000002,-1.5456054269568649,3,10.586000000000205
0.3100000000000002,-1.5453077473222092,3,10.586000000000205
0.3120000000000002,-1.5448356870091033,3,10.586000000000205
0.3140000000000002,-1.5442332287545288,3,10.586000000000205
0.3160000000000002,-1.5435377206289085,3,10.586000000000205
