#{"t_start": 1661337327.530258, "env_id": null}
r,l,t
40000,1,19.922762
40000,1,54.984961
40000,1,83.419729
40000,1,125.117435
40000,1,153.236464
40000,1,168.752695
40000,1,198.349409
40000,1,233.261986
40000,1,278.902349
40000,1,296.254175
40000,1,334.112257
40000,1,357.789316
40000,1,399.345473
40000,1,427.828983
40000,1,461.800166
40000,1,479.933416
40000,1,508.706257
3005.255103,1,559.046075
40000,1,581.848761
40000,1,595.923702
40000,1,635.370061
40000,1,653.253197
40000,1,685.292327
40000,1,711.931644
40000,1,739.032862
40000,1,764.341744
40000,1,789.704776
40000,1,807.935042
40000,1,843.137027
40000,1,870.706602
40000,1,900.079168
40000,1,925.915985
40000,1,941.210688
2960.030859,1,978.291422
40000,1,999.891218
40000,1,1008.739667
40000,1,1053.090182
40000,1,1076.98773
40000,1,1108.401386
2966.664261,1,1139.906698
40000,1,1161.608981
40000,1,1182.544178
40000,1,1226.180935
40000,1,1251.797985
40000,1,1281.00351
40000,1,1311.349999
40000,1,1326.942206
40000,1,1370.206336
40000,1,1395.953067
40000,1,1421.525473
40000,1,1452.194773
40000,1,1475.236949
40000,1,1502.056438
40000,1,1531.392426
40000,1,1559.919225
40000,1,1590.053234
40000,1,1622.669269
40000,1,1652.689098
40000,1,1684.259178
40000,1,1705.649667
40000,1,1743.166253
40000,1,1772.417346
40000,1,1792.250083
40000,1,1824.840175
40000,1,1851.498066
40000,1,1886.188187
40000,1,1916.879525
40000,1,1947.793209
40000,1,1959.502731
40000,1,1986.358234
2979.41131,1,2034.997827
40000,1,2044.534383
40000,1,2080.788935
40000,1,2109.621509
2960.793743,1,2146.324491
40000,1,2172.964813
40000,1,2196.081819
40000,1,2227.865339
2969.975199,1,2272.93054
40000,1,2283.284019
40000,1,2314.861772
2949.496421,1,2347.002258
40000,1,2364.605267
40000,1,2393.190083
40000,1,2415.874103
40000,1,2452.835632
40000,1,2481.713601
40000,1,2509.813819
40000,1,2538.342238
40000,1,2557.230683
40000,1,2588.76488
40000,1,2614.610162
40000,1,2634.306793
40000,1,2669.536232
40000,1,2692.563163
40000,1,2718.398946
40000,1,2748.62407
40000,1,2786.607105
40000,1,2811.702616
40000,1,2841.619781
40000,1,2871.40945
40000,1,2903.49536
40000,1,2932.548931
40000,1,2962.427422
40000,1,2978.962121
40000,1,3000.713123
40000,1,3038.902315
40000,1,3071.65688
40000,1,3095.269512
40000,1,3123.408651
40000,1,3148.249357
3096.761261,1,3188.556252
40000,1,3209.587758
40000,1,3233.220975
40000,1,3269.979361
2968.668416,1,3314.479478
40000,1,3324.850285
40000,1,3356.948519
40000,1,3391.454325
40000,1,3410.868999
40000,1,3438.260134
40000,1,3460.311175
40000,1,3485.931016
40000,1,3506.447537
40000,1,3536.541651
40000,1,3559.114046
40000,1,3582.618781
40000,1,3613.822763
40000,1,3648.965369
40000,1,3673.043175
40000,1,3696.746904
40000,1,3721.561905
40000,1,3744.365117
40000,1,3772.310074
40000,1,3803.642228
40000,1,3830.757763
2949.147938,1,3871.125826
40000,1,3879.120919
40000,1,3923.89187
40000,1,3947.059316
40000,1,3963.83467
40000,1,3989.938812
40000,1,4020.542245
40000,1,4052.079317
40000,1,4073.021132
2955.415606,1,4113.355265
40000,1,4133.710322
40000,1,4162.513174
40000,1,4183.817931
40000,1,4205.524225
40000,1,4225.402811
40000,1,4259.698253
40000,1,4299.206746
40000,1,4328.04471
40000,1,4360.922718
40000,1,4382.87709
40000,1,4416.465024
40000,1,4449.683687
40000,1,4477.151087
40000,1,4493.158436
40000,1,4521.875241
40000,1,4553.613291
40000,1,4576.380055
40000,1,4602.652756
2989.751368,1,4648.30752
40000,1,4668.916961
40000,1,4693.286009
40000,1,4726.959219
40000,1,4749.919688
40000,1,4781.803862
40000,1,4795.330002
40000,1,4838.882627
40000,1,4861.093283
40000,1,4878.351902
40000,1,4919.17335
40000,1,4943.652114
40000,1,4970.182847
40000,1,4992.401322
40000,1,5033.355021
40000,1,5064.081095
40000,1,5085.725358
40000,1,5122.429753
40000,1,5141.720102
40000,1,5172.65358
40000,1,5202.434604
40000,1,5228.698057
40000,1,5249.4159
40000,1,5271.138768
3012.669912,1,5320.011523
40000,1,5335.942273
40000,1,5365.572574
3060.520191,1,5403.917043
40000,1,5426.933307
40000,1,5442.513619
40000,1,5476.555681
40000,1,5506.414984
40000,1,5527.845258
40000,1,5559.922101
40000,1,5584.012987
40000,1,5613.405006
40000,1,5639.776992
40000,1,5666.257158
40000,1,5687.670693
40000,1,5714.915108
40000,1,5737.038227
40000,1,5760.128854
40000,1,5792.739719
40000,1,5824.66039
40000,1,5859.184165
2949.566198,1,5899.757243
40000,1,5920.809469
40000,1,5940.027529
40000,1,5976.453999
40000,1,5999.608078
40000,1,6029.457336
40000,1,6049.680634
40000,1,6080.21444
40000,1,6123.775529
40000,1,6153.663111
40000,1,6185.637429
40000,1,6211.52092
40000,1,6239.201225
40000,1,6260.455626
40000,1,6293.743541
40000,1,6311.88122
2982.455246,1,6346.164995
40000,1,6369.327379
40000,1,6389.726246
40000,1,6412.207063
40000,1,6445.234796
40000,1,6472.947599
40000,1,6502.595338
40000,1,6527.585089
40000,1,6546.910153
40000,1,6573.960809
40000,1,6601.878295
40000,1,6623.767094
40000,1,6642.144446
40000,1,6680.572113
40000,1,6698.168721
40000,1,6723.69644
40000,1,6756.132618
40000,1,6793.354163
40000,1,6822.062271
40000,1,6859.157282
40000,1,6886.413229
40000,1,6914.646595
40000,1,6945.599675
40000,1,6968.84542
40000,1,6982.300841
